Y Mean	X Center	Y Median	Y Lower Quartile	Y Std	Count	Y Upper Quartile	X Mean
nan	3.6216678344652173	nan	nan	nan	0	nan	nan
nan	3.660883520739727	nan	nan	nan	0	nan	nan
nan	3.700099207014237	nan	nan	nan	0	nan	nan
nan	3.7393148932887468	nan	nan	nan	0	nan	nan
nan	3.778530579563257	nan	nan	nan	0	nan	nan
2.2702208072560097	3.8177462658377666	2.2702208072560097	0.705145342495598	1.565075464760412	32768	3.8352962720164214	3.820373642345616
nan	3.856961952112276	nan	nan	nan	0	nan	nan
nan	3.896177638386786	nan	nan	nan	0	nan	nan
22.334880883388905	3.9353933246612955	22.334880883388905	22.334880883388905	0.0	16384	22.334880883388905	3.940305150896093
nan	3.9746090109358057	nan	nan	nan	0	nan	nan
-9.622956946505838	4.013824697210316	-9.622956946505838	-9.622956946505838	0.0	16384	-9.622956946505838	4.021030471840674
19.456805290363263	4.053040383484825	19.456805290363263	19.456805290363263	0.0	16384	19.456805290363263	4.058005497054639
5.501297963977777	4.092256069759335	6.399325026245151	-5.836194361077787	12.656616329108124	65536	17.736817351300715	4.101025649206993
15.92401793740737	4.131471756033845	15.92401793740737	15.92401793740737	0.0	16384	15.92401793740737	4.144383840601223
-3.2799027925393602	4.170687442308354	-3.2799027925393602	-3.2799027925393602	0.0	16384	-3.2799027925393602	4.169357965634518
-2.463130561347498	4.209903128582864	-3.254704471313744	-7.672249539683435	10.793068852077981	81920	-0.8804961063442533	4.213293691518627
-2.2646386413672417	4.249118814857374	-2.1830517447647253	-6.015270796661071	5.304153386686374	131072	-0.7128720180771779	4.252237916366974
-1.3732945417959854	4.288334501131884	-0.6131813645861257	-4.29952936108657	3.9125378218609463	81920	0.893333078039177	4.290046220892576
0.7945079238177439	4.327550187406394	0.9908087754747612	-1.978113126570861	4.088825772354178	147456	3.8906847728940193	4.331584740392795
-3.7057552493477486	4.366765873680904	-4.587448133393082	-7.9111863720345355	5.059255154408114	81920	0.6839582030897873	4.363726820034063
0.7220177390976232	4.405981559955413	1.0982402742110935	-3.6952062890939033	5.363245853427387	131072	5.688502160942107	4.395914188648332
-1.641915995712452	4.445197246229924	-1.201129412528644	-4.1918183758407395	3.806344748332913	131072	1.032982412006504	4.449183543664053
-0.42505265805145126	4.4844129325044335	-0.37211692197888624	-2.681228235953313	2.6186552792413536	147456	1.695692926213269	4.481481298817986
1.0500177355658837	4.523628618778943	-0.9567387347988188	-4.3772174527784955	5.521487066497657	114688	5.9817117038383	4.5234101178079476
3.4579361712520345	4.562844305053453	5.683823330012274	-0.8532191756939937	5.265626427278303	98304	6.7959590441005275	4.564863279648022
2.7929642334984237	4.6020599913279625	1.7675647008545639	-0.5270149408661382	7.329131743070648	163840	7.345516869332641	4.598372119339911
-3.047373127338384	4.641275677602472	-1.5903527705268061	-13.411619806447561	7.934716930515336	49152	5.859853194959214	4.6385267833918995
2.5341355397063126	4.680491363876982	2.5341355397063126	1.6436239713420946	0.8905115683642179	32768	3.4246471080705305	4.684819489630565
3.809700081734112	4.7197070501514915	0.8968112329789619	-1.5887764723483997	7.663935038616157	98304	8.335975650546061	4.717435014535689
0.9268429093207098	4.758922736426001	1.9321761365481507	-17.592441812705147	15.961645552777616	114688	18.13258866176875	4.764886134380369
0.9579207143468315	4.798138422700512	0.5301611385834804	-11.545409477653266	13.292086688466807	98304	13.827065806621249	4.7953294047174735
-3.0556245731017952	4.837354108975021	-1.252513660166187	-4.343835880014012	4.420070751788023	65536	0.03569764674602993	4.826421834240027
8.07411968036331	4.876569795249531	8.200067453639349	-0.1843866579074529	11.234689678176773	65536	16.458573791910112	4.87513008053627
-2.0919473711792307	4.915785481524041	-1.936876198607024	-4.006947123109512	2.9228153906850167	65536	-0.02187644667674249	4.911812107254495
-4.447084782063712	4.955001167798551	-7.453597711585644	-8.922035229906669	6.439747831476745	65536	-2.978647263742687	4.952814233146253
nan	4.994216854073061	nan	nan	nan	0	nan	nan
-1.6126644612522796	5.033432540347571	-2.0841073181345564	-4.3513687249051145	3.817096367017446	180224	1.7207688328071526	5.028354498550045
6.061545507570979	5.07264822662208	7.19762643105696	1.7667572129339533	3.147131954495707	49152	9.220252878722022	5.073415920007682
-3.9861678555995845	5.11186391289659	-7.679751857907831	-10.962018486899979	8.187796108154906	98304	6.092509897076525	5.12124554208636
2.318911402190133	5.1510795991711	5.477663488800317	-10.129175044074145	14.08133989223848	81920	12.573788046527625	5.155305813280595
-3.7441371035697557	5.190295285445609	0.35384076215723326	-6.047851486511263	11.170697797631695	65536	2.6575551450987405	5.200617279954397
-16.574168631688735	5.229510971720119	-16.574168631688735	-21.20812304914398	4.633954417455242	32768	-11.940214214233492	5.225805239198552
-0.5630494054730661	5.268726657994629	-0.5630494054730661	-0.5630494054730661	0.0	16384	-0.5630494054730661	5.28096529463029
7.6841654493427995	5.307942344269139	7.6841654493427995	-7.655692906335389	15.33985835567819	32768	23.024023805020988	5.305615797573727
nan	5.347158030543649	nan	nan	nan	0	nan	nan
15.039969905216822	5.3863737168181585	15.039969905216822	-9.56216249791214	24.602132403128955	32768	39.642102308345784	5.400387976102577
nan	5.425589403092668	nan	nan	nan	0	nan	nan
nan	5.464805089367179	nan	nan	nan	0	nan	nan
nan	5.504020775641688	nan	nan	nan	0	nan	nan
nan	5.543236461916198	nan	nan	nan	0	nan	nan
nan	5.582452148190708	nan	nan	nan	0	nan	nan
