[Cl III] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	323170417.61089534	211892078.09213412	134875745.3797848
-1.4117647058823528	338145107.7648933	232446951.09456435	156646451.5230192
-1.3529411764705883	361762178.1057538	252457133.85605437	161489991.88651595
-1.2941176470588234	386513952.18721324	297628061.84903824	177632829.16699344
-1.2352941176470589	402385338.31596583	284738836.3115345	195007191.97464907
-1.176470588235294	427389033.8210418	301715917.62129927	194444326.3162709
-1.1176470588235294	425344612.2929157	323536776.30261683	213412847.39047
-1.0588235294117647	441933257.5938038	344794908.61747086	240845883.7291913
-1.0	458246839.3401788	352541288.3835785	255388462.78089857
-0.9411764705882353	479822790.0786514	390895601.2174113	281321638.61021286
-0.8823529411764706	501057720.8226471	412315983.91195554	297249698.60797143
-0.8235294117647058	523056834.38756067	453567948.9996435	346216711.5500651
-0.7647058823529412	539498048.9231224	474201525.5928198	395537884.1021244
-0.7058823529411765	578490912.3594244	534876162.4616494	455096643.8507056
-0.6470588235294118	603121164.2572997	580496877.7396407	509718610.08817583
-0.5882352941176471	628655521.7053231	635187826.0495944	610848202.5313227
-0.5294117647058824	673286199.0514369	692713478.5500313	683939318.5566423
-0.47058823529411764	698189681.125684	783881089.8229859	799181755.8873013
-0.4117647058823529	735131826.3282559	847446257.9337325	925905059.9387784
-0.3529411764705882	774509432.2246078	934118356.6417508	1064424631.0423756
-0.2941176470588235	826082409.5764045	1000970235.5867858	1197709332.6099746
-0.23529411764705876	852187129.2327589	1109096588.3481207	1313115527.9589317
-0.17647058823529405	882709103.8686816	1129044605.9772441	1427344858.2261682
-0.11764705882352944	900479051.1119963	1195677402.676643	1531615857.058352
-0.05882352941176483	914838106.8742613	1245990793.5977025	1558341520.8650923
-1.1102230246251565e-16	912523811.5204102	1241233082.6316144	1562312587.8924112
0.05882352941176461	891661638.0002413	1233614238.5630739	1536118136.0304031
0.11764705882352933	897765770.5098917	1189323438.4375405	1454866897.0121226
0.17647058823529405	859159836.4570459	1143185970.1724188	1303359879.65631
0.23529411764705876	828832351.7735109	1082964957.3180573	1175368035.3362794
0.2941176470588235	801318438.2654802	997106092.1581495	1031840392.6679658
0.3529411764705882	765054096.0823323	897065137.4321086	887429624.6565301
0.4117647058823529	726939081.9803802	821414357.9213262	746927870.8776293
0.47058823529411764	665467543.1617321	739312027.3084387	642863408.6542962
0.5294117647058822	626066286.4515139	670687319.7783909	534145201.3084493
0.588235294117647	583886128.8115298	587099084.8940166	458133832.50038874
0.6470588235294117	546483812.0653868	515763357.9090747	388614618.21164215
0.7058823529411764	497774860.2766664	455379382.65873575	302365143.56327397
0.7647058823529411	469448698.93978536	405799346.7166894	275104397.9947048
0.8235294117647058	433490768.7202952	359796003.3625376	231377709.63018084
0.8823529411764706	404399728.6935738	318323883.9979559	188162314.21282315
0.9411764705882353	379881382.68116593	284902382.7988117	156427499.38709956
1.0	365048978.38439023	259833003.69617528	135866912.77436316
1.0588235294117647	349711893.29235417	248453900.26043648	125309439.27035514
1.1176470588235294	341154842.1511317	212280068.85966495	92644350.64033832
1.1764705882352942	331135610.64197993	195067115.6399394	81930685.1815019
1.2352941176470589	301488316.0586995	165507714.09121147	73537630.31972823
1.2941176470588234	296850775.07918537	151129159.36063945	59898940.019012615
1.352941176470588	270559395.32014877	136720784.97860372	62487707.982312426
1.4117647058823528	248390700.62168613	139428784.0544112	42842343.09657262
1.4705882352941175	241232045.44062045	108169506.61426105	34569644.25706695
