[Cl III] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	256890965.85180837	73999240.47478405	30270870.460128248
-1.4117647058823528	275171635.1372604	89005310.92744201	35679525.69389728
-1.3529411764705883	321341141.3724718	106790502.2471351	35338197.53863327
-1.2941176470588234	321750700.1584841	153595301.48981512	41601758.42572644
-1.2352941176470589	362256104.71272975	158745852.85014746	49483872.00034319
-1.176470588235294	393140139.05931634	193258652.1576259	65914142.67034665
-1.1176470588235294	437490996.23522377	196244057.42586046	82073622.71342692
-1.0588235294117647	446817014.0929545	225265988.92142674	71659923.85684437
-1.0	465759269.4967125	239572823.09698194	87588032.45613408
-0.9411764705882353	504212446.8475842	255410868.75341624	92904719.31181331
-0.8823529411764706	520576877.0116706	290800003.01087433	128318882.58698818
-0.8235294117647058	564635996.3304101	309158593.4186705	118497098.50913745
-0.7647058823529412	594410327.6759602	326659810.19442815	160261221.816773
-0.7058823529411765	640776907.7103302	385843224.30312425	193343309.11626622
-0.6470588235294118	700309507.7581195	461969126.44758934	226271015.28474534
-0.5882352941176471	787938715.2697077	529456856.42337084	361509817.9449657
-0.5294117647058824	864658635.2089552	723302519.2768484	403983165.66168827
-0.47058823529411764	957344675.9805543	847667536.1550732	628368427.6988165
-0.4117647058823529	1088935086.8979204	1067204413.6990054	865217068.6293981
-0.3529411764705882	1208997296.6836255	1351533397.6670008	1197621833.4437785
-0.2941176470588235	1341927331.2177444	1693073946.9156375	1635974029.5991585
-0.23529411764705876	1444773827.3471878	1972212143.2049844	2294342080.0995665
-0.17647058823529405	1587990270.4738693	2326254389.944942	2860772233.5272927
-0.11764705882352944	1701169516.5534666	2699105638.3141975	3440393242.5888524
-0.05882352941176483	1746563218.4900992	2848003939.6795254	4041801041.8913736
-1.1102230246251565e-16	1807447197.3882225	3065297598.8873777	4105323484.3352222
0.05882352941176461	1770673519.3059013	3032781421.2395344	3852878690.2613673
0.11764705882352933	1759924502.1480486	2761240039.95055	3309643730.477004
0.17647058823529405	1729415152.4810164	2450691028.2188764	2732669000.371559
0.23529411764705876	1522711063.871754	2091927365.8098896	2006659574.0181394
0.2941176470588235	1403128727.3239815	1761080730.4548872	1452412062.4634418
0.3529411764705882	1250973398.4349217	1385727356.2266963	1015564069.7686203
0.4117647058823529	1141634842.5788043	1098744157.108781	736614056.5222384
0.47058823529411764	1012524692.4401464	884349020.9807173	560787706.0565219
0.5294117647058822	866127082.9016045	685515468.0055709	413296244.1105366
0.588235294117647	763551928.239751	572904574.6654027	265895755.0072812
0.6470588235294117	710217456.9422277	417732540.6284218	192189940.04553214
0.7058823529411764	625755009.7623308	336240163.84938765	148055900.46851856
0.7647058823529411	560967759.3018775	270636561.5530694	111862640.9319205
0.8235294117647058	509335673.5128486	220104107.39520442	84845140.5662367
0.8823529411764706	446730327.60210013	208827963.13800448	59830470.290731415
0.9411764705882353	430593121.0908463	161476939.44085795	48339129.42430118
1.0	371132355.97118306	128787397.59627849	28790961.84138737
1.0588235294117647	354086930.2146559	104812397.74106258	33908583.253039464
1.1176470588235294	334364297.94535506	98016164.63765542	15466165.892218878
1.1764705882352942	297799413.3103076	86096414.47635753	13715344.244337939
1.2352941176470589	289938344.63342977	74789707.37081735	9855291.119285215
1.2941176470588234	255449294.5813738	53188613.28000827	7022368.392695843
1.352941176470588	226931773.4377181	43854709.307493076	4779411.237619011
1.4117647058823528	206379563.63039723	43885038.592515066	7281724.185700191
1.4705882352941175	186637055.1905755	30787532.535869215	2858728.863789553
