[Cl III] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	124888155.67719916	3044908.910319332	0.0
-1.4117647058823528	139659078.227577	4686257.723691724	0.0
-1.3529411764705883	174875533.6490033	9478513.056543672	4286476.072973907
-1.2941176470588234	206619281.10742968	16618393.504232997	0.0
-1.2352941176470589	225773143.07901657	23268755.305140525	6827238.852162994
-1.176470588235294	247163952.8703344	32481924.2716749	5107023.296153189
-1.1176470588235294	293492352.40029633	62245584.73128293	6929223.10488951
-1.0588235294117647	342967937.74103373	55079551.51063798	8567813.321018139
-1.0	352136672.7164193	74667034.03541538	8228874.772283597
-0.9411764705882353	387244190.7465027	92598797.47440848	8330532.313097544
-0.8823529411764706	429505447.4990948	82491712.72223702	13890919.058126938
-0.8235294117647058	452461346.0566083	77452420.94149233	8135767.5501157325
-0.7647058823529412	499504511.4576436	128589985.94341007	5627789.8153542895
-0.7058823529411765	547759978.9716783	133416673.94110951	14701464.691951491
-0.6470588235294118	599184928.043029	156752527.5738314	24519056.428481042
-0.5882352941176471	697043933.2624714	165892009.88221794	24721633.90290636
-0.5294117647058824	854467905.2102993	263006976.91629684	63160420.19825133
-0.47058823529411764	996789149.272443	342003701.55003625	78621838.90389793
-0.4117647058823529	1175642194.1875963	569574822.7981013	154409314.3764472
-0.3529411764705882	1401216478.2947707	884376413.1071116	252560079.18617705
-0.2941176470588235	1712198028.8697004	1404085533.9947484	632391036.8403196
-0.23529411764705876	2032233774.1989496	2235930213.3848267	1351633723.143573
-0.17647058823529405	2596231388.7867966	3420668288.5848603	2968264628.107481
-0.11764705882352944	2886057733.0713453	5252721151.4606285	5656930699.923714
-0.05882352941176483	3226209425.534746	6361317670.1037855	8594015873.20433
-1.1102230246251565e-16	3431780878.9769044	7096611588.673561	9882201378.839752
0.05882352941176461	3385725532.2938733	6733909608.657726	8630895462.021467
0.11764705882352933	3082449135.2179337	5374504706.96679	5291515807.578696
0.17647058823529405	2763089182.3490896	3738107900.5105247	2987241068.511855
0.23529411764705876	2364494981.226865	2376850405.876398	1281268437.4051611
0.2941176470588235	1966001958.0735953	1410335829.6029768	591635336.1785458
0.3529411764705882	1599078781.792718	820921449.9667156	376091910.08338267
0.4117647058823529	1275767204.510658	460649563.7905039	130680727.70333707
0.47058823529411764	1073561542.1119001	283622240.8261432	99069608.48621608
0.5294117647058822	866317014.40665	197057226.1963418	79978006.46719906
0.588235294117647	713554019.9479866	125628878.17992921	45342976.22507253
0.6470588235294117	630741040.408411	87796353.0500526	0.0
0.7058823529411764	525712353.3975838	47324795.174268275	21736241.04798882
0.7647058823529411	425899496.7473429	47450964.5162639	11023652.946487647
0.8235294117647058	388552059.1981957	45418938.55550862	0.0
0.8823529411764706	337231111.503583	47770157.346792996	5373305.967223888
0.9411764705882353	278652012.6708772	18020807.108275414	2726610.9003563146
1.0	288721434.18377376	8359608.088451335	0.0
1.0588235294117647	268389667.58756274	5147975.644750945	0.0
1.1176470588235294	221328903.00561592	11367798.11096317	0.0
1.1764705882352942	193563164.23372436	12602591.44519218	0.0
1.2352941176470589	172019386.42013127	8084587.413290863	0.0
1.2941176470588234	147041621.61876884	4819286.010035131	0.0
1.352941176470588	115730097.04886611	3273218.657135997	0.0
1.4117647058823528	125809409.52632558	2990344.5008796765	0.0
1.4705882352941175	88381269.27550396	4520332.091420576	0.0
