[Cl III] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	12003939.215533514	10070251.542211488	4232675.525948278
-1.4117647058823528	14707077.214140428	10504306.079098936	6073889.448766269
-1.3529411764705883	13814398.546764482	13337830.4562774	6019900.167106976
-1.2941176470588234	17450085.385996614	16575778.325042482	6092731.757431548
-1.2352941176470589	17731996.275707282	16664847.785178995	7973268.663673794
-1.176470588235294	15970086.854601156	13407078.940703794	5309813.299195478
-1.1176470588235294	19006795.385692764	14194194.634540686	6827686.428515084
-1.0588235294117647	19829336.008504447	16188500.226278076	8731513.091150321
-1.0	18222843.87821328	20866406.352008626	9137782.55229159
-0.9411764705882353	22360797.817705557	20805993.01160116	11669545.852683047
-0.8823529411764706	23276566.603700552	19879056.226094298	10777605.55075787
-0.8235294117647058	23932948.68767933	24701501.526572987	16867116.99024854
-0.7647058823529412	28894061.69513486	30092119.89260597	22407265.95735154
-0.7058823529411765	30215668.658540856	34166041.89208137	21667945.56723557
-0.6470588235294118	32913218.23195841	34758738.68703186	25496638.155844968
-0.5882352941176471	36770132.76055992	32352242.13411264	36259160.57301878
-0.5294117647058824	39328907.87551339	41385481.997736074	39439493.39494347
-0.47058823529411764	42062031.75283626	43061576.44345999	48994689.44331033
-0.4117647058823529	44433371.8604099	46565265.8603224	56957911.95030258
-0.3529411764705882	48933169.09511267	52747684.39008755	62000605.23925046
-0.2941176470588235	49571407.908188775	58507114.55757086	79402874.61964384
-0.23529411764705876	56781524.37844862	63276853.194468856	86076286.19075932
-0.17647058823529405	55994362.411686696	71550616.5744725	92331276.91350105
-0.11764705882352944	54557503.87680265	74402298.21458244	100318910.85047068
-0.05882352941176483	62245843.94206979	77588341.9202859	96059391.21609338
-1.1102230246251565e-16	61614307.103429936	73453671.3837956	102535284.01597694
0.05882352941176461	55849859.64903505	78835822.76584662	93149616.41060296
0.11764705882352933	60068632.933371335	74719438.03575073	87496885.33982573
0.17647058823529405	56382309.82550264	64613437.38382215	72904950.68388647
0.23529411764705876	57728486.80157126	59629804.013189465	72131361.10094695
0.2941176470588235	49480356.308794945	53467314.89479386	60521504.34055756
0.3529411764705882	48440533.7699947	49372352.49451976	45781724.67923301
0.4117647058823529	46950339.96603746	43579689.96188232	31656466.944744445
0.47058823529411764	41680069.4379012	41005613.35227084	37033626.39467088
0.5294117647058822	36894491.017497376	35157699.09001471	27196401.719571374
0.588235294117647	33767648.48750542	31571756.63204363	18542801.028851982
0.6470588235294117	29846182.256301858	24788006.966511443	16883411.118490767
0.7058823529411764	24222137.859986763	21177400.078340605	15413777.531287925
0.7647058823529411	26221643.358392384	21665026.220809102	10706255.87213684
0.8235294117647058	20336923.95104044	19732442.57913783	7743265.849184684
0.8823529411764706	17853636.02315452	14483930.844203852	5311784.595109193
0.9411764705882353	16479865.397962207	13644738.218377175	4750024.390166575
1.0	15444050.662007533	10782681.368076757	4592789.111678463
1.0588235294117647	14388124.9953833	9930969.749558045	1325782.094173523
1.1176470588235294	12979318.28609918	8350580.020599556	1652164.7825828393
1.1764705882352942	12098723.979366433	7726917.985984351	2507788.0357467853
1.2352941176470589	11876137.513295515	6327590.828525343	2173688.773119146
1.2941176470588234	11244395.18717593	4843383.410698633	1076067.0104037574
1.352941176470588	11284026.942288144	5264048.575894194	1071441.267963714
1.4117647058823528	10132357.876738776	4554562.86040546	624298.3365887165
1.4705882352941175	8039164.750086069	4324418.757714388	607465.1004843053
