Y Mean	Y Median	Y Lower Quartile	Count	X Mean	X Center	Y Upper Quartile	Y Std
nan	nan	nan	0	nan	3.6216678344652173	nan	nan
nan	nan	nan	0	nan	3.660883520739727	nan	nan
nan	nan	nan	0	nan	3.700099207014237	nan	nan
nan	nan	nan	0	nan	3.7393148932887468	nan	nan
nan	nan	nan	0	nan	3.778530579563257	nan	nan
-0.0013250981378572092	-0.0013250981378572092	-0.002903093464194511	32768	3.81976499881969	3.8177462658377666	0.00025289718848009284	0.001577995326337302
nan	nan	nan	0	nan	3.856961952112276	nan	nan
nan	nan	nan	0	nan	3.896177638386786	nan	nan
-0.0020910554450903414	-0.0020910554450903414	-0.0020910554450903414	16384	3.9383201719722725	3.9353933246612955	-0.0020910554450903414	0.0
0.002780106620590195	0.0027801066205901956	0.0027801066205901956	16384	3.9608411084544617	3.9746090109358057	0.0027801066205901956	4.336808689942018e-19
0.001264547348493562	0.001264547348493562	0.001264547348493562	16384	4.020754465940699	4.013824697210316	0.001264547348493562	0.0
-0.0020737450160228234	-0.0020737450160228234	-0.0020737450160228234	16384	4.057353347098291	4.053040383484825	-0.0020737450160228234	0.0
0.0015481205383959173	0.0011041007379331118	0.0006132552166056844	65536	4.101135811361197	4.092256069759335	0.0020389660597233453	0.0011286999947787335
0.0010481498950359095	0.0010481498950359093	0.0010481498950359093	16384	4.145292121917736	4.131471756033845	0.0010481498950359093	2.168404344971009e-19
0.001807092656960302	0.0018070926569603027	0.0018070926569603027	16384	4.169289872972124	4.170687442308354	0.0018070926569603027	6.505213034913027e-19
-0.00021428611752892735	9.89658922287929e-05	-0.0004504122791985968	81920	4.213907242318726	4.209903128582864	0.00010540176929695951	0.00043799675643086994
-0.00018295983035039045	-9.705179130592782e-05	-0.0004249816386066217	131072	4.252136340960781	4.249118814857374	0.00024274580163662605	0.0006756791653248766
-0.0006525112692725263	-0.00032622356451467334	-0.0008668489577394781	81920	4.290201711677998	4.288334501131884	-0.0002979986801992306	0.000977338394048257
-0.0005165481087009667	-0.00017084375389497735	-0.0005869009357697078	147456	4.331627902055084	4.327550187406394	0.0005183758946469928	0.0013458207517519428
-0.00017938573480926756	-0.0001918973364460288	-0.00034783292274152204	81920	4.363718430387825	4.366765873680904	5.338751047652329e-05	0.0002572594347505753
0.00046499033862583286	0.0005160041228799979	-0.0004277981635731762	131072	4.396022583239636	4.405981559955413	0.0010107465559760676	0.0009171152643556951
-0.00010037381078990338	0.0002740143223331731	-0.0004136672060573018	131072	4.44898935887625	4.445197246229924	0.0004662199259623559	0.0011102978040619083
-0.00011489243446835442	-8.91907513330464e-05	-0.0004245166403542915	147456	4.4815358428479035	4.4844129325044335	7.717801451877933e-05	0.0005000983980969315
0.0005056229120648791	0.0005504204677682186	-0.0006188629637389293	114688	4.523457541140513	4.523628618778943	0.0013715851156192542	0.0009848097346728756
2.732805654391466e-05	-2.0832889733558198e-05	-0.00016419541832627614	98304	4.5648691827884855	4.562844305053453	0.00016922729563433953	0.00032345327709698405
6.22686268062805e-05	6.407980364082067e-05	-0.00038012196845741265	163840	4.5981403872855084	4.6020599913279625	0.00037261632024295096	0.0005481801736291816
-3.2749734144431364e-05	-0.00044086063113282905	-0.0007013043875465889	49152	4.6381169354603164	4.641275677602472	0.0010439158162461237	0.0007687063887302594
-0.0003805114799300456	-0.0003805114799300456	-0.0007183766064225281	32768	4.684834705071667	4.680491363876982	-4.2646353437563096e-05	0.00033786512649248247
8.962554235593887e-05	0.00015535786720757342	-8.306254692945058e-05	98304	4.717555648853513	4.7197070501514915	0.00041251723968564296	0.00046364384137372554
-0.0001976999544246913	-0.0004243747665064692	-0.0009124924526914745	114688	4.764813291367308	4.758922736426001	0.0007218622148444017	0.0008126699353048628
-0.00033485600430105785	-0.0004221641533061982	-0.0006073791062801556	98304	4.7955236222072	4.798138422700512	-0.0001772589155603838	0.0003108887800519846
0.00029708978182851935	0.0001148328103532724	4.9829656301523924e-05	65536	4.8265220330006855	4.837354108975021	0.0003620929358802678	0.0004634141356266353
0.0003305654220561162	0.00025859241197978826	0.00019822132257230835	65536	4.87511910901639	4.876569795249531	0.0003909365114635961	0.00019772855019164695
-2.4833302004613372e-05	-6.231428724420587e-05	-0.00024142858710728577	65536	4.911753183200259	4.915785481524041	0.00015428099785846648	0.0003330978542038133
0.00041740716336938156	0.00043811053515700976	0.00015236261803274723	65536	4.952751871762879	4.955001167798551	0.0007031550804936441	0.00046614541261905996
nan	nan	nan	0	nan	4.994216854073061	nan	nan
-5.885702572651044e-05	-1.9702366049581014e-06	-0.0004277439512656846	180224	5.028482563862803	5.033432540347571	0.0004025767445892132	0.0006225624040940911
-0.0006187417975345916	-0.0006699787280868248	-0.0009354186557128937	49152	5.073389744022815	5.07264822662208	-0.00025082800880405544	0.0002818214632801841
-0.00011841489485231946	-0.0002855037108826905	-0.0007594408785607372	98304	5.121262918372806	5.11186391289659	0.000673526314192163	0.0009091401368087839
-0.00021948369954863102	-0.0001406892229383278	-0.00022050924497920218	81920	5.15544453592218	5.1510795991711	9.486169672804074e-05	0.0006965142170666871
-0.00035181333082722507	-0.0004831048365258899	-0.0005748656576105784	65536	5.2007515041237005	5.190295285445609	-0.00026005250974253647	0.00042108046660689543
-3.403613919392357e-05	-3.403613919392357e-05	-0.0006729536575935878	32768	5.2259655997280134	5.229510971720119	0.0006048813792057406	0.0006389175183996641
5.025189239260647e-05	5.025189239260645e-05	5.025189239260645e-05	16384	5.281040641234559	5.268726657994629	5.025189239260645e-05	2.0328790734103208e-20
-0.0002100498862645062	-0.00021004988626450622	-0.0006376039351820945	32768	5.305477677835821	5.307942344269139	0.000217504162653082	0.0004275540489175882
nan	nan	nan	0	nan	5.347158030543649	nan	nan
0.00020365785453169355	0.00020365785453169355	-0.0004923292375038938	32768	5.4003115077256965	5.3863737168181585	0.0008996449465672809	0.0006959870920355874
nan	nan	nan	0	nan	5.425589403092668	nan	nan
nan	nan	nan	0	nan	5.464805089367179	nan	nan
nan	nan	nan	0	nan	5.504020775641688	nan	nan
nan	nan	nan	0	nan	5.543236461916198	nan	nan
nan	nan	nan	0	nan	5.582452148190708	nan	nan
