Count	X Mean	Y Median	Y Upper Quartile	Y Std	X Center	Y Lower Quartile	Y Mean
62912	5.1512139788691655	-1.196969751155848	21.134358846844407	37.110798756269716	5.1510795991711	-23.202362642314256	-1.5007447232426558
54144	5.189710478606424	-2.666572053722575	21.855910152065917	38.279736959547094	5.190295285445609	-26.801847715749318	-1.7357702939834136
46656	5.2290529559654955	-0.10363620939278917	21.26335811093668	37.224788959074765	5.229510971720119	-25.406738746014526	-2.450620425470261
36352	5.268302926788781	3.189059055243888	24.408156293724005	40.92062589334764	5.268726657994629	-19.655543194866368	0.03311886602003296
23552	5.30664561995323	-0.3505408634619016	21.061085880942755	43.86428129541079	5.307942344269139	-26.797397119049492	-2.452088150970882
17536	5.347362692317241	-6.42738122821811	21.332976083705944	69.70609800392764	5.347158030543649	-26.8584855854333	-7.855634061056811
14080	5.385098638915718	-5.65255804694516	25.06542114829199	50.25936991535736	5.3863737168181585	-28.643274089086844	-4.985917624079432
11200	5.4236606171676005	2.6044873560786073	26.297273374664655	52.53357621866247	5.425589403092668	-22.926469376980094	0.9171542173474362
5376	5.462180962888374	7.662017950826339	36.20060910542816	50.324367448876856	5.464805089367179	-21.7324330053666	9.132815489112891
3264	5.502655989461978	-4.488249613848893	30.881924398732735	49.45077580500733	5.504020775641688	-29.662640405415004	-6.930588169247415
576	5.539171033548876	23.41946466184163	28.39979514951665	34.322590601642304	5.543236461916198	-1.5082429459343984	13.053741838776558
320	5.574977763847491	2.3967931684601353	68.56461779824713	200.2765909990662	5.582452148190708	-23.49710672155925	103.58303756094138
