[S III] Delta T	T1	T2	T3
-4901.9607843137255	70975932.46901035	0.0	0.0
-4705.882352941177	69645632.81580842	124952515.42380309	0.0
-4509.803921568628	11948199.437939767	0.0	0.0
-4313.725490196079	21537647.12047109	0.0	0.0
-4117.64705882353	14895027.340512069	0.0	0.0
-3921.5686274509803	14095894.81894538	0.0	0.0
-3725.490196078431	15169436.561996104	0.0	0.0
-3529.411764705882	48479461.7589888	0.0	0.0
-3333.333333333333	0.0	0.0	0.0
-3137.254901960784	0.0	0.0	0.0
-2941.176470588235	11893886.175079029	0.0	0.0
-2745.098039215686	0.0	0.0	0.0
-2549.0196078431372	40108451.49872513	0.0	0.0
-2352.9411764705883	5171169.515153646	0.0	0.0
-2156.862745098039	26525801.993071668	0.0	0.0
-1960.78431372549	43407262.627474025	0.0	0.0
-1764.705882352941	13178972.497016063	0.0	0.0
-1568.627450980392	41073682.868399285	0.0	0.0
-1372.5490196078429	69514094.40890384	0.0	0.0
-1176.4705882352937	85652671.98869337	0.0	0.0
-980.3921568627447	119125281.90094875	0.0	0.0
-784.3137254901958	403342312.02782005	0.0	0.0
-588.2352941176468	848033220.4694018	117287299.97655223	0.0
-392.1568627450979	3768082909.9052777	0.0	690311764.7275127
-196.07843137254895	60647842708.35062	9457440954.261135	7088557085.6273775
0.0	600006239559.5588	741320733278.1091	719231244277.4734
196.0784313725494	49065292828.21822	4825380866.836648	5990099233.513399
392.1568627450988	5656259357.385414	0.0	302834551.41847
588.2352941176478	4153980789.7872434	0.0	253558865.92748976
784.3137254901967	2217417489.0954757	0.0	0.0
980.3921568627457	2319116720.6526155	0.0	0.0
1176.4705882352946	1401070013.714106	0.0	0.0
1372.5490196078435	989275099.7967484	0.0	0.0
1568.6274509803925	729330099.6841459	0.0	0.0
1764.7058823529414	318074682.876466	0.0	0.0
1960.7843137254904	86006631.66296421	0.0	0.0
2156.8627450980393	162466087.39216337	0.0	0.0
2352.9411764705887	12296065.970001427	0.0	0.0
2549.019607843138	23549986.640389577	0.0	0.0
2745.098039215687	45930628.91451239	0.0	172184416.9899065
2941.176470588236	6704129.681273399	0.0	0.0
3137.254901960785	10883044.436814016	112957586.33885004	0.0
3333.333333333334	18440277.562825445	0.0	0.0
3529.411764705883	0.0	0.0	0.0
3725.490196078432	6545432.261798397	0.0	0.0
3921.568627450981	4877362.306956794	0.0	0.0
4117.64705882353	49945222.498805024	0.0	0.0
4313.725490196079	45754146.4784046	0.0	0.0
4509.803921568628	0.0	0.0	0.0
4705.882352941177	0.0	0.0	0.0
4901.9607843137255	17188466.10691288	0.0	0.0
