[S III] Delta T	T1	T2	T3
-4901.9607843137255	31283374.918451954	0.0	0.0
-4705.882352941177	171410873.9484417	0.0	0.0
-4509.803921568628	35045673.7411833	0.0	0.0
-4313.725490196079	57155963.24747197	0.0	0.0
-4117.64705882353	68098100.45649764	0.0	0.0
-3921.5686274509803	10180828.873584582	0.0	0.0
-3725.490196078431	13697258.7545801	0.0	0.0
-3529.411764705882	19916656.44485228	0.0	0.0
-3333.333333333333	0.0	0.0	0.0
-3137.254901960784	32748974.268337015	0.0	0.0
-2941.176470588235	24535826.4445951	0.0	0.0
-2745.098039215686	35256293.18348572	0.0	0.0
-2549.0196078431372	5742496.356889246	0.0	0.0
-2352.9411764705883	9893872.375640115	0.0	0.0
-2156.862745098039	29862569.46795652	0.0	0.0
-1960.78431372549	0.0	0.0	0.0
-1764.705882352941	34513888.01583419	0.0	0.0
-1568.627450980392	12769723.25732418	0.0	0.0
-1372.5490196078429	18647604.40243808	0.0	0.0
-1176.4705882352937	165962115.9314844	0.0	0.0
-980.3921568627447	131596329.14732209	0.0	0.0
-784.3137254901958	321190865.1950507	79997861.78632453	0.0
-588.2352941176468	732889821.952764	0.0	0.0
-392.1568627450979	3344961588.1743283	194071371.16500318	1067053284.3707653
-196.07843137254895	58917695463.660736	8092395570.74719	7452034644.326071
0.0	602261464981.6211	742191390631.9377	720196974785.6228
196.0784313725494	49925434163.57323	5887865961.695605	4737247279.425796
392.1568627450988	5649297606.773991	0.0	557788198.8528177
588.2352941176478	4212782375.346341	0.0	0.0
784.3137254901967	2374058306.1823134	0.0	0.0
980.3921568627457	1992659233.642239	0.0	0.0
1176.4705882352946	1564899973.9995213	0.0	0.0
1372.5490196078435	871285542.7676753	0.0	0.0
1568.6274509803925	444182340.27240735	0.0	0.0
1764.7058823529414	233148416.17173186	0.0	0.0
1960.7843137254904	92019263.35758406	0.0	0.0
2156.8627450980393	123327532.41906582	0.0	0.0
2352.9411764705887	43159213.1271868	0.0	0.0
2549.019607843138	32918367.243367545	0.0	0.0
2745.098039215687	33794534.8754842	0.0	0.0
2941.176470588236	14150523.884820344	0.0	0.0
3137.254901960785	0.0	0.0	0.0
3333.333333333334	18490882.984836716	0.0	0.0
3529.411764705883	0.0	0.0	0.0
3725.490196078432	0.0	0.0	0.0
3921.568627450981	17775009.3020805	0.0	0.0
4117.64705882353	0.0	0.0	0.0
4313.725490196079	32128605.117915094	0.0	0.0
4509.803921568628	0.0	0.0	0.0
4705.882352941177	17263234.172471613	0.0	0.0
4901.9607843137255	7174657.659296692	0.0	0.0
