[S II] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	0.0	0.0	0.0
-1.4117647058823528	0.0	0.0	0.0
-1.3529411764705883	0.0	0.0	0.0
-1.2941176470588234	0.0	0.0	0.0
-1.2352941176470589	0.0	0.0	0.0
-1.176470588235294	0.0	0.0	0.0
-1.1176470588235294	0.0	0.0	0.0
-1.0588235294117647	0.0	0.0	0.0
-1.0	0.0	0.0	0.0
-0.9411764705882353	0.0	0.0	0.0
-0.8823529411764706	482644.6156006095	0.0	0.0
-0.8235294117647058	68096.204020509	0.0	0.0
-0.7647058823529412	0.0	0.0	0.0
-0.7058823529411765	0.0	0.0	0.0
-0.6470588235294118	221719.15370432448	0.0	0.0
-0.5882352941176471	347434.76107266697	731205.0417639731	0.0
-0.5294117647058824	488334.80031119747	603604.098132414	0.0
-0.47058823529411764	3078792.412592199	0.0	1025771.87077446
-0.4117647058823529	5571020.587918516	0.0	0.0
-0.3529411764705882	11868476.012196818	715153.7674170868	0.0
-0.2941176470588235	39011216.019752875	1463278.0010632246	4246529.227026102
-0.23529411764705876	142403851.29748556	2855554.025954586	25597014.22296332
-0.17647058823529405	676993365.7161442	73046217.93485433	158492946.42129046
-0.11764705882352944	4513493060.505714	1801905862.7860749	2128225167.604963
-0.05882352941176483	24992778417.755875	24493366070.019764	21543139832.67873
-1.1102230246251565e-16	52505849033.91353	66171677482.791176	67558155056.47318
0.05882352941176461	25933647226.366013	23391004734.07134	20207498458.293106
0.11764705882352933	4600000881.732516	2152349516.0566435	2570989563.9012303
0.17647058823529405	773152783.7377415	142664306.99509275	414769890.0986391
0.23529411764705876	234022908.9355462	20652559.07713766	100565070.40596244
0.2941176470588235	128988830.41378783	4308174.236529581	34225051.36346537
0.3529411764705882	79681671.36507298	677186.04466868	15488599.591349002
0.4117647058823529	51574289.547095865	3959000.542367395	6109270.78966498
0.47058823529411764	34260384.95112912	1188747.3208148112	4974794.8592653945
0.5294117647058822	21449115.177292243	574118.6757344208	0.0
0.588235294117647	13161423.835566318	0.0	5411322.639706236
0.6470588235294117	8205363.788261859	0.0	4517018.276735486
0.7058823529411764	7138788.2559221005	0.0	1822707.368619166
0.7647058823529411	3438612.0348064387	0.0	0.0
0.8235294117647058	1879448.9094344317	0.0	0.0
0.8823529411764706	891539.2329743057	0.0	0.0
0.9411764705882353	685621.2534526482	0.0	0.0
1.0	255890.65516825265	0.0	0.0
1.0588235294117647	102624.64246240447	0.0	0.0
1.1176470588235294	474393.11533668486	0.0	0.0
1.1764705882352942	0.0	0.0	0.0
1.2352941176470589	258839.58456678886	0.0	0.0
1.2941176470588234	0.0	0.0	0.0
1.352941176470588	0.0	0.0	0.0
1.4117647058823528	0.0	0.0	0.0
1.4705882352941175	0.0	0.0	0.0
