[S II] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	0.0	0.0	0.0
-1.4117647058823528	0.0	0.0	0.0
-1.3529411764705883	0.0	0.0	0.0
-1.2941176470588234	0.0	0.0	0.0
-1.2352941176470589	0.0	0.0	0.0
-1.176470588235294	0.0	0.0	0.0
-1.1176470588235294	0.0	0.0	0.0
-1.0588235294117647	0.0	0.0	0.0
-1.0	0.0	0.0	0.0
-0.9411764705882353	0.0	0.0	0.0
-0.8823529411764706	0.0	0.0	0.0
-0.8235294117647058	168304.58675863725	272605.8172180224	0.0
-0.7647058823529412	0.0	267137.47909394355	529698.1701880601
-0.7058823529411765	0.0	0.0	329957.167954945
-0.6470588235294118	0.0	0.0	1185301.3298066114
-0.5882352941176471	157951.93611666159	0.0	711324.3127520741
-0.5294117647058824	0.0	546711.7658503889	4247912.428673486
-0.47058823529411764	1000670.7003890554	932834.5265968393	3230308.275607985
-0.4117647058823529	1229731.6840348234	2004081.1748466648	5640689.932562493
-0.3529411764705882	3146653.021593239	3236343.4855660982	11614491.986963652
-0.2941176470588235	12887308.261557817	14725697.192860773	24271259.19461866
-0.23529411764705876	51077976.561579	59932064.78371497	79892197.16345057
-0.17647058823529405	175350549.21227282	197389843.82780918	214391908.58362046
-0.11764705882352944	454694597.0625552	472731720.3135718	496812742.4170232
-0.05882352941176483	803258675.0783875	865734529.5777295	838690273.7458537
-1.1102230246251565e-16	982200521.8506999	1026896424.2101129	889840699.0407909
0.05882352941176461	767039705.1367686	754846077.7839228	635767529.6457949
0.11764705882352933	428224464.2650235	418507969.5657944	386193103.0478261
0.17647058823529405	206325474.40504998	193415287.98869646	205151185.4555405
0.23529411764705876	91550711.28502685	85579390.15709434	99625877.2893776
0.2941176470588235	42783121.592336975	41001002.26751999	58796405.91003623
0.3529411764705882	20340805.841777727	20304457.839980222	40002170.91028834
0.4117647058823529	9669733.784506606	12435823.641180165	18755227.466818035
0.47058823529411764	6375833.642720155	8824223.300457023	13819520.7899938
0.5294117647058822	4424883.488763985	2843078.029930736	15261622.538432213
0.588235294117647	3487968.5656750435	3271323.3638307573	9072673.327060018
0.6470588235294117	1528483.6541012365	3204644.807117478	6575099.797986173
0.7058823529411764	2015894.3777976877	2070460.6185606804	2459027.3817056976
0.7647058823529411	732431.3108632807	1495126.3779159908	5598628.4031592505
0.8235294117647058	262066.46737958898	206798.09686032686	1150665.8395802607
0.8823529411764706	266916.0923688982	700151.2673281828	1714782.711233341
0.9411764705882353	162866.9803447295	517545.6849325147	351908.2452952552
1.0	142580.3106841376	437311.5758271784	0.0
1.0588235294117647	179340.46824624646	206992.53019919514	0.0
1.1176470588235294	146951.80347602506	0.0	0.0
1.1764705882352942	427683.6196800348	0.0	0.0
1.2352941176470589	131894.43652361067	0.0	0.0
1.2941176470588234	0.0	0.0	0.0
1.352941176470588	0.0	0.0	0.0
1.4117647058823528	0.0	0.0	0.0
1.4705882352941175	0.0	0.0	0.0
