Y Median	Y Upper Quartile	X Mean	Count	X Center	Y Std	Y Mean	Y Lower Quartile
0.00038824055114858986	0.013035443760600462	5.189940224869692	55232	5.190295285445609	0.02063699869256759	0.00039508471051901415	-0.01257400056012692
0.00047446163215768213	0.01338608873029815	5.229097012676104	44736	5.229510971720119	0.022587780763866784	0.0005204818380384633	-0.013286529547511387
-0.0007051591651441497	0.01252865742404191	5.2673730675025565	36208	5.268726657994629	0.02405361433276723	-0.0011281363533397943	-0.014504297150706294
0.0009154692029322931	0.01473658145391888	5.306117194660314	24416	5.307942344269139	0.024720972736370313	0.0010803062404272194	-0.013512149105362676
-0.0005866103646878775	0.016150125199215933	5.346526385213754	17104	5.347158030543649	0.026372429438874773	0.00027221112574547335	-0.015457547357975032
0.0024435973374337438	0.020046713241928683	5.385394537268356	14848	5.3863737168181585	0.028354078073642004	0.001974083815296026	-0.015508461639974644
0.0001988473692999715	0.0170154436674919	5.424489489819411	10464	5.425589403092668	0.027400716418924546	0.0017165065702711086	-0.0157793590768431
-0.002046104290121621	0.013139011879095244	5.464364531984272	5664	5.464805089367179	0.02930290842208459	-0.002526809317476618	-0.020293973163375778
-0.00014589399104456252	0.012840292438595318	5.500235372433259	2448	5.504020775641688	0.02462896497612156	-0.0016218304117421	-0.017307587721063594
-0.004803109206373589	0.008990606448852504	5.539294891557193	640	5.543236461916198	0.0252673572218689	-0.00371160855311681	-0.017118831473945717
0.0014199147445577386	0.03759261654958525	5.579778121743207	432	5.582452148190708	0.03268564093302134	0.009289232598412063	-0.014602524554994079
