Count	Y Std	Y Lower Quartile	Y Mean	Y Median	Y Upper Quartile	X Mean	X Center
0	nan	nan	nan	nan	nan	nan	3.6216678344652173
512	275.9153326173964	-505.6978608111276	-229.7825281937312	-229.7825281937312	46.13280442366522	3.6640614399590805	3.660883520739727
3328	759.3883588188036	-699.7234017947285	-209.22107392993186	-174.46635073817743	135.2571708198575	3.7039420304403174	3.700099207014237
5120	562.2266507947415	-226.61996157571366	-73.63965914298402	-72.06299860931995	217.89024414807727	3.7419701946912896	3.7393148932887468
7424	373.3374541115531	-327.56645842715807	-65.64854973087354	-60.080200678079564	234.60899100658753	3.783756536059953	3.778530579563257
8448	632.6162913176825	-112.35635942439876	-34.78103867989946	98.64343940304207	289.37318926372063	3.8185532555889736	3.8177462658377666
13056	902.126601655613	-450.7466789688515	-230.67732593807295	25.440381036174585	250.0212824821756	3.857671160450398	3.856961952112276
13568	349.2011916192447	-246.57233186859958	-23.61965472311429	-68.31978853707005	229.01042231179417	3.898968434458146	3.896177638386786
14848	691.6693904065164	-272.8223108881439	-130.79477949465772	-74.30951158585776	131.25690343179122	3.9321991978002595	3.9353933246612955
16640	364.71241302820545	-123.08065375938531	56.53194466092563	75.36891867660233	314.6121369322882	3.973722236290717	3.9746090109358057
18944	316.9128335612459	-268.49228589787344	-33.72888598157828	-26.105430457228067	205.67507693225707	4.015204878014761	4.013824697210316
23040	267.6240653435833	-187.18877543733834	0.41239568138020294	-19.01157723202732	182.92273771729015	4.053105305212156	4.053040383484825
20736	269.58169491049205	-135.7569921596878	6.403824787705314	53.008017701797144	177.11096226966401	4.0925099892395975	4.092256069759335
23296	225.97111861057894	-97.82797576541634	30.157874092445397	54.857426135791684	204.3198284673399	4.132581390167283	4.131471756033845
31488	219.26612947352456	-200.21687078493596	-26.386733147737427	-25.0220757282259	106.91405920101352	4.172205122762455	4.170687442308354
66304	192.19464840919218	-119.84184356448168	-1.2094499958854672	-4.881353665741699	118.78466854568069	4.211618137962047	4.209903128582864
92416	168.22973160292474	-108.0858356890767	-10.65940617767939	-21.04719797107009	88.54515863247798	4.249763470415598	4.249118814857374
105984	135.1616388073262	-91.38387110004987	-2.3724501501391133	-5.156619458196474	73.4039993141987	4.288342821696208	4.288334501131884
126976	123.46254991029055	-71.80980839031713	-7.473832136168399	-9.663127297610117	72.42111456920088	4.328421468196261	4.327550187406394
111104	114.6287582644056	-64.24002341442974	5.567861449074773	5.849166413839157	78.95050368263219	4.366776803073852	4.366765873680904
122112	118.34063722137878	-78.19985123899096	-3.883932802773255	-0.6501472131458286	67.55164517767844	4.40591580503057	4.405981559955413
115968	103.89846265291864	-78.2055096350141	-18.43986558131212	-10.511681638170558	44.065129311837154	4.444423680202048	4.445197246229924
118016	99.9395550094079	-54.36414331491869	2.0976848983411216	2.4730155880970415	61.485688709685746	4.484225572223272	4.4844129325044335
107776	91.3717275418121	-54.11043403066287	-1.839961125854308	-1.7469658280133444	48.502175271261876	4.523389718071414	4.523628618778943
108032	91.85485072102388	-51.47737012589823	4.751273105548963	13.546340422447429	63.4169995566117	4.562753455857047	4.562844305053453
101120	87.84610150917855	-55.63330121490253	-0.47695727078101563	-5.829640544176073	51.625267464169156	4.602339800395794	4.6020599913279625
92928	91.84090694080344	-41.30496072954156	9.912100295129934	9.45244329340494	62.15236740364708	4.641087970185848	4.641275677602472
75008	77.34514908422697	-40.78453206014274	3.161574204741592	1.218532466353281	48.377983217047586	4.6791910784471	4.680491363876982
62208	77.97154091420383	-46.148720582643364	4.440066440885536	-0.7541135289102385	48.189485932394746	4.720414570043459	4.7197070501514915
58368	59.90670265378156	-52.20829243943672	-12.229693066643001	-5.683198024121339	25.92610023767611	4.759395682776008	4.758922736426001
71936	61.47884738045521	-37.766391347020544	-0.14539851519056166	-1.892092570247769	36.03525509903011	4.80089989220925	4.798138422700512
61440	62.01335607961254	-38.72873674355651	0.887931495148094	-1.173523586333431	35.12447925296328	4.83659878084559	4.837354108975021
69376	57.593845376428504	-34.112110534329986	-1.2484484162590908	0.5650107704859693	31.218590270378627	4.876621859678049	4.876569795249531
79104	54.19585117680351	-37.798601073460304	-2.06000184774717	-0.9088809626209695	32.86362093970092	4.915769722626351	4.915785481524041
78592	48.36481017941082	-31.14745327696255	-2.116185696788348	-3.203703246101213	28.420455586592652	4.955409633597465	4.955001167798551
63488	60.17548214023578	-31.013284422951983	6.586006432679633	5.841459589287297	38.152594929234965	4.994270545160068	4.994216854073061
83712	48.58433885659043	-30.933221264358508	-5.309886805208972	-3.218859933231215	25.412231085807434	5.034131102042259	5.033432540347571
74496	46.71932210686645	-25.411142406788713	0.29327636586221006	2.7005956472021353	26.746972846913195	5.072931357826638	5.07264822662208
63744	43.87343349989033	-28.703522345851525	-1.0000502064676438	-0.7291810035603703	21.883259274123702	5.112150713277072	5.11186391289659
62464	44.77070535003795	-21.4564516316932	3.513949513000901	2.3101963678327593	30.036513015298624	5.151139279070168	5.1510795991711
58368	39.313875657382624	-22.831463259245538	1.200700170374531	2.1980251613367727	27.892694924090392	5.190057387403967	5.190295285445609
43008	41.22207032572033	-20.959638434658245	1.2800295866802789	-0.6417020488206617	24.528882764926493	5.229518335994849	5.229510971720119
37376	41.481146983572714	-18.731614949037976	-3.082897892009809	0.6390061975744175	21.47034211463688	5.266817510913705	5.268726657994629
24320	32.85215334410019	-18.991582226897663	-1.6428804692074328	2.537660261217752	18.72935446446718	5.306259746372875	5.307942344269139
15360	44.128643484930514	-19.482507319884917	5.563204235158022	1.6351164184725349	25.289855010376414	5.346082092432908	5.347158030543649
17408	65.01473821453993	-20.360600011430506	1.7428431294800195	0.9434089550850331	26.733601295464723	5.385002774213773	5.3863737168181585
11520	103.51532812130665	-32.81940978500461	-22.95100125173885	-8.318903460678484	15.07076645854977	5.423354827170859	5.425589403092668
4608	19.12637310717596	-4.408673279140203	6.681409987803211	-1.0479947840067325	29.746327595141338	5.4632463924359165	5.464805089367179
2304	33.243000419538106	-0.11306159354899137	16.526075711261	11.33458322443039	35.21036724438818	5.494653607678784	5.504020775641688
1024	20.287927159965342	-3.0568739429718335	4.811657881819428	9.233886586832341	17.102418411623603	5.5387454236479945	5.543236461916198
0	nan	nan	nan	nan	nan	nan	5.582452148190708
