Y Median	Y Lower Quartile	X Mean	X Center	Y Mean	Y Upper Quartile	Count	Y Std
257.75557008999476	-1762.5213852335612	3.6228537506865512	3.6216678344652173	83.43936187973856	1826.8018057679951	1152	2392.6904081235825
601.4263414895258	-1000.084992378057	3.661383840370632	3.660883520739727	414.5085870283241	2005.4912348396301	1336	2332.6187730220013
309.0346390340328	-1292.7357259396667	3.6998942572612674	3.700099207014237	203.08036891913213	1865.4927564020218	2124	2192.1611555181635
275.1860831091399	-1169.6004094996588	3.7401335358227312	3.7393148932887468	334.20483930958187	2036.8346687219018	2772	2285.1554298621513
221.07424569399063	-1457.636257256845	3.7795265440037	3.778530579563257	163.3544243018763	1850.5327181477787	3440	2158.7117955611707
203.8822950131971	-1289.203631326678	3.8184121899904153	3.8177462658377666	240.06567840125075	1724.9338200395978	4456	2132.264005579267
222.62717001711553	-1277.9763297129962	3.8574839591946684	3.856961952112276	212.17174260890067	1726.6083398391272	5616	2159.920322338338
273.0202314107437	-1219.9462001766356	3.8963272220487006	3.896177638386786	194.4425156893934	1648.2227138278365	6912	2123.428292870804
142.7340657090308	-1255.4829816835172	3.9358378942188295	3.9353933246612955	120.1376311523733	1515.8174937691247	8432	2044.9346995657124
213.2486520834159	-1098.825113332363	3.9753037496167942	3.9746090109358057	233.34243493787187	1656.2105573714653	10232	1996.6400829338272
202.20226749747826	-1097.8488107871271	4.014680628498099	4.013824697210316	172.7513247527255	1410.4512423375731	12016	1895.4501594062222
172.74554552340487	-939.9124034363997	4.053846340093536	4.053040383484825	196.07631011897698	1324.822274462495	14736	1796.3773229207354
170.1088173511871	-830.3512183747425	4.093245064442442	4.092256069759335	131.09815962531715	1100.2926082355043	18932	1673.9038864626684
83.40956534452926	-821.8865054212129	4.132308899195533	4.131471756033845	79.78245388105702	963.9743602984836	24876	1547.620986228002
81.91416891970403	-713.656421245113	4.171822157306359	4.170687442308354	95.3351980652264	938.4339884310812	35724	1452.0213689507625
70.58997031922354	-680.2226233318097	4.2108503756729565	4.209903128582864	61.42456404656195	811.1815048192911	49480	1323.9552727786509
53.124671155253964	-642.0235822894329	4.249983352225146	4.249118814857374	35.96032014018277	735.5236869895198	65964	1269.6853804204277
58.716353204819825	-589.3280029100788	4.289033256015847	4.288334501131884	33.24140922261371	688.0066427189686	83544	1199.525400659486
41.7022133038663	-569.550096862411	4.327903518025104	4.327550187406394	16.39436737370392	635.4072358482917	98340	1143.4933129724718
