Count	Y Lower Quartile	X Center	Y Median	Y Upper Quartile	Y Std	Y Mean	X Mean
0	nan	3.6216678344652173	nan	nan	nan	nan	nan
0	nan	3.660883520739727	nan	nan	nan	nan	nan
0	nan	3.700099207014237	nan	nan	nan	nan	nan
0	nan	3.7393148932887468	nan	nan	nan	nan	nan
8192	-0.023791075833642202	3.778530579563257	0.028766998935888896	0.08132507370542	0.052558074769531095	0.028766998935888896	3.7756333592622724
4096	-0.20488311576136328	3.8177462658377666	-0.20488311576136328	-0.20488311576136328	0.0	-0.20488311576136328	3.80606919277715
12288	-0.576856887988888	3.856961952112276	-0.012206792472218916	0.019506339620351597	0.27395955750978485	-0.18985244694691858	3.8616983177720066
8192	0.022122311345417426	3.896177638386786	0.12152095191372926	0.2209195924820411	0.09939864056831182	0.12152095191372926	3.8943459241136402
4096	0.3001884513523243	3.9353933246612955	0.3001884513523243	0.3001884513523243	0.0	0.3001884513523243	3.9383210078400297
20480	-0.12657884589666726	3.9746090109358057	0.06965409288810556	0.14056551259915914	0.18046425901075291	0.050255152750900936	3.9684883112432936
20480	-0.17619019313743897	4.013824697210316	-0.1402329691929953	-0.07121396177685835	0.17261094822857975	-0.19276196072481877	4.01132265254018
12288	-0.3486798995819389	4.053040383484825	-0.07115962282347968	0.040622617096103056	0.16366266888036235	-0.12640563510310512	4.05584057394179
20480	-0.26935782664352553	4.092256069759335	-0.24655107259956796	0.06889514497766892	0.26475898642986045	-0.19831552336581137	4.086132077718294
28672	-0.07787395473749735	4.131471756033845	0.007404366235219677	0.2022510121642922	0.12840371550901686	0.03259800658495011	4.135858374592339
32768	-0.006771387819957434	4.170687442308354	0.010984775497257411	0.07447158907230379	0.08648958714544601	0.03719480003994819	4.171791548942198
77824	-0.04155616452095145	4.209903128582864	0.026440629160404624	0.08550734423733485	0.11987776739512712	0.008649831574474617	4.210559803259338
106496	-0.033198246061658186	4.249118814857374	0.02350461008598099	0.06176663867444838	0.15139394477776613	0.012946725508190756	4.250065119161302
122880	-0.011808558576696736	4.288334501131884	0.018049786347239104	0.05572024014369559	0.0656185269515504	0.008675923170000845	4.287828508998783
106496	-0.048252303105899265	4.327550187406394	-0.02077551916219591	0.016130546077778897	0.06877536163182431	-0.02026556370990046	4.329474677414857
114688	-0.051557928295201935	4.366765873680904	0.005659449202849887	0.031487321469667554	0.06972316931364314	-0.012477426552189015	4.362361436960073
122880	-0.029158516899083782	4.405981559955413	0.0015153608566575295	0.021140535955036732	0.0447082197541095	0.0032464940500801444	4.405440261420584
131072	-0.019272395654022174	4.445197246229924	0.00959320164411797	0.0325559513845286	0.039620286396962294	0.004848647779847322	4.4457943782901115
110592	-0.04693226218433104	4.4844129325044335	-0.012887937866940246	0.013387749151002425	0.05980356728152338	-0.025930516111979888	4.481316584174727
110592	-0.036093937162939876	4.523628618778943	-0.01958812709078514	0.0086469063812613	0.03420793993791727	-0.012439963775317127	4.525478806076671
110592	-0.01996051072983546	4.562844305053453	0.004595580284456261	0.01474477684533545	0.022585419458663405	-0.0014313375090199097	4.562800935258496
98304	-0.01675211174864844	4.6020599913279625	-0.003159890076388756	0.007816221743377923	0.021813996528688807	-0.00434006575949685	4.60577611721723
94208	-0.007482706858289271	4.641275677602472	0.004230922572483036	0.0267248307674666	0.023611929246495515	0.010191967133420163	4.643549782568179
106496	-0.01009741112704626	4.680491363876982	0.002912569296080509	0.016367214691237027	0.01985594350416731	0.0031990346096916057	4.6855234163551565
40960	-0.022802788960412133	4.7197070501514915	-0.01977457640922081	-0.0038386520801965513	0.01488990126413112	-0.012554490689550179	4.722496610489236
49152	-0.013325676589969464	4.758922736426001	-0.0038676018674988462	0.00909033189708279	0.017179424446874363	-0.0009293148591254194	4.761448874804992
45056	-0.017230019150475517	4.798138422700512	0.002123814627414568	0.008780835443116685	0.018016682633410185	0.0013941756482442032	4.796595501937845
81920	-0.011838329536966868	4.837354108975021	0.001560390010976186	0.009379841227884527	0.013335526558713725	-0.000956204970096503	4.8374658062503375
98304	-0.004382579211214788	4.876569795249531	0.002259303474031897	0.0069139038383852144	0.00802597418108995	0.0011569861963882805	4.878120913641966
61440	-0.007689898613966834	4.915785481524041	0.0033594751847747257	0.008045983743299312	0.010856244427505317	0.002219254844836367	4.915703147424637
69632	-0.009454978385570132	4.955001167798551	0.001718597463799688	0.006184253152456468	0.010219607830552181	-0.00023330397706372696	4.951593784720154
57344	-0.0026875306083744273	4.994216854073061	0.005411215668212021	0.009484303917337143	0.009233158599459553	0.002445584358608457	4.992995053922691
90112	-0.004763658266192356	5.033432540347571	-0.0011906163848100636	0.002607731564082918	0.005634866621095036	-0.001388770054412739	5.036088810315402
69632	-0.005503849550473547	5.07264822662208	-0.0014442623430498138	0.0026591095759372165	0.007312869801911043	-0.0018577358916764672	5.067399111322906
81920	-0.005095443130180403	5.11186391289659	-0.0017026027819875026	0.009290776680883595	0.011213879112138286	0.0013316903131676632	5.111743778753134
73728	-0.0057288472874095315	5.1510795991711	0.0004343892071523072	0.006050168781157997	0.008329437949790283	0.0005651178449838464	5.153322143093671
49152	-0.00864765495375184	5.190295285445609	-0.0027257655379715855	0.0013663034799729905	0.0070900549354999875	-0.0017811162546103067	5.193853995627239
77824	0.0007879843391007262	5.229510971720119	0.007130386888693555	0.009175616088450814	0.006977570660549854	0.004724923918985627	5.233207675834932
12288	-0.014544706993657753	5.268726657994629	-0.0012940203673430298	0.009869062869162441	0.009979018446101426	-0.0019898881639461136	5.268713389113279
12288	-0.016992136762642655	5.307942344269139	-0.001688398282023078	0.013329924613860377	0.012379112516244767	-0.0017835368102684544	5.316388127361939
20480	-0.006725845892634072	5.347158030543649	-0.002731737045463985	-0.0008289839499165178	0.0072573340837619885	-0.0028610122648320218	5.354683684199273
16384	0.005988746838209805	5.3863737168181585	0.007720048539993505	0.00957713114759858	0.002515564343059665	0.00784582944581488	5.385653708257392
12288	-0.004482234121916833	5.425589403092668	-0.003770053330227591	0.002771838404893579	0.0032647122925530585	-0.0018268163490836149	5.421161869034255
4096	-0.002437042240910807	5.464805089367179	-0.002437042240910807	-0.002437042240910807	4.336808689942018e-19	-0.0024370422409108064	5.453260857194295
0	nan	5.504020775641688	nan	nan	nan	nan	nan
0	nan	5.543236461916198	nan	nan	nan	nan	nan
0	nan	5.582452148190708	nan	nan	nan	nan	nan
