[Cl III] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	10881429.819820596	10773735.88281182	5853398.404107229
-1.4117647058823528	13399663.834526641	11713076.559932005	5243509.19944923
-1.3529411764705883	13897985.277772523	11957480.100010093	3129376.180040679
-1.2941176470588234	16427642.581697028	14644619.99078154	4670222.44620674
-1.2352941176470589	19759562.41525836	13256265.179708771	7463841.942254028
-1.176470588235294	19007731.57934597	16691094.507024365	6695286.695057589
-1.1176470588235294	18488351.51540517	13432830.988077018	6657953.733548508
-1.0588235294117647	18818681.144717965	16474853.535285948	9346412.739799965
-1.0	19284000.267119806	19529616.96238948	9644133.309277074
-0.9411764705882353	20688523.703536324	19004735.41519726	10407453.091468416
-0.8823529411764706	25710241.18895896	23055877.108371656	12500763.353518222
-0.8235294117647058	24742994.95237334	22427975.25002745	19866500.942730293
-0.7647058823529412	25314721.89952578	27929531.06276287	17859146.616828784
-0.7058823529411765	28354160.79820955	31390743.177228153	26187511.997892927
-0.6470588235294118	31849492.172940478	29433776.109398022	24186077.783732727
-0.5882352941176471	35280558.32398791	30898916.21797915	36458394.37173151
-0.5294117647058824	39596251.781859584	44081401.815342925	39950871.429799415
-0.47058823529411764	39183419.93925838	50820646.45731804	48264219.50039677
-0.4117647058823529	45605390.56994542	51639187.54811279	58578092.94123941
-0.3529411764705882	48919661.8905557	53173885.4786483	66339418.106113866
-0.2941176470588235	51530176.21131314	62143666.062654756	73338667.90694955
-0.23529411764705876	56968882.78519581	68324834.3942551	80691717.37169755
-0.17647058823529405	54030626.46953118	63402366.93023504	91366371.39796951
-0.11764705882352944	63759050.53208622	75341163.65228382	94247592.98342337
-0.05882352941176483	59539057.93233252	75249918.62787992	105764778.62700668
-1.1102230246251565e-16	63022983.22912157	73819461.85108046	100986032.15974617
0.05882352941176461	61309352.27624949	72098873.35342678	90565417.37935501
0.11764705882352933	62635611.5408342	74427831.73837456	86648192.70595227
0.17647058823529405	57604817.20476111	66816244.02686556	73609231.7950176
0.23529411764705876	54352786.79771747	62706081.86468303	67128842.76423264
0.2941176470588235	52514447.49331227	54895244.10122046	54420745.62443288
0.3529411764705882	46276320.54487492	47421170.35721049	45221232.81015821
0.4117647058823529	42096551.669731334	44109150.89393711	41564229.88341551
0.47058823529411764	43974937.54379659	44789413.6724341	32971751.94391896
0.5294117647058822	35887649.171645194	36040471.6399221	26848284.847683266
0.588235294117647	33215534.617630586	31135630.34965393	26223189.962766245
0.6470588235294117	27967216.057754043	27638723.910373367	15915262.911635937
0.7058823529411764	26225859.31049412	22755350.206729464	14697408.350090936
0.7647058823529411	23321998.266343903	17960221.284135904	13072638.182372944
0.8235294117647058	22014264.452438533	16909886.920514833	8362053.206817592
0.8823529411764706	18781659.410111666	14984266.47303674	5831342.6968431715
0.9411764705882353	17039364.774861805	9120649.105702598	3588746.8162140055
1.0	15338966.41856272	11982974.995362677	2113521.882110854
1.0588235294117647	14136021.425406843	10649580.534201786	3251004.998100181
1.1176470588235294	12729591.813412758	7993485.222288251	2209810.9856445426
1.1764705882352942	10576364.301896779	8065668.319244145	2989167.4378145244
1.2352941176470589	11548392.88156795	6876332.57483592	2186635.598516831
1.2941176470588234	11302533.96091411	6183932.022287794	2256093.711463065
1.352941176470588	10289388.702458996	5212616.171304362	2253754.5234324257
1.4117647058823528	8597040.518914934	3928257.6505780783	587335.3338030805
1.4705882352941175	7062053.862267789	3822960.67652925	899193.9609903676
