[S III] Delta T	T1	T2	T3
-4901.9607843137255	377835452.26729727	224125109.2026932	187694445.87481236
-4705.882352941177	342201980.7435002	198805807.21775168	212095289.04140806
-4509.803921568628	233494952.5363927	187700101.3554024	126472279.91569138
-4313.725490196079	166036173.95515525	118552641.00051184	172424539.5887483
-4117.64705882353	166309402.16313577	85115035.8945696	93074684.42914265
-3921.5686274509803	102096286.21837649	54577152.62063442	97257559.54186882
-3725.490196078431	107985503.23331557	41404956.37208007	52366249.45514387
-3529.411764705882	94387354.29282568	73385322.32832535	66899955.77247494
-3333.333333333333	69038173.97305772	22690297.732844166	68989012.60585254
-3137.254901960784	96042284.85966754	86978001.27869701	78609213.76943645
-2941.176470588235	135884098.2825037	108810636.11261092	89875181.7405218
-2745.098039215686	116930947.32048965	78436626.5607555	90912974.63132526
-2549.0196078431372	112004279.60033007	98807442.36919712	63884189.62427139
-2352.9411764705883	166282129.95241165	115543439.78535566	129724592.61395812
-2156.862745098039	144755970.7288526	109640455.38070808	97228041.2668848
-1960.78431372549	238385896.6244166	129589843.45000878	90980908.02128936
-1764.705882352941	262483762.7712369	116390594.35831678	219664383.63820174
-1568.627450980392	314727088.645721	139392276.4781304	124702168.5367237
-1372.5490196078429	419955621.8104398	244606778.68025845	204855561.15818077
-1176.4705882352937	716272129.950684	181519938.3332124	233643195.09038436
-980.3921568627447	1727923589.152139	472834666.82206416	345585292.61125994
-784.3137254901958	4268401232.473445	1511285681.3669264	1320984311.559466
-588.2352941176468	11712802388.971107	4431867619.950303	4312814500.675512
-392.1568627450979	36875410825.3148	17307766909.83458	12522373474.954971
-196.07843137254895	109389541837.08478	121661177147.01938	101019477398.94923
0.0	174183566013.38004	277799653526.6437	314079037643.2249
196.0784313725494	106547361806.15193	109858548896.75339	95734867315.72186
392.1568627450988	35823840189.038795	13894753703.199516	7930922241.310879
588.2352941176478	15277267508.792995	3878900897.884104	2186148713.077824
784.3137254901967	8911944986.77536	2183052543.933273	718502163.5676506
980.3921568627457	6597041568.465594	1474125271.4131227	379945787.13721013
1176.4705882352946	6096514932.817734	1128969866.7395153	280812234.4366575
1372.5490196078435	5346958485.402739	965289372.1257399	290731653.3468074
1568.6274509803925	4758590366.361313	652019080.6227365	204017819.80509025
1764.7058823529414	3819821002.0600624	464027625.3019692	143986540.33154052
1960.7843137254904	2852657599.3016376	330905914.46539116	98622448.93036444
2156.8627450980393	2155377900.2694144	251636833.4462163	163478219.84916767
2352.9411764705887	1334834378.752771	146179709.72660634	130625156.53635809
2549.019607843138	804386559.8313707	131716627.58781311	120579151.93993415
2745.098039215687	544433099.0501411	106039911.53871885	126962954.6350604
2941.176470588236	417869039.81303686	211937614.99170038	88308606.54282644
3137.254901960785	330422133.22917366	115980658.13701272	108714447.45994622
3333.333333333334	193289624.87241283	48621409.40691508	38001812.47634034
3529.411764705883	120863386.5548968	28997652.27828354	67990782.26375774
3725.490196078432	89430050.24329764	39883472.06554434	32365062.3234762
3921.568627450981	94835763.78405909	38607446.181381986	46613578.943692595
4117.64705882353	116461808.17674467	46539426.24025383	96160663.82355635
4313.725490196079	128245632.33778499	52198658.47579011	89743556.3406961
4509.803921568628	159121272.56183946	104886110.28452608	34529223.323905125
4705.882352941177	162554014.14738476	117557889.19686025	64549432.65831262
4901.9607843137255	193736775.18935135	70288082.4896882	131207313.03059947
