log10[ N([S II]) ]	T1	T2	T3
2.0294117647058822	2321023.1953125	0.0	0.0
2.0882352941176467	3607710.578125	0.0	0.0
2.1470588235294117	6534228.46484375	0.0	0.0
2.2058823529411766	8651545.1171875	0.0	0.0
2.264705882352941	18312037.80078125	0.0	0.0
2.3235294117647056	32647939.3828125	0.0	0.0
2.3823529411764706	66511765.7265625	693629.46875	0.0
2.4411764705882355	119523938.140625	2341099.71875	0.0
2.5	236703585.23046875	9162450.375	0.0
2.5588235294117645	494817906.15234375	38961686.09375	0.0
2.6176470588235294	1111042659.4257812	155703548.9375	0.0
2.6764705882352944	2254891810.1601562	511888240.78125	7130498.1875
2.735294117647059	3767754049.9765625	1198943354.03125	34696336.21875
2.7941176470588234	4984377218.59375	1995129429.6875	148721067.78125
2.852941176470588	5456111102.720703	2663539915.75	486279908.46875
2.9117647058823533	5912787263.660156	3082023180.625	1042148084.03125
2.9705882352941178	6429455739.828125	3489797519.46875	1537870418.9375
3.0294117647058822	6773097511.615234	4176421725.09375	1996826991.40625
3.0882352941176467	6296775713.246094	4629306709.5625	2287019211.90625
3.147058823529412	5281539308.716797	5276875725.09375	2527358286.3125
3.2058823529411766	4306413043.634766	6352664135.15625	3486486684.375
3.264705882352941	3555866556.298828	6852828800.09375	5786021880.8125
3.3235294117647056	2805220799.9453125	6511647713.125	7432714894.9375
3.3823529411764706	1946025834.2460938	5224476575.15625	7097726423.4375
3.4411764705882355	1361336034.9433594	4098213380.25	6429401763.3125
3.5	894897372.0761719	3305321514.8125	5990830245.375
3.5588235294117645	536437134.71484375	2541456887.8125	5168270505.3125
3.617647058823529	282911084.2558594	1921926885.84375	3378517469.5
3.6764705882352944	141106118.11914062	1308086833.25	2373043289.375
3.735294117647059	58459903.40234375	828981607.0625	1803642520.90625
3.7941176470588234	19481264.373046875	501311259.09375	1651564634.78125
3.852941176470588	8589196.8125	250727586.625	1383013504.75
3.9117647058823533	3521314.587890625	125463613.6875	1163048263.625
3.9705882352941178	865821.34375	58502657.90625	826215915.9375
4.029411764705882	858015.65625	26707745.15625	522670541.40625
4.088235294117647	278409.09375	7704494.5	298403096.0625
4.147058823529411	0.0	5469314.375	142869831.5
4.205882352941176	0.0	1657507.4375	89229573.6875
4.264705882352941	0.0	826428.90625	40458466.5625
4.3235294117647065	0.0	0.0	21466083.1875
4.382352941176471	0.0	0.0	11438749.25
4.4411764705882355	0.0	0.0	5331689.375
4.5	0.0	0.0	4414966.3125
4.5588235294117645	0.0	0.0	3204461.875
4.617647058823529	301404.375	0.0	451113.375
4.6764705882352935	0.0	0.0	460170.3125
4.735294117647059	0.0	0.0	0.0
4.794117647058823	0.0	0.0	0.0
4.852941176470589	0.0	0.0	0.0
4.911764705882353	0.0	0.0	0.0
4.970588235294118	0.0	0.0	820061.25
