Count	Y Median	Y Upper Quartile	Y Mean	X Center	Y Std	Y Lower Quartile	X Mean
130048	-7.93792733580085	49.50590480712344	-6.0383554055079145	4.327550187406394	67.04972853270125	-43.23580444891559	4.326313875159257
120832	-8.146614696452161	26.217512182010978	-8.427292966922492	4.366765873680904	66.51238195224462	-43.90166502974898	4.3654725771125715
117760	-5.113913610617601	34.878065418828555	-1.7439780085621075	4.405981559955413	53.88438987498432	-36.754583558707964	4.405776023267168
116736	-7.944296817332543	27.17174914777388	-12.481015956655163	4.445197246229924	57.963381323108564	-54.51841793013773	4.4426091645941685
117760	-1.9977120661387744	34.26087412300694	-3.334119168359836	4.4844129325044335	50.8052979119866	-33.05143743296503	4.483866026034618
107520	0.3700120257726667	30.5432753267487	1.9155309950023278	4.523628618778943	47.560312048117524	-25.567529746003856	4.525405154536914
110592	-8.338511340076366	21.918237356232112	-6.583269242944299	4.562844305053453	52.34717890388156	-28.722684618157018	4.560878649764474
96256	-0.9977459215733688	22.020274502558095	-2.2253530247539954	4.6020599913279625	43.57262896163397	-27.71494409488696	4.600075951981628
100352	3.1040328673961994	36.00887707132097	6.969583216334063	4.641275677602472	44.255069624992714	-22.721322047049398	4.638904992927847
66560	-1.1063969880742661	29.614348622892066	3.561389843485449	4.680491363876982	40.339816894274975	-18.221829861973674	4.6778413357631905
63488	-4.101780290540773	13.162825967476238	-7.5679504221239595	4.7197070501514915	31.868482196649726	-25.10158679963388	4.718770772816453
68608	3.363745228434709	17.363087144005476	4.599384198833873	4.758922736426001	38.962278189435935	-15.802896689043337	4.757963348686939
64512	-0.07254991773697839	20.47834831323962	-0.4976735442170239	4.798138422700512	37.32128828565848	-16.900617313818657	4.799697259082914
63488	1.950618561997544	20.728525938151506	3.6703219025296	4.837354108975021	32.374727735978595	-18.271627091842674	4.837711567817267
73728	1.6904142646426408	19.258815539574243	2.0824377002950567	4.876569795249531	30.339691700172285	-11.719504608317038	4.8761336218966544
80896	-1.499406115786769	17.982764999787832	-0.13157236468009326	4.915785481524041	27.140602326546084	-20.48643163941415	4.916723611518658
71680	-6.169778585443055	10.324194277345669	-5.7114947582800335	4.955001167798551	28.019035990038205	-19.346103589867198	4.95406319011389
64512	-2.4219091340182786	12.488182039964158	-1.2544352501325136	4.994216854073061	24.059913013079864	-11.812969409527796	4.994699462590388
84992	6.093988628765146	22.878456684826233	5.858759595303938	5.033432540347571	24.62496210714544	-13.55213956854277	5.034390649510803
68608	5.716253014263202	21.7379765719852	3.8980667552825334	5.07264822662208	24.102543520758132	-10.957173173837873	5.073743433167511
73728	-3.1560616085444053	10.775929160101896	-0.8777015975432378	5.11186391289659	21.033114246054254	-13.628421637769861	5.109915070766037
66560	-2.8098167984207976	14.31306514659991	-0.33366387684335885	5.1510795991711	22.66279983661928	-14.0584600735383	5.152237228544553
52224	-2.9160613467556686	10.976163151899527	-0.08024096721769014	5.190295285445609	18.91372535094258	-14.337137326419906	5.191459987364936
51200	-0.40163574424241233	9.980058736167848	0.40027110818395156	5.229510971720119	19.254680969608447	-12.296497999817802	5.230088942779723
32768	-0.6466900976738543	8.173913294944668	-2.363832084836872	5.268726657994629	22.50483206301592	-11.916493547056689	5.2649662680144935
27648	-0.7826237176705035	17.716954729105055	10.814789734267968	5.307942344269139	46.81577793304563	-11.220577083655371	5.309556543860641
11264	3.0607640648995584	16.529282655221323	4.057394439910323	5.347158030543649	16.21339311897243	-4.324830911953541	5.35459652992976
19456	-5.488996858752216	-0.1500985227576166	-21.60154570235423	5.3863737168181585	40.79484221776929	-30.783518878197356	5.385843962100409
10240	7.738789723994159	12.849030611425405	12.412201219008603	5.425589403092668	21.399732963496977	-1.7826396796626796	5.420940719676189
5120	1.3838548341918795	6.805973094275032	1.2520076532728126	5.464805089367179	10.699532433960869	-1.2511733091741917	5.452966885948141
1024	2.6179223420313065	2.6179223420313065	2.6179223420313065	5.504020775641688	0.0	2.6179223420313065	5.48969298728099
1024	-7.727754153582282	-7.727754153582282	-7.727754153582282	5.543236461916198	0.0	-7.727754153582282	5.527038291135369
0	nan	nan	nan	5.582452148190708	nan	nan	nan
