[N II] Delta T	T1	T2	T3
-4901.9607843137255	14752210.323606504	0.0	0.0
-4705.882352941177	24416558.880072523	0.0	0.0
-4509.803921568628	15652012.651713833	0.0	0.0
-4313.725490196079	22770844.86854286	0.0	0.0
-4117.64705882353	80719856.1604513	0.0	0.0
-3921.5686274509803	8056833.083536521	0.0	0.0
-3725.490196078431	28052492.95349359	0.0	0.0
-3529.411764705882	42294161.865444556	0.0	0.0
-3333.333333333333	21537392.18330503	0.0	0.0
-3137.254901960784	22924202.184976958	0.0	0.0
-2941.176470588235	26898857.765065826	0.0	0.0
-2745.098039215686	31957334.5765865	0.0	0.0
-2549.0196078431372	77768110.62131523	0.0	0.0
-2352.9411764705883	71374984.82157266	0.0	0.0
-2156.862745098039	37300247.881652966	0.0	155850777.98375592
-1960.78431372549	113618282.63270147	0.0	0.0
-1764.705882352941	274473625.45845413	0.0	0.0
-1568.627450980392	226370333.74066716	0.0	0.0
-1372.5490196078429	368594038.2649543	0.0	347937515.3616164
-1176.4705882352937	753596503.8220782	79362728.60925493	0.0
-980.3921568627447	1896347470.4251318	92888325.31281403	0.0
-784.3137254901958	3889457439.155568	66845013.51134633	197349574.66106665
-588.2352941176468	9250897112.915455	191230151.20639026	0.0
-392.1568627450979	41794196475.00389	3704677246.4222746	125744687.279372
-196.07843137254895	177401426707.95267	132285719007.66852	41253489494.597725
0.0	358823617852.83453	589687838339.237	753760255970.221
196.0784313725494	185336754534.51086	131222203450.80171	38291391517.5847
392.1568627450988	39476950391.781944	2705861360.5768394	830802275.361002
588.2352941176478	9056663441.609795	162909988.4337247	0.0
784.3137254901967	3052785796.0077534	0.0	0.0
980.3921568627457	1143577398.1051328	0.0	0.0
1176.4705882352946	527344898.72461605	0.0	0.0
1372.5490196078435	396689307.2872837	0.0	0.0
1568.6274509803925	156048278.85842535	0.0	0.0
1764.7058823529414	97644259.56846902	88489482.8956296	0.0
1960.7843137254904	102315632.36343595	0.0	0.0
2156.8627450980393	75500550.65205273	0.0	0.0
2352.9411764705887	61705788.92726126	0.0	0.0
2549.019607843138	43401921.25996906	0.0	0.0
2745.098039215687	23238608.816236038	0.0	0.0
2941.176470588236	7903277.417009249	0.0	0.0
3137.254901960785	15761766.340709593	0.0	0.0
3333.333333333334	5473866.613790534	0.0	0.0
3529.411764705883	26164119.359547738	0.0	0.0
3725.490196078432	0.0	0.0	0.0
3921.568627450981	16821036.01829771	0.0	0.0
4117.64705882353	41103817.30469873	0.0	0.0
4313.725490196079	0.0	0.0	0.0
4509.803921568628	0.0	0.0	0.0
4705.882352941177	6758125.843406911	0.0	0.0
4901.9607843137255	5880699.272955732	0.0	0.0
