[N II] Delta T	T1	T2	T3
-4901.9607843137255	432359791.51181185	22468928.473157015	0.0
-4705.882352941177	481750887.98047966	4247529.559594372	0.0
-4509.803921568628	530010194.4353973	17009070.851910483	12829240.414866237
-4313.725490196079	644565302.8327483	20887451.275999032	0.0
-4117.64705882353	664313022.1559136	27266764.97907445	0.0
-3921.5686274509803	760958138.3608043	21717391.58286316	0.0
-3725.490196078431	775675683.5471909	26286812.547597	0.0
-3529.411764705882	863134384.1307216	48226537.14593692	0.0
-3333.333333333333	921739640.891321	22951124.019774783	0.0
-3137.254901960784	1040600216.4883393	28174638.03145737	0.0
-2941.176470588235	1163599739.229852	45261259.84194785	8813330.193838917
-2745.098039215686	1435881799.614007	36863044.38185604	9115685.195666894
-2549.0196078431372	1883072934.7695124	54753059.166100204	12576995.720539812
-2352.9411764705883	2224281361.7437935	88566777.92859162	25284035.825684704
-2156.862745098039	3114669147.4962883	130263423.52485137	8104828.324369991
-1960.78431372549	4295006483.967136	280223734.79253334	20806315.31265776
-1764.705882352941	5824825935.690036	348173236.09325933	65574097.70371176
-1568.627450980392	8326321043.401826	814383600.1534681	148302081.65378124
-1372.5490196078429	11845455163.818947	1563184799.485688	92108869.74614225
-1176.4705882352937	17432884843.75189	3744075590.588694	293727737.6167602
-980.3921568627447	25891233739.080276	8710894075.965822	965494675.1981075
-784.3137254901958	38873867578.74689	22081504298.04401	3747200964.2814627
-588.2352941176468	55581817514.02629	48375187644.59988	14640968001.155407
-392.1568627450979	73985668470.55441	95594153089.63599	58253794878.75312
-196.07843137254895	90561063818.01831	151271010869.355	183664329939.351
0.0	100231944568.28233	178105088586.77084	301369237854.7601
196.0784313725494	94211683551.05267	153370360430.61807	180642625236.3201
392.1568627450988	79932670764.0217	96885361789.23032	55055038571.1917
588.2352941176478	60406792812.993286	47348068027.455956	12405022242.810999
784.3137254901967	42870491020.84781	19408562718.85596	2855069359.046045
980.3921568627457	27545124169.832825	7015785510.016316	614051455.3646283
1176.4705882352946	18185996487.53526	2585187357.014012	57904585.70890076
1372.5490196078435	11929005667.231506	801169155.8300918	66294133.016572826
1568.6274509803925	7808733535.548418	383138492.3061574	22872227.11151179
1764.7058823529414	5293153921.594495	202843547.78927112	26843347.96416506
1960.7843137254904	3871563360.1750345	80894314.51358126	0.0
2156.8627450980393	2756511569.5693903	60419693.44261815	10110726.421928719
2352.9411764705887	1999110957.8632267	50302901.28393757	0.0
2549.019607843138	1570803984.3556938	19728893.205144852	7986999.971674526
2745.098039215687	1254121641.547329	9999596.767065037	0.0
2941.176470588236	1043949892.0714309	14749632.999438688	0.0
3137.254901960785	827612480.6827202	9153568.547958279	0.0
3333.333333333334	710432520.3933622	0.0	0.0
3529.411764705883	637571408.5051825	22300783.321768716	0.0
3725.490196078432	495830731.6046704	9071436.073416151	0.0
3921.568627450981	462991146.2775576	8853494.49278312	0.0
4117.64705882353	339981784.70195657	4764839.487814646	0.0
4313.725490196079	345329135.0913567	4416003.91899085	0.0
4509.803921568628	310855461.9768613	9031442.768669061	0.0
4705.882352941177	259423035.5498466	4713288.744193995	0.0
4901.9607843137255	246273548.91186503	9850346.644716058	0.0
