Y Lower Quartile	Y Mean	Y Upper Quartile	X Mean	Count	X Center	Y Median	Y Std
nan	nan	nan	nan	0	3.6216678344652173	nan	nan
nan	nan	nan	nan	0	3.660883520739727	nan	nan
-0.008628166479910113	-0.008171698335786688	-0.0077152301916632625	3.715615341592343	2048	3.700099207014237	-0.008171698335786688	0.0004564681441234253
0.0054276066169531125	0.01012521977668592	0.01422717197040471	3.7320598450201716	4096	3.7393148932887468	0.009529558810671902	0.005564030131726824
-0.006109082082867957	0.0012777953557256225	0.01387653877563718	3.773160414843234	5120	3.778530579563257	0.0005990528143375948	0.012158657606740364
-0.0071116868752088246	-0.0010603399952727102	0.004776881140671547	3.810198430663337	12288	3.8177462658377666	0.002226836618643086	0.010469324492267989
-0.007611045284996443	0.0003422460194293122	0.006507739942623684	3.857322703522282	10240	3.856961952112276	2.9020135460038955e-05	0.00819610422102881
-0.0038182640376739005	0.0012833612827696066	0.006144500649114475	3.8977294330254586	15360	3.896177638386786	0.0017451102119538848	0.006139986643216207
-0.0036634443561971296	-0.0007538052540440989	0.00358350215644607	3.93280320685725	17408	3.9353933246612955	0.0007808720096691141	0.007387958385723567
-0.003641030627466778	-0.0006777852641576343	0.0027147694424477227	3.975991095641085	14336	3.9746090109358057	-0.0011082234131225505	0.004394725708747365
-0.0017643411555896306	0.001557865113212529	0.005133171945821442	4.0204328024149305	18432	4.013824697210316	0.0015237743394322842	0.005425420047012791
-0.005251886267375392	-0.0002499917928064648	0.004616882395302849	4.0533510123503795	24576	4.053040383484825	0.00023902339419510385	0.006746537524960021
-0.001212860127928245	0.0015748535013368741	0.007824830562271274	4.093848115439364	19456	4.092256069759335	0.001291662905819304	0.0059540293840489675
-0.0045208971471696145	0.0003646848166210916	0.004449496674421299	4.136213298894829	24576	4.131471756033845	0.0006107694660586824	0.00628687999345673
-0.004871848469432189	-0.0020158861109679993	0.0015731043893670062	4.17193121426134	31744	4.170687442308354	-0.0019942298653550616	0.005999737115382387
-0.0026366140959939435	-5.347022550500948e-05	0.0028193894119871595	4.21279641621407	65536	4.209903128582864	-0.00012228496585977577	0.0044982647764065095
-0.002637837448305306	1.2947098798424884e-05	0.0031391835596110483	4.250268012368573	92160	4.249118814857374	0.000264023817482909	0.004186862393057333
-0.003188839090502604	-0.00036631093440407	0.0029266780285814855	4.2874026586318426	94208	4.288334501131884	-0.0007361957361256279	0.004446763392759843
-0.002199738445351605	0.0001485674619496068	0.0023564263339226517	4.326430435842508	130048	4.327550187406394	-1.325455637160663e-05	0.0035310418994094505
-0.0017408398579559729	0.0004666504899369938	0.002737965024537881	4.365803585112594	121856	4.366765873680904	0.0007061939090511075	0.0037582242813029563
