[Cl III] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	0.0	0.0	0.0
-1.4117647058823528	0.0	0.0	0.0
-1.3529411764705883	0.0	0.0	0.0
-1.2941176470588234	0.0	0.0	0.0
-1.2352941176470589	48675176.04961408	0.0	0.0
-1.176470588235294	0.0	0.0	0.0
-1.1176470588235294	0.0	0.0	0.0
-1.0588235294117647	0.0	0.0	0.0
-1.0	0.0	0.0	0.0
-0.9411764705882353	73259973.36877592	0.0	0.0
-0.8823529411764706	44121657.16172934	0.0	0.0
-0.8235294117647058	55095599.47170184	0.0	0.0
-0.7647058823529412	0.0	0.0	0.0
-0.7058823529411765	89604188.56732786	0.0	0.0
-0.6470588235294118	100003419.23705198	0.0	0.0
-0.5882352941176471	89560141.8119577	0.0	0.0
-0.5294117647058824	45607716.04812526	0.0	0.0
-0.47058823529411764	125165183.02233073	0.0	0.0
-0.4117647058823529	238267596.57887623	0.0	0.0
-0.3529411764705882	288752939.4389096	0.0	0.0
-0.2941176470588235	294119913.85899425	0.0	0.0
-0.23529411764705876	822019433.0507878	0.0	0.0
-0.17647058823529405	1465060826.881418	0.0	0.0
-0.11764705882352944	3614059678.1384783	155702358.04418513	0.0
-0.05882352941176483	10875926140.159908	3787400498.147167	1667304227.9452918
-1.1102230246251565e-16	21069646632.739525	49014177542.66663	54096667551.51006
0.05882352941176461	12223821854.255844	5659828989.116876	1048598076.8865361
0.11764705882352933	3194132654.819581	75080380.30482443	185574366.04476035
0.17647058823529405	1063960399.0948708	0.0	0.0
0.23529411764705876	291423046.8333728	0.0	0.0
0.2941176470588235	268319657.1444221	0.0	0.0
0.3529411764705882	239750819.86391202	0.0	0.0
0.4117647058823529	202599989.61398298	0.0	0.0
0.47058823529411764	21698701.159618564	0.0	0.0
0.5294117647058822	59929720.701643474	0.0	0.0
0.588235294117647	30001573.771528646	0.0	0.0
0.6470588235294117	55519465.99951344	0.0	0.0
0.7058823529411764	16158899.613982443	0.0	0.0
0.7647058823529411	25491118.695723437	0.0	0.0
0.8235294117647058	0.0	0.0	0.0
0.8823529411764706	0.0	0.0	0.0
0.9411764705882353	0.0	0.0	0.0
1.0	9339130.397609873	0.0	0.0
1.0588235294117647	12955824.739522245	0.0	0.0
1.1176470588235294	10342771.936495025	0.0	0.0
1.1764705882352942	0.0	0.0	0.0
1.2352941176470589	0.0	0.0	0.0
1.2941176470588234	25552913.10040415	0.0	0.0
1.352941176470588	0.0	0.0	0.0
1.4117647058823528	0.0	0.0	0.0
1.4705882352941175	0.0	0.0	0.0
