X Mean	Y Mean	Count	Y Lower Quartile	X Center	Y Std	Y Upper Quartile	Y Median
nan	nan	0	nan	2.0294117647058822	nan	nan	nan
nan	nan	0	nan	2.0882352941176467	nan	nan	nan
nan	nan	0	nan	2.1470588235294117	nan	nan	nan
nan	nan	0	nan	2.2058823529411766	nan	nan	nan
nan	nan	0	nan	2.264705882352941	nan	nan	nan
nan	nan	0	nan	2.3235294117647056	nan	nan	nan
nan	nan	0	nan	2.3823529411764706	nan	nan	nan
nan	nan	0	nan	2.4411764705882355	nan	nan	nan
nan	nan	0	nan	2.5	nan	nan	nan
nan	nan	0	nan	2.5588235294117645	nan	nan	nan
nan	nan	0	nan	2.6176470588235294	nan	nan	nan
nan	nan	0	nan	2.6764705882352944	nan	nan	nan
nan	nan	0	nan	2.735294117647059	nan	nan	nan
nan	nan	0	nan	2.7941176470588234	nan	nan	nan
nan	nan	0	nan	2.852941176470588	nan	nan	nan
nan	nan	0	nan	2.9117647058823533	nan	nan	nan
nan	nan	0	nan	2.9705882352941178	nan	nan	nan
nan	nan	0	nan	3.0294117647058822	nan	nan	nan
nan	nan	0	nan	3.0882352941176467	nan	nan	nan
nan	nan	0	nan	3.147058823529412	nan	nan	nan
nan	nan	0	nan	3.2058823529411766	nan	nan	nan
3.2768449858955515	3.4705409964643428	950	3.3814950945729336	3.264705882352941	0.17941779413671155	3.588745913655118	3.4668871560555106
3.3271355507926548	3.4651462584035957	3752	3.4058545685024413	3.3235294117647056	0.17641404281925277	3.5941926381971783	3.471171110871107
3.381669114222942	3.590620558650236	5152	3.4990177997807494	3.3823529411764706	0.148897191046025	3.6855149853740965	3.6008959520927863
3.441727742786862	3.6171061984543367	7039	3.5069549558604303	3.4411764705882355	0.17887969127608064	3.753879358886254	3.6362132421197155
3.4990090929434094	3.6829895225948577	8144	3.565679618461077	3.5	0.15700480300514613	3.804546469646355	3.6754297045471147
3.5577595570150558	3.7362106352528017	7010	3.628821184232443	3.5588235294117645	0.15297331210406334	3.8331331025705793	3.7355589480553455
3.615300335991933	3.788573572404655	4396	3.7137710125830283	3.617647058823529	0.1335799788215445	3.891684937110783	3.8084049087223564
3.6785909361941433	3.8212858352795145	3394	3.7450628672854243	3.6764705882352944	0.11676174638420041	3.89669568934623	3.814970345007075
3.7350450284577104	3.8825664230529213	3933	3.8055400353984945	3.735294117647059	0.14194881516238203	3.9690010136402365	3.8966064766979884
3.7959037235048534	3.9491201748705804	3272	3.8763997439504516	3.7941176470588234	0.11765187576040043	4.013347461850476	3.9292389605252334
3.85645083848232	4.020323755276783	2752	3.9270765178598905	3.852941176470588	0.12264448585106537	4.095705513654733	4.001361750005345
3.9088601022136222	4.064958051176173	2113	3.991917476756767	3.9117647058823533	0.10349065293156218	4.13965842891153	4.0498372792539765
3.971734291539961	4.161575536332363	2253	4.104984672869643	3.9705882352941178	0.08976249907738276	4.215862069978758	4.158345190533009
4.031243463540792	4.216427308092142	1796	4.149099664297363	4.029411764705882	0.08842946161445005	4.2881827043698815	4.218762156744294
4.085662164567798	4.251122651688898	725	4.154192949710027	4.088235294117647	0.1153857465941198	4.354365199493334	4.245216255376681
4.143495208993099	4.262236591643425	320	4.19916705174188	4.147058823529411	0.08417027787327808	4.336590271444523	4.205152875845901
nan	nan	0	nan	4.205882352941176	nan	nan	nan
4.269745866963212	4.337447495914915	64	4.337447495914915	4.264705882352941	0.0	4.337447495914915	4.337447495914915
nan	nan	0	nan	4.3235294117647065	nan	nan	nan
nan	nan	0	nan	4.382352941176471	nan	nan	nan
nan	nan	0	nan	4.4411764705882355	nan	nan	nan
nan	nan	0	nan	4.5	nan	nan	nan
nan	nan	0	nan	4.5588235294117645	nan	nan	nan
nan	nan	0	nan	4.617647058823529	nan	nan	nan
nan	nan	0	nan	4.6764705882352935	nan	nan	nan
nan	nan	0	nan	4.735294117647059	nan	nan	nan
nan	nan	0	nan	4.794117647058823	nan	nan	nan
nan	nan	0	nan	4.852941176470589	nan	nan	nan
nan	nan	0	nan	4.911764705882353	nan	nan	nan
nan	nan	0	nan	4.970588235294118	nan	nan	nan
