Y Median	X Mean	Y Lower Quartile	Count	Y Mean	Y Std	Y Upper Quartile	X Center
nan	nan	nan	0	nan	nan	nan	3.6216678344652173
nan	nan	nan	0	nan	nan	nan	3.660883520739727
nan	nan	nan	0	nan	nan	nan	3.700099207014237
232.69581708446276	3.735793804247033	49.61412328681399	3072	304.1469672926002	242.32058657035526	630.1309615065238	3.7393148932887468
-93.09552004389752	3.780229156670682	-184.19197548187867	4096	259.2077693414394	686.6872695597897	350.30422477942057	3.778530579563257
35.19591953536565	3.811540860683471	-87.53390597525413	7168	17.46268376570459	116.71216595338106	66.63813819720235	3.8177462658377666
-12.490314796355051	3.8542098003050724	-51.569350961126474	5120	233.04564079917964	447.8315827520648	185.20389068136592	3.856961952112276
13.952255078895178	3.8945318049896605	-82.06966101100988	13312	151.1799381527557	412.0095967713789	79.64321375855252	3.896177638386786
-0.6624225036161988	3.9310524070350708	-45.342457249495965	10240	19.644834067530063	122.47395545897365	16.621969569715475	3.9353933246612955
-18.19956681676649	3.9776884901132146	-78.05945820623856	9216	-32.97037544387472	77.90470476094679	43.62563495537506	3.9746090109358057
10.860418038694206	4.018981325290979	-25.263062869964415	14336	35.35984680908593	142.13915056657223	18.708304824175684	4.013824697210316
41.82493955817063	4.051621838008604	-6.972910072866171	16384	74.32073507575876	148.6883301682238	79.45414348214831	4.053040383484825
-11.648832306733311	4.093126661555548	-47.40136436190369	17408	9.503759738449737	105.26592177497426	51.01672268189213	4.092256069759335
10.786546981467836	4.133987168515973	-18.720367139691007	17408	52.43531388936117	187.28999492961952	37.609455705356595	4.131471756033845
-8.601966303775043	4.172086930538129	-26.404572838647255	27648	-9.398220648843596	41.80160087580203	20.30383333849386	4.170687442308354
1.4165441602672217	4.213451689606243	-12.895434454964743	62464	21.118987239487844	87.94202271256826	21.36483850697641	4.209903128582864
7.0508769194866545	4.251352509084431	-12.29865907309454	81920	7.056171816325355	30.805837192956954	24.42222006868201	4.249118814857374
0.13087841230890263	4.288123260690905	-20.09960084368231	86016	10.065458750159829	61.42964763905351	24.874399316156996	4.288334501131884
-3.0372120736756187	4.326340353352041	-18.41496008161539	125952	-2.462251593328358	40.186961192016625	11.410110904786961	4.327550187406394
1.6774031458471654	4.365341678122454	-13.5776498640098	115712	0.72637845446988	24.440202880278267	13.376840936694862	4.366765873680904
0.02187845127446053	4.406705225273809	-12.260603319135498	118784	-2.1463700820074396	20.149176767998394	11.011446073204752	4.405981559955413
2.279779664497255	4.443213253845787	-12.303717102624887	110592	3.5112096518287554	25.054102843668822	17.620649352423698	4.445197246229924
-2.9009354306722344	4.4835163822082755	-15.834686266913195	116736	-2.9513848592182272	17.702359514897484	8.8979009755285	4.4844129325044335
-0.4170422698484799	4.525176546217176	-13.630606846545561	108544	-1.4529461191951103	17.9677050966002	9.858700660838622	4.523628618778943
0.8073452288927001	4.561173418363758	-10.797467827072069	111616	0.6652071354520066	20.833993269552778	13.161783152246244	4.562844305053453
-2.4360273390757357	4.6005256606363805	-15.732731517534376	97280	-3.687545481925774	18.67152098371961	5.391047328508648	4.6020599913279625
-0.8040645054188644	4.638916245352594	-7.815513572274085	98304	0.24851264755947491	16.514511307237992	9.704621044021223	4.641275677602472
0.010413308338684146	4.677863050140293	-12.729799742956857	67584	0.2399165035282446	17.881934564149518	11.387029869831167	4.680491363876982
2.210108538140048	4.7193395060196215	-7.539699771796222	63488	2.8539418107217105	13.920263667777522	13.540099585914504	4.7197070501514915
-0.6891870821500561	4.758033115476199	-8.975175928476801	65536	-0.6538937335906354	15.11342458374758	7.003384499267895	4.758922736426001
-1.6758369846929781	4.798735129718634	-10.645350227583549	63488	-1.61972229095196	17.786648291242	7.207772818605008	4.798138422700512
1.4301068806007606	4.837143539678044	-7.333288504635448	65536	2.1792368977242518	14.877550153099513	12.239579892396023	4.837354108975021
-0.2544102168030804	4.8769482911083	-12.99811800623138	76800	-0.587885670016076	14.579667409047293	10.366390689297987	4.876569795249531
-3.849391200355967	4.917605145276457	-12.919551553578913	77824	-2.6985527573764507	16.938022747541233	3.7715164657329296	4.915785481524041
-0.1699615028592234	4.953885569709894	-8.321247581030548	70656	0.24997591915953177	12.40551824260051	7.706744524100941	4.955001167798551
-1.9286270694428822	4.994006469684066	-10.419068337590943	64512	-0.9556410962031805	14.592171435221992	7.637808363431759	4.994216854073061
1.9572884878352852	5.033972395531299	-6.97004309463955	84992	1.806567717565891	14.589692295631728	12.158589725493584	5.033432540347571
-2.952968646040972	5.07362474054952	-14.845846629232256	70656	-4.642441149690281	16.682951353895575	5.417274813555196	5.07264822662208
0.4862683539340651	5.110076606297785	-6.301220447079686	72704	2.27743259449379	16.014127433129914	9.31811494482281	5.11186391289659
-3.2390693282941356	5.152231547630619	-13.868774468037373	66560	-1.5202815329535393	17.552838007348317	9.12927682037298	5.1510795991711
-3.846163986160718	5.1918269102263945	-12.270769050926901	53248	-0.7296453731822007	19.55518096337342	6.847547436288096	5.190295285445609
-7.0311183922503915	5.230954352321439	-20.97271433712922	51200	-14.367605432298097	40.14016975140462	3.6186902623703645	5.229510971720119
5.100647867571752	5.265517132050592	-8.334222328528995	31744	6.745353926787497	22.957479991334992	25.00077639149822	5.268726657994629
2.8581704967327823	5.310279049462426	-15.869532293365864	28672	6.4338264916629795	30.898882004552775	32.91850368786254	5.307942344269139
-7.637184936307676	5.3560418768234035	-11.773694936407992	9216	-15.445434740721693	38.73624205367784	4.092276626850435	5.347158030543649
11.618933138725879	5.384793430306488	-12.389385941794899	20480	3.1855385807185486	36.043276533611945	28.442485933236185	5.3863737168181585
12.86783793982795	5.421224991812936	-49.57630498416074	10240	-4.313061149010901	42.8437584555254	32.74700218477665	5.425589403092668
17.310910697282452	5.4532710460083385	-9.69812693737913	5120	15.069838169395371	27.632299870673375	37.44650255843953	5.464805089367179
-32.5922802647292	5.48957588073334	-32.5922802647292	1024	-32.5922802647292	0.0	-32.5922802647292	5.504020775641688
-24.76814885965905	5.526767725600536	-24.76814885965905	1024	-24.76814885965905	0.0	-24.76814885965905	5.543236461916198
nan	nan	nan	0	nan	nan	nan	5.582452148190708
