[S II] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	0.0	0.0	0.0
-1.4117647058823528	0.0	0.0	0.0
-1.3529411764705883	0.0	0.0	0.0
-1.2941176470588234	0.0	0.0	0.0
-1.2352941176470589	0.0	0.0	0.0
-1.176470588235294	0.0	0.0	0.0
-1.1176470588235294	0.0	0.0	0.0
-1.0588235294117647	0.0	0.0	0.0
-1.0	0.0	245087.25677439303	0.0
-0.9411764705882353	0.0	0.0	0.0
-0.8823529411764706	0.0	0.0	0.0
-0.8235294117647058	0.0	0.0	359585.04716095945
-0.7647058823529412	144039.9051103469	250084.62703426165	0.0
-0.7058823529411765	0.0	0.0	728093.1007547795
-0.6470588235294118	163258.40326639538	0.0	867466.7628734723
-0.5882352941176471	176033.56062370143	538165.7212140028	909063.9509758428
-0.5294117647058824	481068.39844589215	453357.2790950261	1282526.7230097905
-0.47058823529411764	135580.32794690906	703934.322527405	3980500.793997082
-0.4117647058823529	997726.0255373109	1640747.5247313792	5824141.354707526
-0.3529411764705882	4991583.599065575	5963031.840556301	11903712.394386757
-0.2941176470588235	12613351.486178266	15947160.13595648	27908161.60075724
-0.23529411764705876	49724004.82314209	60527841.570291474	80813572.77568114
-0.17647058823529405	172539425.99205804	199022852.5067553	224210670.38242915
-0.11764705882352944	450134528.51478845	494909095.16267514	484514429.21540093
-0.05882352941176483	798234799.7334858	856537502.835233	820549012.1175832
-1.1102230246251565e-16	967823548.8690796	1005232711.584398	878744295.7895783
0.05882352941176461	778105303.9001831	750671968.7190439	651137471.8171855
0.11764705882352933	437608241.60823005	417934233.16121024	371333882.92967373
0.17647058823529405	209499118.32559463	195774685.96645197	222151644.62006772
0.23529411764705876	93191294.47894098	83359459.50962767	101445079.95486802
0.2941176470588235	39713997.1912313	43894668.247783475	55618871.99326009
0.3529411764705882	22674532.800970808	23882743.648676306	36386820.38599417
0.4117647058823529	11453099.023851639	9877639.343951948	26268317.79744877
0.47058823529411764	6255273.24637713	8654341.456894748	15837921.78089655
0.5294117647058822	4000121.153716653	2830482.872659942	11968339.020799596
0.588235294117647	2513622.2934684646	2950882.353585689	12324727.257661765
0.6470588235294117	1781951.252987908	2405555.03568456	4212584.891157431
0.7058823529411764	1319805.502101624	2635575.1779561522	6006520.99995536
0.7647058823529411	310255.9838934862	1672262.594604211	4997740.025037618
0.8235294117647058	737575.9821143085	925995.2877561556	3208098.453118316
0.8823529411764706	285063.5073307057	1060474.8953861508	1403355.3074014315
0.9411764705882353	309314.36389046884	189226.44027694015	1084123.3111000427
1.0	181174.90238461457	429115.8166747587	381276.6479544403
1.0588235294117647	0.0	186618.37565658407	0.0
1.1176470588235294	142166.02258846402	189736.78634684545	0.0
1.1764705882352942	0.0	0.0	0.0
1.2352941176470589	0.0	0.0	0.0
1.2941176470588234	0.0	0.0	0.0
1.352941176470588	0.0	0.0	0.0
1.4117647058823528	0.0	0.0	0.0
1.4705882352941175	0.0	0.0	0.0
