Y Lower Quartile	Y Upper Quartile	Y Std	Y Median	Count	Y Mean	X Mean	X Center
-0.09292975271100355	0.09210953469155345	0.21022507340459948	0.0028616345856509145	69440	-0.00929416403356794	4.799458159141016	4.798138422700512
-0.09484372255722383	0.07748457355820235	0.171383628855224	0.0020453387131651366	64896	-0.007273418228821086	4.836655696936049	4.837354108975021
-0.08702641983346637	0.08081978576412206	0.15128993660094622	-0.0022852202786252168	68352	-0.009063984583399017	4.877447171964637	4.876569795249531
-0.07476742249837443	0.06330445161113357	0.12325609676911756	-0.0026594775751180542	78336	-0.008820739356852831	4.9154272968089465	4.915785481524041
-0.06946197511235133	0.0588993609216484	0.109474240789668	-0.005634497983834323	76992	-0.008245546437259672	4.9549339706015525	4.955001167798551
-0.0603540138404099	0.060011544755579606	0.09458468686667501	0.0012184211437337542	66432	-0.000975714971024263	4.994264533391565	4.994216854073061
-0.05757372908459854	0.05238797269351725	0.0900699066731807	-0.0077654903332735874	79680	-0.005165328750381884	5.03404996892822	5.033432540347571
-0.05344936582598022	0.04911402338747402	0.08389251390446335	-0.0016002171732334236	73792	-0.0027431382976221734	5.07233415860271	5.07264822662208
-0.04854499276104107	0.0392170123958265	0.07228579793917729	-0.00829402763487773	66176	-0.006722372384648779	5.1107705131149705	5.11186391289659
-0.042719587045389584	0.038471762565267714	0.07931694737038648	0.0006984260164324745	62848	0.00036808696127446676	5.151071861381729	5.1510795991711
-0.038611677709370816	0.0378937886645382	0.06522987853643958	-0.004996776595664423	54528	-0.002305045743969007	5.189698477097697	5.190295285445609
-0.04147644923382506	0.03830541223861189	0.06553914643171775	-0.0031697529877372367	46208	-0.001865484067681083	5.229025294608941	5.229510971720119
-0.03661195948899645	0.041257095900911124	0.08964165494546926	0.0022126050139786193	36544	0.002551104185124321	5.268041255293299	5.268726657994629
-0.037600494321900615	0.029333684030503192	0.06362320389490828	-0.0029451018065363072	23680	-0.003943390625589552	5.3065251308610035	5.307942344269139
-0.041142429336983505	0.031786830113484064	0.06312322674852995	-0.001386203995660502	17344	-0.00053114577196714	5.347251801945182	5.347158030543649
-0.029333177872813195	0.04148303977834454	0.06842434074542016	0.004635565170712775	14400	0.011377518108403992	5.385097878103173	5.3863737168181585
-0.02971564766845351	0.043212734654998246	0.0615284382981248	0.0031529479171987698	11136	0.009971732416051801	5.4237498601989955	5.425589403092668
-0.03443441835828322	0.043505554890881336	0.06434231924471398	0.004422351681278218	5248	-0.00019343936491269138	5.462344304806443	5.464805089367179
-0.01726406140982389	0.05159847668604119	0.062177385072836815	0.018401431679531538	3264	0.022841986103244023	5.501957344696262	5.504020775641688
-0.013731849616092105	0.01627556356470184	0.0377380811126212	0.0037437067987013475	640	-0.001384963211305716	5.538794353835743	5.543236461916198
-0.001139007113472711	0.024819187172915792	0.014244402461920935	0.023872953523000073	320	0.015187847613952898	5.576307715240681	5.582452148190708
