[Cl III] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	238493601.47766584	76310794.97419825	18244840.356025755
-1.4117647058823528	275593555.4759327	86488102.8007797	22269774.352719605
-1.3529411764705883	301599445.59020144	104984027.08785684	36472284.76305613
-1.2941176470588234	322926353.02400374	144382881.41961914	58636513.52921138
-1.2352941176470589	365157636.9829229	165852259.37960958	59635289.30781223
-1.176470588235294	386938838.09035844	178625607.58024645	65058779.31313575
-1.1176470588235294	433365720.2076668	200251042.70189896	72307715.81926945
-1.0588235294117647	447352203.2254925	217897034.0775187	88219455.69110146
-1.0	456942548.9075587	253807774.01268068	84617428.55735795
-0.9411764705882353	488727330.1408641	262064284.8642897	74391509.67406023
-0.8823529411764706	522448006.0328242	279964158.48785216	109835182.2727992
-0.8235294117647058	562669896.3123919	301906984.65458643	132166293.38265064
-0.7647058823529412	597351808.4763135	327793204.2662152	166332511.57205373
-0.7058823529411765	637608105.7560354	393641355.0316545	182787032.6447102
-0.6470588235294118	697601946.7425027	460109525.2305059	233194694.57931364
-0.5882352941176471	788675172.1855217	579877899.3762655	319025550.6937673
-0.5294117647058824	898310270.3599225	684457993.0926423	432193438.5535672
-0.47058823529411764	957843895.6377349	824818826.86442	633071058.5605943
-0.4117647058823529	1047440345.244552	1124897700.9854145	809267892.8169563
-0.3529411764705882	1184376387.4849772	1341141705.1357517	1171124089.6089027
-0.2941176470588235	1378388815.2385356	1661254796.2853088	1650090542.0176766
-0.23529411764705876	1478408423.0448275	2000538677.186276	2215533447.4133368
-0.17647058823529405	1600071058.731451	2351506849.175098	2917263100.904455
-0.11764705882352944	1685291295.6173227	2665820999.0872135	3628274189.5110407
-0.05882352941176483	1749561575.2300932	2943994605.7465024	4047687208.2776003
-1.1102230246251565e-16	1810122551.6867554	3045408749.23393	4096765790.209798
0.05882352941176461	1802427642.0092833	2951531155.864857	3856788889.923152
0.11764705882352933	1721550053.6815546	2759730743.1273518	3316577392.608548
0.17647058823529405	1655888021.5212142	2549197253.409386	2661317134.4053383
0.23529411764705876	1557286422.1874187	2033309466.6386003	2054743351.6337261
0.2941176470588235	1453592950.3135297	1790972224.1164322	1498462805.1894903
0.3529411764705882	1260805970.7038922	1378555376.4168007	1025958487.3484924
0.4117647058823529	1140533323.1183846	1118329219.9059775	715657794.9728917
0.47058823529411764	1025504840.6078199	852563128.5461257	517031832.08741456
0.5294117647058822	893090461.2595763	683274672.2566749	400481603.2907808
0.588235294117647	803107416.3625004	544043777.0437269	268037196.7487346
0.6470588235294117	691551565.3231425	427612029.6876215	194594858.68451214
0.7058823529411764	617663412.4769849	355757065.73706657	158265081.9526795
0.7647058823529411	548569102.0587146	271739050.7614782	112576428.1400591
0.8235294117647058	505671338.7114257	221275549.1038121	69960200.06015864
0.8823529411764706	456727050.63631666	185615890.153668	58630106.90238168
0.9411764705882353	421852805.58376586	154489171.02423322	38433800.19976689
1.0	387110464.1165135	132270441.3632405	35091663.00413882
1.0588235294117647	350396971.193437	123942121.28712006	24360317.442609534
1.1176470588235294	335847394.4180275	97568062.42987311	17567857.45755603
1.1764705882352942	302103084.1889264	78002120.9119297	16327195.922329422
1.2352941176470589	281885994.666606	73440570.29641685	12587920.220063059
1.2941176470588234	256855306.5367323	61826167.16806787	7969834.859278277
1.352941176470588	227653483.03499377	45606084.929991156	8736414.721686061
1.4117647058823528	211502516.6907261	32185670.507110033	3914141.245749442
1.4705882352941175	181746118.9391924	27832569.226388678	5223092.621463898
