X Center	Y Lower Quartile	Y Mean	Y Median	Y Upper Quartile	Y Std	X Mean	Count
3.6216678344652173	-600.0071549331421	26.633779966250746	20.902886669340745	739.0784689304189	1557.5893916871496	3.6230373053819136	320
3.660883520739727	-903.4011911321122	-122.74742378898333	-214.4989264210044	884.247848351285	1711.921476482675	3.6604779857494805	372
3.700099207014237	-681.3878110407406	115.69576849448201	142.50461188269082	969.9893441123768	1497.1799582792887	3.700966324910705	464
3.7393148932887468	-774.6611444562195	176.14489129747693	55.776844587184684	895.856481930912	1412.8408437891953	3.739962482882875	532
3.778530579563257	-457.4514566745602	280.44385566826713	110.45572575777415	847.4872568059773	1456.6183327824062	3.7780841492576624	888
3.8177462658377666	-531.0403860201477	144.04973164653214	50.30497095454575	751.9554314894549	1329.3392591827742	3.818136488882736	1012
3.856961952112276	-494.79644374158397	233.47974156216873	135.56265917274686	898.1390683474228	1460.207385847003	3.856956535913951	1324
3.896177638386786	-425.4824611232234	279.95016602519524	158.89069979057422	978.8329804060622	1450.823142115114	3.89697131031757	1620
3.9353933246612955	-568.0631312395099	230.7824081054047	97.55705618035228	1083.3191716831607	1426.056683403011	3.9354576803071213	2004
3.9746090109358057	-443.235722988853	275.1491103980945	154.86271366215715	896.6662890716998	1354.8634527036866	3.9752784173405216	2428
4.013824697210316	-409.03664064020995	259.72268852566066	75.71018080923945	892.5460993618208	1317.40253004477	4.014561119289194	2856
4.053040383484825	-332.9063655669488	252.31168474451735	92.21675693447804	701.1645360413186	1276.5447029885534	4.0528092612365745	3684
4.092256069759335	-303.5562557105859	241.44053089077357	78.16021352524695	695.7198149374133	1131.153798729609	4.093364073184399	5060
4.131471756033845	-323.93103842364803	186.19600130387087	61.196495249652216	538.0810435486379	1102.3237887100079	4.132127898810059	6944
4.170687442308354	-260.628973489341	190.92928627149124	66.9171202296925	519.3798267780803	950.6124406763688	4.171792919132023	9952
4.209903128582864	-262.603744679579	171.29119181251792	66.30885706449408	493.8526537791113	915.1399136112261	4.210845262507174	14140
4.249118814857374	-243.68011544339402	178.8974620081492	60.075952576615634	451.3133449260097	846.0602519747605	4.250339822489749	19952
4.288334501131884	-222.55600363143276	189.69353895813623	67.06323590947795	444.39038726954277	814.1441396970736	4.289164847958	25572
4.327550187406394	-205.59760928179003	205.36741782004881	73.84655656949462	446.0420271146522	802.907852711428	4.32812134678878	30840
4.366765873680904	-190.97967143178357	200.2905577546096	75.40635274988284	425.05331305702657	794.9013027418105	4.367069197158008	35160
4.405981559955413	-184.63928245365423	188.78515956920768	64.61116172666698	395.8460797848387	757.1485202969722	4.406419275518478	37108
4.445197246229924	-175.43314451284368	178.05798090897642	58.33148126241031	367.65604298901235	740.743632064021	4.445517806420319	39796
4.4844129325044335	-169.39097105432757	182.55837238093915	54.92099936629029	348.4694582465063	703.055052484782	4.484503229699699	40456
4.523628618778943	-174.50579811956504	161.71389329824677	49.09686366346432	319.4127991336527	709.9260205752405	4.523592230618758	40892
4.562844305053453	-167.3605951621812	164.48641227006163	49.28525479871996	311.37692681167664	694.8057371291941	4.562913205989053	41064
4.6020599913279625	-155.0577869407665	153.85163541372623	43.998943317152026	286.1906736280736	671.1927775732357	4.602107365325339	40264
4.641275677602472	-153.4249477023552	131.50096732422114	36.531836172318435	260.55315649264	659.8405232038602	4.6411246770330665	38512
4.680491363876982	-140.0008927335948	128.21922391756118	34.94274759952714	241.64230606956335	612.1092804186331	4.680040689674393	34212
4.7197070501514915	-148.59090978220138	111.56435048933079	23.776726443593816	221.91609435095734	594.8644432717446	4.719433599293234	30752
4.758922736426001	-145.74835378718672	87.74753473483229	18.962335704887664	200.70685725640033	567.174434356686	4.75926886728934	32780
4.798138422700512	-139.2317016033985	67.2469723907492	8.679886001044906	172.34313999462938	540.4267638493541	4.798393248960602	38604
4.837354108975021	-132.91937863757903	53.77525632849742	13.207983114883064	162.7698928647169	499.28853252672496	4.837365094294098	41196
4.876569795249531	-131.24003909908424	47.80009370858356	-0.27175084495320334	145.67739270334368	472.1267691837381	4.876914463314314	45628
