Y Lower Quartile	Y Mean	Y Upper Quartile	X Mean	Count	X Center	Y Median	Y Std
-14.97717279348035	-2.9222997704653655	12.003626890886153	4.4841957760290585	115712	4.4844129325044335	0.6912673241149605	21.487774146731155
-10.305772175003767	0.4650705965363533	15.283301509949524	4.5248423193050336	104448	4.523628618778943	1.292519435848135	19.22419536043022
-11.805747284823155	-0.5544918856669683	13.096484783264714	4.560974382456165	116736	4.562844305053453	0.5263256182147416	19.478812728908544
-14.31845627050643	-1.4755399063201216	7.7385039221180705	4.6005459352300075	93184	4.6020599913279625	0.23230779299228743	17.03086847333997
-14.175364236191399	-1.0098785358575526	7.896074050071547	4.6382479837599595	98304	4.641275677602472	-0.9518063405666908	17.71272163527318
-8.135786917964651	1.2287651014572116	11.148743971587464	4.676586997362049	67584	4.680491363876982	0.9260648928780029	18.99270093010219
-13.489628841845615	-1.0447860513358194	9.682091692548056	4.718657255198928	65536	4.7197070501514915	0.08223583407561819	17.779119706608537
-10.49383219657284	-1.251924556397384	6.843209944226601	4.758119703330994	65536	4.758922736426001	0.04250358695344403	13.833478106542346
-9.810619956811934	1.1686899357096587	11.827517947336673	4.798981210973618	64512	4.798138422700512	-2.3664764984969224	15.494852507366161
-12.490344620233373	-1.8128814243761684	6.677094535298238	4.837573767933433	64512	4.837354108975021	0.7042860517840381	15.690260910215386
-8.196552657202119	1.3579916504396896	8.315375107053114	4.876967382434101	76800	4.876569795249531	-0.025181434537444147	16.53634310435404
-8.396629808647049	0.6877314879021038	9.577904233296067	4.917758118900789	77824	4.915785481524041	1.2107588246990417	14.967645452943955
-7.301756916263912	1.5528163572624285	10.103416362162534	4.9539121665904595	70656	4.955001167798551	1.7326381532420783	12.28433636708945
-8.242531962379417	-0.8853941867963897	7.108840732377757	4.994382433122758	65536	4.994216854073061	-1.4969548142526037	15.467085324132391
-9.185245946815485	1.9707948728822533	10.210477897831879	5.034325824994727	84992	5.033432540347571	1.4445228170425253	16.785874194536415
-10.990356622050967	-0.2681483872726057	8.715794912280217	5.073526820517341	68608	5.07264822662208	-1.6962950376109802	14.382374784845686
-11.668690361330391	0.8676087645956537	11.955896514687538	5.109831353099455	73728	5.11186391289659	3.957037987608601	19.831137024067935
-6.853733820697016	1.9215707163172668	9.548202830752416	5.152170261567774	66560	5.1510795991711	0.7773459030304366	17.869693864682855
-18.172496834586127	-2.143197822190814	4.201478439121274	5.1922215772594935	54272	5.190295285445609	-4.390015661385405	20.889328128052824
-12.439369967256425	-7.734478338134068	10.050827400184062	5.231451017673827	50176	5.229510971720119	-1.3880460216278152	42.77288133650659
-15.24255078517217	2.461188421345615	18.58812307736116	5.2653850341159005	31744	5.268726657994629	-1.0543962097635813	20.96033504996597
-14.455464221663078	4.207676485799506	14.45953734221348	5.31016533318155	28672	5.307942344269139	7.485798509992492	35.936827231514386
-15.243373991526823	-11.683309326461918	-2.509197433852023	5.3563563300899135	9216	5.347158030543649	-8.987669634469057	35.22523832370012
-0.6835819611324041	8.086534658993333	24.395593948130227	5.38493835880424	20480	5.3863737168181585	8.583526003320003	30.594157325212915
2.504374850239401	11.123511889064321	27.206727966480685	5.421117116736178	10240	5.425589403092668	15.428896049592367	30.212567411256433
-3.1698947246677562	1.2699773444408493	13.310217079430004	5.4530866866305665	5120	5.464805089367179	10.866325530914764	20.32837913866462
6.771483299491592	6.771483299491592	6.771483299491592	5.489928762691539	1024	5.504020775641688	6.771483299491592	0.0
-30.847532163572396	-30.847532163572396	-30.847532163572396	5.5266207016981586	1024	5.543236461916198	-30.847532163572396	0.0
nan	nan	nan	nan	0	5.582452148190708	nan	nan
