Y Std	Y Median	X Center	Count	Y Mean	Y Upper Quartile	Y Lower Quartile	X Mean
0.09612849325028426	-0.06314806120631916	3.6216678344652173	320	-0.011726671396492111	-0.005573560619000215	-0.07424856204766343	3.624322790369901
0.027359414417612003	0.030775167977396677	3.660883520739727	832	0.021715671328006576	0.03844583832082773	1.542234661666444e-05	3.6675317919619195
0.06787514224961	-0.006302712863992964	3.700099207014237	2496	-0.010204445541349737	0.013610379799382948	-0.0472738565589323	3.7012980394061596
0.05318913410862711	-0.0009850491580252248	3.7393148932887468	3264	0.0006729830837390186	0.02685146131653135	-0.028091357472272517	3.7404298662479
0.04904541878493067	0.0012602454323385002	3.778530579563257	6400	0.003429804166228923	0.030445922186048167	-0.021209833021234067	3.779326659905653
0.0588406530155573	-0.003157840973883268	3.8177462658377666	7744	0.004356367084160401	0.026614238957415087	-0.025454752475766847	3.8197274534536096
0.05603913866438958	-0.0051594942385518395	3.856961952112276	11072	-0.0032726503666479076	0.01572441780969316	-0.026211872585372813	3.8576187677884217
0.03603636905800544	-0.0008744525272128786	3.896177638386786	13184	0.0004170481731637042	0.021526862743442208	-0.020784990325504186	3.896251595889359
0.030997711156532007	-0.0019485441022216127	3.9353933246612955	14016	-0.0024119105470355555	0.02004446807277917	-0.023201286386167547	3.935658950880791
0.030345898064777527	0.0015373802045184582	3.9746090109358057	13824	0.0018048428220250252	0.020218548134668196	-0.015039925512791437	3.976160699216344
0.02955489273780932	0.00014734010023482558	4.013824697210316	19456	-0.0011865316715424206	0.017870824785054515	-0.022499652487607866	4.014625177761227
0.03232299695835046	0.0013647277688799866	4.053040383484825	20928	0.0040077639024359004	0.020055267705428734	-0.015736213856504505	4.054339416460136
0.03470633800219345	0.0021871814675762805	4.092256069759335	21184	0.004274261138831971	0.01991271603356232	-0.016811125997224327	4.091846372521233
0.032113588107565136	-0.001113590707649128	4.131471756033845	23168	-0.0005005151015987022	0.015298468666582486	-0.017104429359155137	4.131724695397984
0.02333129888488159	8.291524256601543e-05	4.170687442308354	33600	0.00010473259327100547	0.014806505029320651	-0.013729769965716652	4.172228107916832
0.01985156845299401	-0.00013299856317416984	4.209903128582864	63424	-0.0004863050147723503	0.012112019768384812	-0.01321621285082217	4.211194102416326
0.01848968448816355	-0.0003713473412098948	4.249118814857374	92096	-0.000589878980047562	0.01174550165984864	-0.011830831964883	4.249594055839578
0.017413200730580947	-0.00030165976145774963	4.288334501131884	103232	-0.00047128109813296816	0.009740257236874732	-0.011335661943154829	4.288727576367498
0.015406782875668027	0.00010866243159556995	4.327550187406394	124544	-0.00018994996775120447	0.009528252045512001	-0.009409790229639269	4.32768968214255
