Y Median	Y Upper Quartile	Y Lower Quartile	Count	X Mean	Y Std	X Center	Y Mean
nan	nan	nan	0	nan	nan	2.8075630150895257	nan
nan	nan	nan	0	nan	nan	2.8663865445012906	nan
6689.190832105012	6689.190832105012	6689.190832105012	1024	2.9325328445344216	9.094947017729282e-13	2.925210073913055	6689.190832105013
nan	nan	nan	0	nan	nan	2.9840336033248196	nan
6925.302919420549	6925.302919420549	6925.302919420549	1024	3.0397572461885267	9.094947017729282e-13	3.0428571327365845	6925.302919420548
7478.556423773951	7583.471545870458	7373.046348349393	4096	3.1099166374047886	107.07795432836915	3.1016806621483495	7477.961470445899
7589.244902775685	7756.993571729401	7443.988751211167	3072	3.151217994573171	127.89361167727972	3.160504191560114	7596.742408572085
7594.312184800295	7672.478821454428	7477.716286928825	11264	3.21962175263138	168.15714654870345	3.2193277209718785	7598.756053810308
7783.427962907197	7948.833043319576	7676.607984240892	19456	3.2759144638252278	146.3672529029493	3.2781512503836434	7825.165309517801
7861.748977510156	7943.812009682288	7823.537503719369	13312	3.337545880847521	140.42203024796314	3.3369747797954084	7848.665787991322
7889.841169030223	8000.7680119862625	7845.367440596898	13312	3.4043625093558743	144.96548265411988	3.395798309207173	7918.748785822784
7955.902768919863	8004.579371123655	7860.021103971974	24576	3.447819357723968	119.28435806805734	3.4546218386189373	7946.5179681251875
8020.909429236575	8124.881840038633	7919.833837774326	23552	3.5145756347714037	126.55502294252013	3.5134453680307023	8034.412737490359
7985.517832769444	8070.891060629122	7916.201203772301	11264	3.572486154997341	93.57342844179567	3.5722688974424672	7993.602594960356
8052.166512285252	8121.5937787672565	7961.618229356144	14336	3.6361414521785567	91.49411523211445	3.6310924268542317	8041.035451544946
8093.0964045109595	8148.276503083948	7990.81245788266	19456	3.693279969561765	162.2403751292809	3.689915956265996	8040.613736978777
7924.774303030398	8060.789248046579	7728.608814921071	55296	3.752779600220745	177.14712670174336	3.748739485677761	7907.39341311792
7920.8232100509085	7999.647392067169	7802.314351442716	88064	3.811536670845152	141.72361689359437	3.807563015089526	7913.725242112536
7942.717040436961	8031.837405430747	7815.859298271563	167936	3.867088803846854	135.07427541779197	3.8663865445012906	7929.562158562962
7979.20463722184	8079.773035644345	7877.338479263988	132096	3.9283124626574883	141.47762118965892	3.925210073913055	7980.748253594651
7964.191716467991	8102.140004499991	7887.578483136878	165888	3.985718527205269	147.12600377138278	3.9840336033248196	8003.6205365462
8009.267334665732	8120.710361813287	7946.850449342253	194560	4.042466321847598	120.06637684241151	4.042857132736584	8030.655589026233
8078.507815177989	8187.7322793628055	7983.982015306427	173056	4.101252500431707	125.04307214485173	4.1016806621483495	8087.308107337074
8124.292057655417	8207.249344870117	8049.08401393214	143360	4.158515977342649	130.77640655791743	4.160504191560114	8128.6359230981225
8190.0618456693055	8297.911512024399	8115.526584408938	103424	4.217810477463151	192.14360679209094	4.219327720971879	8169.746012159497
8192.752455979266	8267.572920780338	8118.092827126031	84992	4.277718147221555	118.96776371329167	4.278151250383644	8187.101556897511
8222.646895277143	8266.531700965978	8156.192498791557	90112	4.33638528186159	91.66658763430534	4.336974779795408	8211.923512660624
8219.129648336675	8292.93459459669	8162.126757595249	96256	4.397047717170919	101.77474476601496	4.395798309207173	8225.393653484714
8260.310463704593	8316.162153951635	8214.067258218576	96256	4.453296789259198	96.53061141991978	4.454621838618937	8255.377348024398
8262.030116381196	8309.678752393416	8191.625632644296	88064	4.510328353838751	118.31447529430807	4.513445368030702	8241.158173937256
8304.746871143692	8357.906559279025	8210.492123844684	109568	4.574434237713784	133.65404076297287	4.572268897442467	8277.095525610775
8320.66663763531	8399.815403925813	8175.959220859378	109568	4.630518253351692	139.83903328158385	4.631092426854232	8292.036346385894
8279.811226336706	8414.314901687598	8194.660021107538	101376	4.688635241079209	132.15670720690272	4.689915956265997	8297.201028288711
8355.40802976794	8483.980638939542	8256.03692961513	92160	4.747135007007069	152.97547531238644	4.748739485677762	8360.689657922077
8356.654335736159	8500.090506182596	8272.778726967977	68608	4.806708952842903	156.5293254198495	4.807563015089526	8389.06993697921
8456.895100643493	8587.923672588404	8326.188946766813	70656	4.867426294173186	223.77605047694576	4.866386544501291	8474.697520158188
8453.960917942779	8644.382950921194	8350.06512519318	38912	4.921484012499406	185.3548708958621	4.925210073913055	8492.562775316774
8553.559559008569	8621.930450350217	8400.835030821821	21504	4.981259595917064	175.94482713615173	4.98403360332482	8550.730701249448
8488.072768129	8639.30147170856	8414.658617749792	19456	5.038242376376466	163.54862098113716	5.042857132736584	8549.148334302881
8614.224427574867	8805.863877944787	8492.216889338806	20480	5.095690919453716	180.93415414252587	5.1016806621483495	8636.532078172077
8727.5927613155	8827.511006594505	8611.381872850803	8192	5.148775938089346	183.3868197089382	5.160504191560115	8729.771947599313
8646.48042043818	8646.48042043818	8646.48042043818	1024	5.211603587060319	0.0	5.219327720971879	8646.48042043818
nan	nan	nan	0	nan	nan	5.278151250383644	nan
nan	nan	nan	0	nan	nan	5.336974779795408	nan
nan	nan	nan	0	nan	nan	5.395798309207173	nan
nan	nan	nan	0	nan	nan	5.454621838618937	nan
nan	nan	nan	0	nan	nan	5.513445368030702	nan
nan	nan	nan	0	nan	nan	5.572268897442467	nan
nan	nan	nan	0	nan	nan	5.631092426854233	nan
nan	nan	nan	0	nan	nan	5.689915956265997	nan
nan	nan	nan	0	nan	nan	5.748739485677762	nan
