Y Mean	X Center	Y Lower Quartile	Y Upper Quartile	Y Median	Y Std	Count	X Mean
nan	3.6216678344652173	nan	nan	nan	nan	0	nan
nan	3.660883520739727	nan	nan	nan	nan	0	nan
0.2702933834684595	3.700099207014237	-0.00032001873363846723	0.3770684791239441	0.17704436258216696	0.6053559441206107	1536	3.7061618628885804
0.11195668256499088	3.7393148932887468	-0.2432507771586483	0.6593291461562547	-0.10076718163581865	0.6724649011384635	1536	3.7457725415247385
-0.08310706411854979	3.778530579563257	-0.34009271730099366	0.2952216743126744	-0.28697251963584836	0.3935198138327094	2048	3.7807301369704502
-0.07977770748433062	3.8177462658377666	-0.5254979362345313	0.4623293290343761	-0.08270793631414722	0.7684583793323054	4608	3.819448247480761
0.15357911145891764	3.856961952112276	-0.125772016904123	0.5527388498330894	0.1394436454006276	0.6232267830928111	7680	3.858563623609816
-0.12473124013779174	3.896177638386786	-0.5602748186993227	0.3401832097552364	0.0579231744663664	0.5825177775532862	6656	3.899549497386994
-0.07422514284590791	3.9353933246612955	-0.3673352300815309	0.28018830933519195	-0.18224332838005258	0.5893699162802396	5376	3.932235173653209
0.055488048068660215	3.9746090109358057	-0.28588669760325663	0.43084519846634034	0.08230319400797281	0.5129867874080368	6400	3.972808758649882
-0.0026050392703220785	4.013824697210316	-0.37201298568278474	0.32644258158528044	-0.005962173296107205	0.5898472510888099	12288	4.015345405518941
0.0743169137887319	4.053040383484825	-0.20835224730450494	0.3375920285415633	0.05738365351235332	0.46510543256844167	14592	4.055767975298285
0.01053920919031261	4.092256069759335	-0.1626560063688931	0.21224721457711698	0.03469898803033984	0.4265278699824074	13568	4.092481578089055
0.04220672911868966	4.131471756033845	-0.2545170679563173	0.2810783950919315	0.01131847565136786	0.48574969247146055	15616	4.132297958817966
0.04486318197104048	4.170687442308354	-0.19724426824755706	0.30651851766985017	0.037192270771980986	0.4648217634556741	24832	4.170956372353268
-0.04089633284059652	4.209903128582864	-0.21448440931264523	0.146433567517946	-0.02386274514120814	0.3309208693569607	50432	4.212204766970707
-0.0033928230132953046	4.249118814857374	-0.17918065390652155	0.1736774974669988	0.02495613079631473	0.375844603949692	77056	4.250031073597781
-0.011521950776683929	4.288334501131884	-0.13241660971465127	0.15144141487073395	0.023458285053491245	0.33907517527508635	86784	4.288213047987372
-0.006920254682102743	4.327550187406394	-0.14325178349330778	0.12103207777207199	0.009293144391490768	0.3174992580043245	109312	4.328259646146716
0.007001006573978182	4.366765873680904	-0.11330169037963067	0.13479914602005577	0.027799618874710275	0.29051107678083193	98816	4.366871097215068
-0.0197629687553047	4.405981559955413	-0.11302207749256794	0.10350038669483254	-0.0002628327103417961	0.26358367153611745	113920	4.405965340624961
-0.01728392312886407	4.445197246229924	-0.11268005165463937	0.10085648749405582	0.0001660705490531588	0.22987360845214014	107520	4.44472825097436
0.006428135772557055	4.4844129325044335	-0.10358712903990687	0.10737170634679535	0.005956546036698848	0.2413650829218285	111360	4.484322266790096
-0.018166249892585015	4.523628618778943	-0.10212632202479632	0.10333518402877437	0.00325221741790885	0.2248293678767199	104960	4.523617930151487
-0.012432878653878331	4.562844305053453	-0.08758155360098921	0.08550765382879624	0.011935357740793589	0.194362218668043	105728	4.562367839619596
-0.024927600506956325	4.6020599913279625	-0.08772373102789825	0.07246570386139742	0.002668231888285341	0.18059354538676473	100864	4.602474564059363
0.009198892217886293	4.641275677602472	-0.05914204841576027	0.07886882340536022	0.015692307964726166	0.13405383734109322	92672	4.6409925353868156
0.012671755147023633	4.680491363876982	-0.05030366984845451	0.0845244478316354	0.007730205396383043	0.12350393742693444	74240	4.67919971618638
-0.0161123484005813	4.7197070501514915	-0.0697384482320427	0.05421522083547095	-0.006274415568527109	0.1343922470979521	60672	4.72023035750325
-0.0003325453457105958	4.758922736426001	-0.048581773428623784	0.04511532165619949	0.0014327512711806666	0.07890156933155096	59648	4.759113737747843
-0.00819639290403312	4.798138422700512	-0.05479287127642032	0.035830727214494644	-0.004573624510035406	0.07485246901112128	70912	4.800851875298115
-0.005839466811420343	4.837354108975021	-0.044225240552949	0.035014204586535994	0.0035266110748555075	0.07083679266968029	62208	4.836759559771566
0.0011063921449087678	4.876569795249531	-0.0342496043767451	0.03406526435814603	0.0018323558829518923	0.062471848180733903	70400	4.87707740392637
-0.006568279336194168	4.915785481524041	-0.042687272851929414	0.0289610342865743	-0.004730439551269519	0.056010104256805145	76288	4.915585899014655
-0.0038108581576718568	4.955001167798551	-0.03035424298821707	0.02978038953696989	-0.0004515654260051215	0.04827703125995023	79104	4.954690865694035
-0.0029474340440374643	4.994216854073061	-0.03219325084215522	0.02464669658782332	-0.0031140345316229842	0.04892030979535605	63488	4.994060728077726
0.003440830291900954	5.033432540347571	-0.0205817539418826	0.031231232112056244	0.003961163075547652	0.04220350525041944	85248	5.034212265611921
-0.0036624491579231003	5.07264822662208	-0.03313834346378998	0.023202563487479722	-0.004146222013473386	0.03928221856474915	72448	5.073029012735287
0.0012626847798427787	5.11186391289659	-0.022242262993916267	0.02589309512218742	0.0024588828504761165	0.034216481649844414	65280	5.1119094522299875
0.0015533702818561004	5.1510795991711	-0.0211900972283096	0.022249576500446476	0.0016808072342657842	0.03302845185403983	61952	5.151384065474491
-0.003703448569214425	5.190295285445609	-0.026734406667794586	0.01660669972759489	-0.00287330951984655	0.03293641972187868	58368	5.189839906783092
-0.0048172541853964725	5.229510971720119	-0.02089739042561469	0.013548097019371364	-0.00512717150295705	0.031135218552053	43776	5.229921017998761
-2.3585607480350808e-05	5.268726657994629	-0.02234045827195221	0.01763695971149908	-0.0035619141397833453	0.03415001287319506	36608	5.266994438379548
0.0034842244293180518	5.307942344269139	-0.010930305877553587	0.02496852644521528	0.008135487000465064	0.032165513623238766	24320	5.306185199441468
-0.0025265441107258967	5.347158030543649	-0.020239015710596157	0.014808951988304727	0.001862072125780511	0.030750778132754515	15360	5.34603419821641
0.005689782380769613	5.3863737168181585	-0.014812002617244682	0.02552560783592291	0.005159349774570134	0.02931182118538642	17920	5.385603164620123
-0.0003464515968308714	5.425589403092668	-0.013333036818516025	0.0118527946369546	0.0015253498734529058	0.02319413818003826	11008	5.424241368026832
-0.004665849096619358	5.464805089367179	-0.021154758983099625	0.009380409981189235	-0.0033180747500525143	0.02469621492484376	4352	5.461979967030686
0.0010892006820967556	5.504020775641688	-0.008560999354894079	0.007737784512992864	0.0026086743116731257	0.019053973793554595	2560	5.493898371401421
-0.012571151945586653	5.543236461916198	-0.032054509505262195	0.017894332539072126	-0.0015890250206034174	0.03678186476228779	1024	5.538897754184611
nan	5.582452148190708	nan	nan	nan	nan	0	nan
