Y Median	Y Std	Y Mean	X Mean	X Center	Y Lower Quartile	Count	Y Upper Quartile
263.9627275376015	1742.729547411462	108.41071448281131	3.624966971635775	3.6216678344652173	-772.3137995124416	672	1305.2819162463752
-24.82749499864076	1502.1098623889277	-31.83410928032089	3.6611803809714014	3.660883520739727	-1002.7283587203146	1296	710.7006683549535
194.1515794987181	1620.7135575097082	173.7835878672264	3.7012455462578604	3.700099207014237	-1013.4476293125072	2144	1342.2667902645753
274.54841917301655	1677.7890165212184	355.4757701970385	3.7409505467893216	3.7393148932887468	-685.1471048036365	3136	1397.7361963429992
315.97359779726685	1508.655363328255	292.6556249326793	3.779731156967196	3.778530579563257	-590.7749418229596	4688	1111.7066695633166
121.10589748318853	1540.9699332967564	99.22979371041428	3.8179086115893672	3.8177462658377666	-775.3556037710769	6000	1041.6670483391517
64.58095675825098	1425.5807749654798	-5.360867950133057	3.8574596703024624	3.856961952112276	-812.2109870627955	8336	977.7612000268837
134.22093607012357	1413.8124974846185	119.79571412190514	3.896815696794818	3.896177638386786	-710.9187879677011	10064	986.6506842146737
196.73470204156365	1428.7546347721532	224.10004187109297	3.936468242109653	3.9353933246612955	-713.1548277235552	11904	1140.5928363271873
76.86640805099887	1352.8319854638808	88.25058415368491	3.974481390566177	3.9746090109358057	-737.0591089955069	13920	867.0431478153041
70.11801566808026	1292.8184770055009	54.25325066054497	4.013347539078943	4.013824697210316	-739.4112363769473	15600	791.3086952618105
63.18822784347503	1280.1716826799675	-22.2904543691429	4.053726938386446	4.053040383484825	-774.8431630316963	17376	689.4616835120942
68.46249854357347	1185.2341888182848	49.42211738417741	4.0922901014370865	4.092256069759335	-579.7076422342307	19424	741.2243097402097
13.29895052360007	1057.26937695427	-19.25155402330545	4.132366670153653	4.131471756033845	-544.4611164857306	23984	581.7873210585622
25.200454927541614	912.6868396149558	14.92168747275749	4.172260610632472	4.170687442308354	-421.5278898394754	37392	507.98884486289535
17.129817037992325	814.5150004289512	0.9126462002871177	4.211124700079949	4.209903128582864	-379.17170477873515	57168	405.068970999022
13.542343555792286	766.3284120413496	-25.710800916019625	4.24989661653703	4.249118814857374	-374.34420558715647	83552	363.5918601886351
1.3882044645888527	665.0133649121883	-10.268506578565376	4.288961085022703	4.288334501131884	-329.4634801967404	101360	335.05938010836235
14.30481605475461	634.8312566915473	-22.404410060159638	4.327807251687035	4.327550187406394	-306.9089929019956	114848	307.45332906201656
-0.5343437313185859	579.116286394003	-23.465600712992035	4.366418679793148	4.366765873680904	-300.22563833136246	116192	290.75939590629605
6.798418863933875	530.8708613447468	-24.4143870624112	4.405962502221308	4.405981559955413	-259.8119973767475	116032	261.5459745788644
-10.096752340462444	485.23590211571013	-25.661617128242185	4.445102384290029	4.445197246229924	-255.85462616555378	117408	229.51273084766763
3.340239886623749	449.0640080523188	-5.344216505397851	4.4844164109860145	4.4844129325044335	-222.9344667338628	113360	219.12142490783845
10.980598565090077	417.67901663374926	0.7743534252595143	4.523432306476378	4.523628618778943	-208.61938119380102	111872	223.68874746511983
5.482091079074962	388.1785799687478	-9.270095247172232	4.562785574896731	4.562844305053453	-210.48377875834376	104624	206.02932402275837
8.108466694762683	386.1068372095458	-4.355326201978495	4.60190804871944	4.6020599913279625	-195.73215892038752	99920	201.7016053404186
-6.6972181797518715	355.6962380732285	-11.866213255856284	4.64112239339284	4.641275677602472	-189.2504801368159	92640	187.6069835410508
-1.3754714346396213	322.01157410817035	-6.257478718939958	4.67975751605796	4.680491363876982	-188.98907881844298	72784	178.13981479426184
-2.950494893717405	292.76588243177406	-2.969037985144961	4.719498451247553	4.7197070501514915	-173.94162302390578	61328	170.5050750553164
-4.115656146797846	273.14761755787515	-12.568022025589423	4.759033320230435	4.758922736426001	-168.60676237992448	59552	140.35343891575394
1.417347640663138	238.9377622554823	-1.5760018171305268	4.7986891313050455	4.798138422700512	-145.2871612305189	69552	143.35239039058433
0.3830982963409042	222.9518563258111	0.13428308947676734	4.836904417162306	4.837354108975021	-134.2514522040874	67168	141.76556124978924
1.942818951886693	216.43151527083265	0.22852964641990883	4.877240970152178	4.876569795249531	-133.3639532221241	68832	130.0652214455804
3.1138377142578975	208.38924929402725	-3.128467056815292	4.915821332177588	4.915785481524041	-130.4014002541171	77488	119.09066517532483
0.23968821129528806	204.00758020838072	-3.1460908352756194	4.954684297499967	4.955001167798551	-121.94831042550322	75424	121.29133501556862
-2.8057209430353396	212.05919824358696	-6.644848725152476	4.994072624962751	4.994216854073061	-131.75171903594492	68864	118.67377256725194
4.139684882777146	201.60850543494357	0.35960806512728916	5.033818325278217	5.033432540347571	-117.15735621634985	78016	116.78044904037915
0.9049785663810326	198.1489868664774	-0.3493165705858904	5.072193418178267	5.07264822662208	-113.61726860095041	74416	111.36010033496677
-0.8952080849521735	182.48863987569604	-2.1892396790454045	5.111203085254745	5.11186391289659	-105.89046124076594	66464	102.50419481046447
-2.3102616967080394	177.53821203647948	-8.667803059271996	5.151048145877081	5.1510795991711	-104.60896389739173	62176	91.38038042773587
3.2996892859537184	169.04797534938047	4.096614666598366	5.189719867698844	5.190295285445609	-90.51406748632871	55328	99.82665449814704
3.6611114127445035	167.03173915438617	-2.8669965472208063	5.228995897309048	5.229510971720119	-93.76264654667193	45120	89.0621488632828
-2.324394306853719	170.457284135169	-5.58781480949105	5.267317822310403	5.268726657994629	-92.60953404083011	35824	86.50596248711008
1.204134262149637	176.17043357900897	2.478105106668253	5.305944986940185	5.307942344269139	-75.4267172187374	24736	85.32648099899234
-4.19375289011532	152.6800165088934	-7.905642600978128	5.346867713177338	5.347158030543649	-89.46633905832459	17312	73.71967100295296
-0.14167122492654016	154.3950692115695	-8.34530667471114	5.385680399661246	5.3863737168181585	-88.35541896613904	14608	81.81597086824695
3.8582576553608305	140.93797991071412	3.6797859256619505	5.424455071768125	5.425589403092668	-74.14490926328108	10464	84.28809659333456
-3.6443826863996946	149.65474085261977	-8.954992314540519	5.463855683051668	5.464805089367179	-89.59173629374163	5840	70.58801302730171
22.758380421399124	164.16985747918704	11.57097311588409	5.499739318326233	5.504020775641688	-57.9109349388782	2512	78.60420561771389
-29.97074614778012	431.3857233234046	-89.97058296337835	5.539908231653648	5.543236461916198	-139.92406542829667	736	33.808563812464854
28.142665254783424	147.238392240813	34.70885330923619	5.582908162113673	5.582452148190708	-84.31247624092612	464	113.8503018839765
