[N II] Delta T	T1	T2	T3
-4901.9607843137255	119974502.39309573	0.0	0.0
-4705.882352941177	71811149.77024567	0.0	0.0
-4509.803921568628	135178259.2279838	0.0	0.0
-4313.725490196079	151406805.0620235	0.0	0.0
-4117.64705882353	112462048.63464257	0.0	0.0
-3921.5686274509803	184302467.296359	0.0	0.0
-3725.490196078431	194657291.95557877	0.0	0.0
-3529.411764705882	180728099.41093794	0.0	31504683.049694493
-3333.333333333333	179487446.33502394	0.0	0.0
-3137.254901960784	158148255.37972575	0.0	0.0
-2941.176470588235	168202562.38602296	23379434.56460321	0.0
-2745.098039215686	327252861.24974644	0.0	52274769.91882654
-2549.0196078431372	369452502.0343554	23436626.73219585	0.0
-2352.9411764705883	465372466.98604405	16386207.75882295	0.0
-2156.862745098039	638966472.0382202	0.0	0.0
-1960.78431372549	763293956.2695351	21298516.171351336	30429394.14908482
-1764.705882352941	1286699550.2425032	28215301.177999143	0.0
-1568.627450980392	1712545140.7279737	45061162.34917475	0.0
-1372.5490196078429	2725966754.1895885	58063608.234920084	32765509.632337447
-1176.4705882352937	4812125297.774339	179900355.78970826	32134028.317108523
-980.3921568627447	8543145836.143816	273594690.60381025	66787262.862004906
-784.3137254901958	18458556629.938896	1438433303.4993978	148754804.68414912
-588.2352941176468	39456165938.13768	7962874875.599365	525978361.93957365
-392.1568627450979	81873019387.83731	46873928337.86982	8927457457.590143
-196.07843137254895	151496907442.84277	201353680177.84586	138799263998.68378
0.0	195898232353.97354	340709075572.88794	534340435335.056
196.0784313725494	157045890248.3094	200924267241.6974	138480482218.59174
392.1568627450988	86860787387.17868	46471874453.5937	7163649717.935347
588.2352941176478	39009037209.92981	6608331365.304935	368334865.45871365
784.3137254901967	17086836244.164633	884112097.8331355	132838448.13098906
980.3921568627457	7458787036.570899	192009785.22521484	0.0
1176.4705882352946	3844482797.114546	58976720.501926646	0.0
1372.5490196078435	2364082769.9527116	47989495.68629605	0.0
1568.6274509803925	1385742255.9697747	18786181.496084277	0.0
1764.7058823529414	866482079.645593	34486151.74102068	0.0
1960.7843137254904	577530247.4403262	0.0	0.0
2156.8627450980393	420198793.5417704	20632672.944219507	0.0
2352.9411764705887	306826859.5466091	0.0	0.0
2549.019607843138	298635554.95921105	0.0	0.0
2745.098039215687	235066250.8273477	0.0	0.0
2941.176470588236	188608518.99602458	0.0	0.0
3137.254901960785	147250001.40026075	0.0	0.0
3333.333333333334	105559755.090209	0.0	0.0
3529.411764705883	87765676.30318068	0.0	0.0
3725.490196078432	82657011.00692903	0.0	0.0
3921.568627450981	71466160.75857697	0.0	0.0
4117.64705882353	52459558.86158909	0.0	0.0
4313.725490196079	33531187.29842488	0.0	0.0
4509.803921568628	52500083.37273988	0.0	0.0
4705.882352941177	39645603.59060728	0.0	0.0
4901.9607843137255	45747611.156316765	0.0	0.0
