X Center	X Mean	Y Std	Y Lower Quartile	Y Median	Y Upper Quartile	Count	Y Mean
3.6216678344652173	nan	nan	nan	nan	nan	0	nan
3.660883520739727	nan	nan	nan	nan	nan	0	nan
3.700099207014237	3.717282092859266	0.0	-244.2694001617856	-244.2694001617856	-244.2694001617856	1024	-244.2694001617856
3.7393148932887468	3.731617492651929	376.6431139071781	-720.166004779815	-366.6862711169706	21.037271526369295	5120	-326.97736076447234
3.778530579563257	3.7794571947259805	302.5084386602539	-462.54020893229244	-110.31658028137099	201.2217637066624	6144	-125.85762460130854
3.8177462658377666	3.80980535122874	311.11461602981916	-468.99630088310187	-167.07378818068446	97.95054116845495	10240	-202.31052160558139
3.856961952112276	3.8541390455052977	220.2771439644059	-110.08644313573132	35.79641075240124	99.45359027192171	10240	-15.303716179180174
3.896177638386786	3.8982718874088818	186.01203945238615	-82.80931508743629	5.278667770099673	242.97016416428642	16384	65.71093530244809
3.9353933246612955	3.932382556890391	132.89933379735695	-212.95727771037127	-124.68497176893834	-20.051838756417055	17408	-125.46357387879631
3.9746090109358057	3.97469208833588	134.18578799734414	-45.37997568671199	44.70684156910829	115.03771559845336	13312	14.932540875660589
4.013824697210316	4.014120005967913	130.208646371301	-66.16109880848853	-11.273584725473484	86.34835444021701	14336	9.72058072164808
4.053040383484825	4.048818629327401	126.25316839724631	-79.82573061588255	-7.242907897896657	80.0067040577469	28672	-9.578056464947492
4.092256069759335	4.093014702471441	131.44326761803313	-92.35084007474507	-17.042687054171438	61.78247645526744	20480	-14.396311234917357
4.131471756033845	4.135761006118616	77.89472223286535	-41.143525941292864	-14.959349928953998	39.81798841396085	22528	-6.000258852584879
4.170687442308354	4.172206976091184	97.49912102878761	-70.15936232169042	2.413372858969524	72.7387597158413	33792	6.339013945187617
4.209903128582864	4.213229385305197	86.0096217930964	-39.343084487802116	6.414750859584274	72.47319020940449	67584	6.916820729217596
4.249118814857374	4.25112796855506	76.61234620988769	-56.91320576821636	-1.2484067082859838	49.03158687626728	91136	-4.282229247933153
4.288334501131884	4.289088892442496	83.73145623716792	-48.47848097800852	11.054715199999919	54.06329292256669	99328	-0.1747858787280775
4.327550187406394	4.327047289243696	65.41670905536621	-44.67207449343459	-2.2635662865286577	29.30447968425233	123904	-6.52780830427735
4.366765873680904	4.36573081851517	67.8139063637761	-40.70100553334123	-5.54114554519947	45.135123147856575	120832	-0.9499835540329544
4.405981559955413	4.40673524521052	60.77081292971446	-49.05864130088594	1.8429186586799915	37.43199603786525	120832	-1.945999349838931
4.445197246229924	4.443317589104251	55.71045507583183	-29.632962757646965	-0.5255885964525078	25.491590925563287	112640	1.6076117360421367
4.4844129325044335	4.483551639588526	45.71081863713625	-20.456945705382168	2.790251801669001	29.28370464998261	115712	1.3331371559961955
4.523628618778943	4.524733166232279	53.21093700733632	-24.99155585943481	3.2135905410486885	34.55259182693044	107520	3.400096715576018
4.562844305053453	4.561080803475723	47.96835802596626	-34.06703982609815	-0.06326147698382556	28.85639861825257	115712	-0.47217960741110915
4.6020599913279625	4.6001506965189325	36.41172561122307	-20.2885479956949	1.3488065343117341	23.698548778633267	91136	3.0868157918453876
4.641275677602472	4.638644010104805	42.47509856919447	-28.661039248243924	-1.5632922448321551	27.19723148595176	102400	-0.16198909652961446
4.680491363876982	4.678196910168759	43.48227047225464	-23.024985370228023	8.146327168433345	36.29293991848135	68608	0.6399910105299487
4.7197070501514915	4.7200285598555025	34.312989945251424	-22.335159484908218	-5.23721024634051	27.131655452196355	63488	2.9982791665586834
4.758922736426001	4.7579093637495475	37.15945367380778	-23.070109627120473	2.206914307844272	29.145178015467536	64512	1.1964754648346396
4.798138422700512	4.798859923493708	26.856193408177393	-18.186223499229527	-2.3769996247874587	14.997819228431581	65536	-2.491872991175228
4.837354108975021	4.8373539310011715	28.902370078223065	-13.162881064710746	7.6789552452282805	23.859631045625065	64512	6.624579762520582
4.876569795249531	4.876756279282492	28.230661004977257	-25.332797062124882	-1.5753083440604314	16.455043441843372	75776	-3.973409612341842
4.915785481524041	4.917258076945225	25.18413495517227	-18.59911842690053	-2.0467973597114906	15.335243966355847	78848	-2.0554638070166042
4.955001167798551	4.954004941014665	29.131117606792994	-15.276130774211197	-3.092216114166149	16.585393831037436	71680	0.6864337676820599
4.994216854073061	4.993749352522431	23.42368937931731	-12.353717036143735	2.555633307426433	13.936973340487839	61440	1.048015722447235
5.033432540347571	5.033663957884413	27.573501071343284	-16.690758756332798	2.09897767855	21.721068809434655	88064	-0.10703064696606943
5.07264822662208	5.073393286385936	21.760797116447005	-20.443352894286363	-5.9057708864265805	9.015463404030015	67584	-7.193339680214525
5.11186391289659	5.109673422707107	25.526987411295178	-22.413631599070868	-3.729606146151127	9.76606646763139	74752	-3.3316142065872407
5.1510795991711	5.152108750414504	24.05555662375397	-9.38857101238682	1.5435433982147515	11.917725196051833	66560	-0.5536588744098621
5.190295285445609	5.191760166729024	21.396745825208185	-15.689832899070552	-0.2839411052882497	10.169767540317935	53248	-2.8030699427610952
5.229510971720119	5.230552082106846	24.577137442303947	-11.838266594801098	-0.8565286323464534	10.88521669363763	50176	2.5413490014569624
5.268726657994629	5.2650166366620095	20.560095001883223	-13.43464579788133	-5.970271540491012	3.200345488271978	32768	-4.6487348107646085
5.307942344269139	5.309056351763478	36.355991805012096	-7.064308313319998	5.04200768899409	20.13028275403485	26624	10.673047390365145
5.347158030543649	5.350895499044252	30.266146306529997	-13.451090315997135	7.375019184921257	33.79447017311213	11264	15.721214266110605
5.3863737168181585	5.384789330443015	44.48403474648643	-8.57169912759673	-1.5730975958485942	1.0798071025110403	20480	-14.666518325593643
5.425589403092668	5.421245436512554	24.481704531183485	-8.58291057237875	1.413306310221742	6.154832261396223	10240	3.9328245859360322
5.464805089367179	5.452994475532359	13.786575650316898	-2.9164695020062936	11.60844938741684	24.46839504199488	5120	11.247992466337745
5.504020775641688	5.490257392629259	0.0	-6.417282404418074	-6.417282404418074	-6.417282404418074	1024	-6.417282404418074
5.543236461916198	5.5278295908854895	0.0	-2.8486644248496304	-2.8486644248496304	-2.8486644248496304	1024	-2.8486644248496304
5.582452148190708	nan	nan	nan	nan	nan	0	nan
