Count	Y Upper Quartile	X Mean	Y Std	Y Mean	X Center	Y Lower Quartile	Y Median
0	nan	nan	nan	nan	2.8075630150895257	nan	nan
0	nan	nan	nan	nan	2.8663865445012906	nan	nan
0	nan	nan	nan	nan	2.925210073913055	nan	nan
0	nan	nan	nan	nan	2.9840336033248196	nan	nan
0	nan	nan	nan	nan	3.0428571327365845	nan	nan
0	nan	nan	nan	nan	3.1016806621483495	nan	nan
0	nan	nan	nan	nan	3.160504191560114	nan	nan
0	nan	nan	nan	nan	3.2193277209718785	nan	nan
0	nan	nan	nan	nan	3.2781512503836434	nan	nan
0	nan	nan	nan	nan	3.3369747797954084	nan	nan
0	nan	nan	nan	nan	3.395798309207173	nan	nan
65536	267.38766998028586	3.4364296369733305	0.0	267.38766998028586	3.4546218386189373	267.38766998028586	267.38766998028586
0	nan	nan	nan	nan	3.5134453680307023	nan	nan
0	nan	nan	nan	nan	3.5722688974424672	nan	nan
0	nan	nan	nan	nan	3.6310924268542317	nan	nan
131072	134.59629699764446	3.701279308780262	0.09535316105484529	134.5009438365896	3.689915956265996	134.40559067553477	134.5009438365896
0	nan	nan	nan	nan	3.748739485677761	nan	nan
65536	71.37362262028637	3.804628959931755	0.0	71.37362262028637	3.807563015089526	71.37362262028637	71.37362262028637
0	nan	nan	nan	nan	3.8663865445012906	nan	nan
131072	60.78804101259993	3.9273817790215517	0.1599739196099108	60.62806709299002	3.925210073913055	60.46809317338011	60.62806709299002
65536	23.61402443066072	3.987409284467858	0.0	23.61402443066072	3.9840336033248196	23.61402443066072	23.61402443066072
65536	9.445224226552455	4.060427766685366	0.0	9.445224226552455	4.042857132736584	9.445224226552455	9.445224226552455
131072	6.508931812438277	4.095711694245889	1.947858975469444	4.561072836968833	4.1016806621483495	2.613213861499389	4.561072836968833
131072	10.08923496112584	4.17255062278598	0.9974188253090691	9.09181613581677	4.160504191560114	8.094397310507702	9.09181613581677
0	nan	nan	nan	nan	4.219327720971879	nan	nan
131072	4.49661965532141	4.287925761868556	1.297381114872223	3.199238540449187	4.278151250383644	1.9018574255769636	3.199238540449187
196608	11.59402923268317	4.3293053953431455	4.716513847486538	5.008086848208525	4.336974779795408	0.8000875189263752	2.630143793016032
131072	3.5568482820963254	4.37666617423978	1.7688461045891022	1.7880021775072237	4.395798309207173	0.019156072918121936	1.7880021775072237
65536	-0.31573772059164185	4.466289100000957	0.0	-0.31573772059164185	4.454621838618937	-0.31573772059164185	-0.31573772059164185
0	nan	nan	nan	nan	4.513445368030702	nan	nan
0	nan	nan	nan	nan	4.572268897442467	nan	nan
65536	3.3169299011988187	4.644693611995014	0.0	3.3169299011988187	4.631092426854232	3.3169299011988187	3.3169299011988187
327680	-0.32020880133677565	4.695701546342642	2.9604185226963997	-1.3284211768823297	4.689915956265997	-0.9563524967252306	-0.77631916161954
0	nan	nan	nan	nan	4.748739485677762	nan	nan
131072	3.01981101318961	4.80027641075511	4.872273822000351	-1.852462808810742	4.807563015089526	-6.724736630811094	-1.852462808810742
65536	5.28911451892418	4.837784550377967	0.0	5.28911451892418	4.866386544501291	5.28911451892418	5.28911451892418
0	nan	nan	nan	nan	4.925210073913055	nan	nan
65536	-2.0860214870735945	4.957541997307415	0.0	-2.0860214870735945	4.98403360332482	-2.0860214870735945	-2.0860214870735945
0	nan	nan	nan	nan	5.042857132736584	nan	nan
0	nan	nan	nan	nan	5.1016806621483495	nan	nan
0	nan	nan	nan	nan	5.160504191560115	nan	nan
0	nan	nan	nan	nan	5.219327720971879	nan	nan
0	nan	nan	nan	nan	5.278151250383644	nan	nan
0	nan	nan	nan	nan	5.336974779795408	nan	nan
0	nan	nan	nan	nan	5.395798309207173	nan	nan
0	nan	nan	nan	nan	5.454621838618937	nan	nan
0	nan	nan	nan	nan	5.513445368030702	nan	nan
0	nan	nan	nan	nan	5.572268897442467	nan	nan
0	nan	nan	nan	nan	5.631092426854233	nan	nan
0	nan	nan	nan	nan	5.689915956265997	nan	nan
0	nan	nan	nan	nan	5.748739485677762	nan	nan
