[S III] Delta T	T1	T2	T3
-4901.9607843137255	147778798.97264388	32496102.6194645	102047501.01428327
-4705.882352941177	132516534.09484187	24411241.117020924	57208394.85378028
-4509.803921568628	169246275.98764226	21610272.52812064	0.0
-4313.725490196079	136571064.48496965	53751294.094563164	48111905.53464591
-4117.64705882353	67560328.16510458	0.0	0.0
-3921.5686274509803	76629332.61861965	0.0	0.0
-3725.490196078431	30272484.731418155	0.0	0.0
-3529.411764705882	53052303.026581965	0.0	0.0
-3333.333333333333	17749263.61278876	0.0	0.0
-3137.254901960784	42333696.117187366	0.0	0.0
-2941.176470588235	36042500.10521461	30236644.262588024	0.0
-2745.098039215686	37344702.08601094	0.0	0.0
-2549.0196078431372	39474311.37550849	35209197.55550124	0.0
-2352.9411764705883	80716694.74582559	27172063.648480788	44915249.44840745
-2156.862745098039	136460922.48237646	27875869.84790146	0.0
-1960.78431372549	114254655.02891302	35968030.42363959	36899535.54949521
-1764.705882352941	132908854.871263	22279621.816444214	0.0
-1568.627450980392	125670167.14205605	0.0	48096334.33161263
-1372.5490196078429	199886861.79639846	0.0	81823514.19272412
-1176.4705882352937	225775328.9482607	24596257.36498392	43143727.6373411
-980.3921568627447	443774384.58112144	23487297.43398424	72500537.89633337
-784.3137254901958	1284711080.0900657	178648434.20645654	451987569.3556821
-588.2352941176468	4373665499.841994	831870507.6363434	898795298.2911484
-392.1568627450979	16062280660.796705	2582636793.994771	3007645701.593174
-196.07843137254895	119731450112.43102	71339371205.68983	52297469185.64252
0.0	370649539096.08734	559070761187.226	574193517272.4222
196.0784313725494	108442053740.65147	55079756435.04099	38714523673.324455
392.1568627450988	16533305066.454308	1152554087.6678326	752824529.1489491
588.2352941176478	7792309956.356544	539143349.9390109	157421519.16257823
784.3137254901967	5125822825.195204	276661640.8492613	88262133.12938242
980.3921568627457	4319523524.40568	100869652.40895186	122081898.04715931
1176.4705882352946	3956057393.1930504	104094283.60410348	0.0
1372.5490196078435	3268939181.2297397	23598464.1810571	44203085.984397545
1568.6274509803925	2438881383.6831174	57394814.840877265	0.0
1764.7058823529414	1945913898.8223567	28891656.29214925	0.0
1960.7843137254904	1148530813.752804	52547601.80003353	44952160.92915083
2156.8627450980393	573596653.2866807	0.0	0.0
2352.9411764705887	362306599.14070266	46133154.52023049	0.0
2549.019607843138	226281364.5034991	0.0	0.0
2745.098039215687	133797764.04814836	0.0	38971742.69832719
2941.176470588236	120135914.834256	0.0	0.0
3137.254901960785	87347691.34804362	30835441.570482668	64878201.77359542
3333.333333333334	68913471.32202798	0.0	39728911.40641953
3529.411764705883	39994838.34122351	0.0	0.0
3725.490196078432	44312391.355725974	0.0	0.0
3921.568627450981	26238060.062614173	0.0	0.0
4117.64705882353	68509958.08884867	0.0	0.0
4313.725490196079	56002814.924518704	0.0	44711340.01154984
4509.803921568628	35253318.18895157	0.0	0.0
4705.882352941177	65443721.21961099	0.0	0.0
4901.9607843137255	89016244.75470564	0.0	0.0
