Count	Y Lower Quartile	X Center	Y Median	Y Upper Quartile	Y Std	Y Mean	X Mean
0	nan	3.6216678344652173	nan	nan	nan	nan	nan
0	nan	3.660883520739727	nan	nan	nan	nan	nan
0	nan	3.700099207014237	nan	nan	nan	nan	nan
0	nan	3.7393148932887468	nan	nan	nan	nan	nan
8192	0.00018365997789750264	3.778530579563257	0.002235764308539565	0.004287868639181627	0.0020521043306420627	0.0022357643085395645	3.7756333592622724
12288	-0.0031425613175706585	3.8177462658377666	-0.002642569024711167	-0.0006604527371876764	0.0010718437010329247	-0.0021485276931565013	3.813267287712259
12288	-0.004591048511684032	3.856961952112276	0.0003430068179559387	0.001330081200550138	0.002590130732475457	-0.0009726534977259846	3.8616983177720066
12288	-0.006098489324564129	3.896177638386786	-0.0030492694418162987	0.0017743333114390767	0.0032411627144269283	-0.00245780848498045	3.8947231616796594
8192	-0.007070435328503624	3.9353933246612955	-0.005288676862938577	-0.003506918397373531	0.0017817584655650466	-0.005288676862938579	3.928874241623297
20480	-0.00033140966823671353	3.9746090109358057	0.0017885671245378796	0.003188268020627662	0.002632290366223431	0.0015047128852745404	3.9684883112432936
28672	-0.0024487416671004195	4.013824697210316	-0.000996526767641256	0.0020045057161101427	0.0020457605725316087	-0.00041372425288520537	4.012496372849665
12288	-0.0022782259527147483	4.053040383484825	8.390171165427137e-05	0.002518493527890801	0.0019583270124744544	0.00010805642894344142	4.05584057394179
20480	0.0002752751972839221	4.092256069759335	0.000894904964324924	0.0010209156933891782	0.0011182377229015164	0.0003189503944997696	4.086132077718294
28672	-0.004001974820894769	4.131471756033845	-0.00041304153510291543	0.002485849606639778	0.0031559423057387595	-0.0009304560737095345	4.135858374592339
36864	-0.0013363597588416428	4.170687442308354	0.0010328446700813782	0.0025100156470263444	0.003449556893655087	0.0009837697207810562	4.171738828231543
77824	-0.0009699578784969516	4.209903128582864	3.176445576120891e-05	0.0011561576838792847	0.002183803774559553	2.2501780314289194e-05	4.210559803259338
106496	-0.0008405364309527002	4.249118814857374	0.0002340071187008086	0.0010488617784467633	0.002240038490215851	3.865909140235147e-05	4.250065119161302
122880	-0.0011845190618382383	4.288334501131884	-0.00048001128764375313	0.0004661179867450898	0.0018926444420860487	-0.00032098562519700363	4.287828508998783
106496	-0.0015677550750821626	4.327550187406394	0.0002655389793573601	0.0006416011194998123	0.0016213462091878743	-5.1474355071937654e-05	4.329474677414857
114688	-0.0011627053847268409	4.366765873680904	0.0003088428048628204	0.0011999821143719145	0.0015146737749649948	7.365709933934395e-05	4.362361436960073
122880	-0.0013075926427684144	4.405981559955413	-0.0003130490354850264	0.0005155310050653343	0.0013895245485453479	-0.00024977512169544657	4.405440261420584
131072	-0.0002296947024208592	4.445197246229924	0.000264591370753527	0.0014799942767823873	0.0013493724199458675	0.0004678715637520539	4.4457943782901115
110592	-0.0011030916579515095	4.4844129325044335	0.000267697883356038	0.0016208899158347563	0.001870711150402173	0.00018916073969840047	4.481316584174727
110592	-0.00040092576159626603	4.523628618778943	0.0003697305292468909	0.0008910897626059578	0.0013747443301692034	0.00017202746995792994	4.525478806076671
110592	-0.0013023733028867477	4.562844305053453	-0.00039115348218433975	0.0009317272562782768	0.001347246548866521	-0.00017455878122238494	4.562800935258496
98304	-0.0005869605625776696	4.6020599913279625	-0.00022972763122613963	0.0006134561617666301	0.0017673182800391697	-0.0003147420333880807	4.60577611721723
94208	-0.0009193965418967807	4.641275677602472	7.482118711537267e-05	0.0008288493134026023	0.0014622210271781416	-0.00015953157417446917	4.643549782568179
106496	-0.0009545372474884349	4.680491363876982	-1.2638041562359155e-05	0.0012927071140648595	0.0014827409825113706	-0.00011055372321061871	4.6855234163551565
40960	0.00010614097228868356	4.7197070501514915	0.0008847083086387637	0.0013412447000033711	0.0011881174828188342	0.0007073304795686235	4.722496610489236
49152	-0.0008487277175210506	4.758922736426001	-0.00040935961120225036	-8.745474471598972e-06	0.001134620514630881	-0.00023221605172502895	4.761448874804992
45056	-0.001286657469181193	4.798138422700512	-0.0007144257017257189	0.00033018276694993335	0.00091344439267953	-0.0007159945567141022	4.796595501937845
81920	-0.0005810928226222011	4.837354108975021	-6.820090003058425e-05	0.0005428824162572991	0.0013200171807461814	-0.00014460291591213785	4.8374658062503375
98304	-0.00036083378526151675	4.876569795249531	8.348490241515702e-05	0.0015029113894627457	0.001110149252988548	0.0005099932422641113	4.878120913641966
61440	0.00032677295078542237	4.915785481524041	0.0011011909037735	0.0016101441064946295	0.000992183954688917	0.000884222672785948	4.915703147424637
69632	-0.00048810065954850066	4.955001167798551	-5.7494563688647824e-05	0.0006049367415354573	0.0008730253731691587	8.252330831941367e-05	4.951593784720154
57344	-0.0007893972274084115	4.994216854073061	-8.617426305090837e-05	0.0008474347396658338	0.0008924829889863309	-3.091200064846741e-05	4.992995053922691
90112	-0.0009592950019152945	5.033432540347571	-0.00034182980994202413	0.00036754376106705304	0.0010144686591846395	-0.0003330612195532692	5.036088810315402
69632	-0.0016760232303050166	5.07264822662208	-0.001016638293974451	0.0003630008742208036	0.0013631376526397289	-0.0007980308367199997	5.067399111322906
81920	2.021522763775337e-05	5.11186391289659	0.0008903225350827206	0.001306878233337605	0.0011876160784069886	0.0005331117523181475	5.111743778753134
73728	-0.0008283988090624871	5.1510795991711	-7.654183271313359e-05	0.0008623476484119948	0.0013594671963027558	7.904429892225038e-05	5.153322143093671
49152	-0.001030453183551895	5.190295285445609	0.0001784845327912312	0.0013456709104933083	0.0012494455138674634	9.458427978303555e-05	5.193853995627239
77824	-0.0007681369257515056	5.229510971720119	-0.00024762022438372605	0.0006018206406493003	0.0012652316875282925	-0.00031796899188511497	5.233207675834932
12288	-0.003047340150279951	5.268726657994629	0.00044664825289512786	0.0011113053705349564	0.0018240387609595337	-0.0004964621756166223	5.268713389113279
12288	0.0010386847884325198	5.307942344269139	0.0020901768855621328	0.002324103676528366	0.0005590328048147436	0.0018176551168410063	5.316388127361939
20480	-0.00044977835408313636	5.347158030543649	0.00025982170223626147	0.002291199578613656	0.0013924689555975766	0.0007504657221087889	5.354683684199273
16384	-0.003383437871099719	5.3863737168181585	-0.00266881250398264	-0.0018545317899512997	0.0014604573921963551	-0.002569157157068379	5.385653708257392
12288	-0.004043842989814588	5.425589403092668	-0.001944309501978207	0.0008665634453688289	0.0020116642902875915	-0.0017071963488079886	5.421161869034255
4096	0.0013108551805984215	5.464805089367179	0.0013108551805984215	0.0013108551805984215	0.0	0.0013108551805984215	5.453260857194295
0	nan	5.504020775641688	nan	nan	nan	nan	nan
0	nan	5.543236461916198	nan	nan	nan	nan	nan
0	nan	5.582452148190708	nan	nan	nan	nan	nan
