Y Std	Y Mean	Y Lower Quartile	X Center	Count	Y Median	X Mean	Y Upper Quartile
0.08194146653680867	0.009359244846480869	-0.04739135430023547	3.6216678344652173	384	-0.008561228816047014	3.6339694051146942	0.0072870909573183795
0.047140552082238676	-0.00883667793636327	-0.040901296391760364	3.660883520739727	896	-0.02637445459037746	3.6662111808747317	0.02799138852142494
0.04583946644305045	-0.006141316638345588	-0.030798731260456985	3.700099207014237	2176	-0.002089301895933114	3.7053252071330887	0.017658772361326864
0.060164872711084366	0.005132258515674675	-0.029948921097855866	3.7393148932887468	4544	0.003922887129227547	3.743580998030611	0.02979491941753662
0.03987680321930285	0.002300778931150589	-0.02625425964481655	3.778530579563257	6592	0.003351109027675172	3.7787678028759504	0.027897561753677625
0.038070821736072125	0.0011879875837807617	-0.02316224703439182	3.8177462658377666	7168	0.0012598835837751708	3.8192276789785566	0.02741035450469874
0.035870701195439315	2.5387632445143778e-05	-0.02118510734291362	3.856961952112276	10304	-0.002554910320437665	3.8574424325867698	0.01653300089399375
0.039794344710832076	0.004903968647386321	-0.015598778243771424	3.896177638386786	14144	0.0029495032541148724	3.8973385190355683	0.024271596556801448
0.03177690681672595	-0.0018901545877051413	-0.020794927450287454	3.9353933246612955	13824	-0.0006735688026091888	3.936165657699696	0.01708213084107736
0.03230957230343338	0.0006580548318709187	-0.01967155169095825	3.9746090109358057	15104	0.00039872704771641	3.9758585682156453	0.0174820134824403
0.03053025693482367	0.003998640518520875	-0.017105231946263944	4.013824697210316	17728	0.0046216948488932786	4.014386375433852	0.02592999145199878
0.030386429059966864	-0.00015945779528378837	-0.01839753099847027	4.053040383484825	20608	-0.000632693705065377	4.0533631681216065	0.016903880100664043
0.027138280810191612	0.0010969309060804707	-0.01866448673322636	4.092256069759335	22208	0.00044890826110944313	4.092265913696834	0.018007661042967395
0.026059236801660345	0.0005049908192759471	-0.015066390393757756	4.131471756033845	23232	0.001107918665152526	4.131990403608695	0.018033675406380116
0.021870666885452313	-0.002276497939734771	-0.016431421642779664	4.170687442308354	34688	-0.0020152814461200813	4.17273873123217	0.011158083631461336
0.020745647756248098	-0.0006191833563346855	-0.012216131800858697	4.209903128582864	62464	-0.000725127321668156	4.211741792873759	0.011814521568680795
0.018765044717739238	-0.00031050284420744054	-0.011823485014302618	4.249118814857374	92608	-0.00040025524508951126	4.249764730965517	0.01021148956776628
0.01562193926099974	-0.0005158364058312593	-0.010253051393857711	4.288334501131884	102208	-0.000667443541086519	4.2887434252770165	0.009575795208250248
0.01484342593082572	3.3890867627964315e-05	-0.009503735444176273	4.327550187406394	123008	-0.0004138310274775114	4.327506346932605	0.00943715296714973
0.0142064680574209	-0.0001928280943349282	-0.009309468588530195	4.366765873680904	116864	-0.00037179437890211384	4.366450509750222	0.009061044071381676
0.013665855891441172	-7.361930476582873e-05	-0.008305995446570484	4.405981559955413	117696	-0.0004998731633398494	4.405707880024505	0.007940464769153893
0.012812441721631807	-0.0006172879694911937	-0.008422252034862306	4.445197246229924	120960	-0.0007699522415367502	4.445064189171758	0.0073160212605233995
0.011940849051397511	-0.0006009534361731745	-0.007485713385159843	4.4844129325044335	111744	-0.000684207584490161	4.484361235137989	0.006715094302003786
0.011770920888542884	0.00012185032974359318	-0.007160468504113166	4.523628618778943	112704	-0.0001254656328395562	4.523638883262367	0.007213244233989983
0.01214943552898391	0.00020179977969621095	-0.006984916540816627	4.562844305053453	105536	9.296533776524774e-05	4.5624367688540906	0.007839602464766256
0.011784989395071799	0.0001145724529236425	-0.006916802956268992	4.6020599913279625	99968	0.0001882558723627167	4.602024921098159	0.007081926363607442
