Y Upper Quartile	Y Mean	Y Lower Quartile	X Center	Count	Y Median	Y Std	X Mean
8172.631542690026	8012.492339264749	7853.072396762291	2.0294117647058822	4096	8016.648388474551	232.8978572009491	2.0272875171976295
8190.837890699351	8008.893877414255	7914.659978544605	2.0882352941176467	4096	7998.42376082796	236.23692832329368	2.0878773491818876
8209.621842783676	8011.183225059572	7822.975576525983	2.1470588235294117	3904	7987.172515398702	264.68684771854686	2.1513377087971883
8249.336807248525	8095.340946803942	7947.692291097317	2.2058823529411766	5696	8084.679115412984	215.60637760969416	2.205660108064652
8177.119421887733	8009.645440258602	7885.595195770406	2.264705882352941	6720	8013.572812871288	231.87878999025708	2.2646533657472228
8226.931912829197	8074.927331641275	7932.121414438292	2.3235294117647056	8192	8105.128220963548	250.9418915366796	2.3241461766006264
8253.577956795041	8080.567505777713	7933.840236373554	2.3823529411764706	9664	8073.1121036293835	273.33303265756166	2.384997895954713
8189.637663210776	8051.406677147164	7921.361385225125	2.4411764705882355	10688	8052.123330590663	255.02299312177945	2.442112749262074
8221.949991367415	8045.759798368101	7871.180739478824	2.5	12160	8064.677990522958	265.5011534400412	2.5004682483396916
8204.445157994629	8051.585700140041	7913.014032973461	2.5588235294117645	14080	8063.205839533082	233.9243636932825	2.559695491100641
8192.500587703531	8054.3754115161355	7914.2108676657	2.6176470588235294	14720	8058.274364452358	254.54796839372077	2.618771229719877
8225.79882138074	8067.019822976611	7902.891597369607	2.6764705882352944	18624	8077.7757262832265	265.076017778237	2.678491440376146
8226.280168693585	8056.206601001276	7897.780126912604	2.735294117647059	21696	8066.717154920767	268.629788539541	2.7370448180907765
8220.323358709715	8043.56450922237	7888.027429718999	2.7941176470588234	24384	8087.024603684256	254.33132889171722	2.794221003410274
8240.936187619689	8077.024691577828	7927.8590237743665	2.852941176470588	29312	8085.498978157638	229.7031696084268	2.854284107416
8235.219238035792	8084.753762743786	7936.778442576288	2.9117647058823533	32320	8104.989200699764	248.9005255412276	2.9133817383989147
8247.17681884069	8080.016545357111	7930.244275277368	2.9705882352941178	38976	8096.552364257654	251.18891573502023	2.9706957543523753
8268.985118597957	8102.185349734288	7952.4042097787005	3.0294117647058822	46336	8120.957679477792	238.78840919505458	3.0299444821200976
8260.980786001852	8083.83427197292	7935.790589576927	3.0882352941176467	54016	8118.024102650626	267.7941193697716	3.087717340175801
8256.742987304526	8099.894190751779	7955.155301086217	3.147058823529412	62464	8124.016174412707	254.025726812289	3.147586975561831
8277.5263195062	8114.61392254537	7965.580645625041	3.2058823529411766	75328	8133.991162358513	236.6688081592793	3.206850070620177
8283.829132275969	8129.396392607893	7978.389724306554	3.264705882352941	88000	8150.455279690212	243.1294544416485	3.2653989598849007
8292.254678964126	8113.531432361288	7965.967431591602	3.3235294117647056	97024	8153.036296154069	267.12143089487193	3.324001617560623
8315.185675629427	8155.4591779047605	8006.971612302374	3.3823529411764706	114560	8184.103817143923	246.59715116759398	3.383658658068751
8315.095269248215	8154.9234787749365	8018.6612598191305	3.4411764705882355	128128	8173.489787682327	243.1221061942974	3.4419656281872837
8320.403882796432	8167.152298516982	8035.752646051828	3.5	142208	8187.2582586164435	237.2146208115502	3.500544718239537
8336.314372892364	8187.207589971983	8063.622010472862	3.5588235294117645	147328	8206.941269291216	243.52645877284786	3.55928428779659
8350.968976746368	8198.48768557185	8074.887317508782	3.617647058823529	151552	8222.634599676518	241.9576878420421	3.617588953817299
8358.629990471833	8199.549227330217	8062.074866933741	3.6764705882352944	141888	8227.15629927152	259.6437974515395	3.6763855101736795
8389.075403780753	8214.465771289328	8074.467211831212	3.735294117647059	127488	8241.637584251617	277.2269225427531	3.735038001251123
8404.121269124897	8217.15245758099	8055.873430971339	3.7941176470588234	110272	8252.46563045961	280.0979028492389	3.7933501519329957
8440.118977221318	8238.217725521712	8067.26880817341	3.852941176470588	90944	8266.426307125546	333.56207606503386	3.8522815727048676
8437.909893369368	8245.056182916298	8049.800631666643	3.9117647058823533	72896	8267.755479423708	356.28281368693024	3.909856076570962
8452.018583804416	8221.3217574208	7991.946190619228	3.9705882352941178	54016	8247.667641905355	375.1871007507391	3.967782482578764
8491.813377792521	8233.501068908594	7955.276220649734	4.029411764705882	40000	8263.805591568538	403.15760861510176	4.027805637342091
8482.669103151371	8215.256385584195	7967.188660198047	4.088235294117647	27392	8221.554483788714	451.8884870818591	4.086732870056945
8465.152863432351	8133.318524624047	7818.535729714389	4.147058823529411	22336	8091.482041244545	469.656676920367	4.144929745242643
8503.784108495085	8116.426234707666	7782.794524937966	4.205882352941176	14848	8020.302708928123	473.8017359827093	4.204756130422822
8305.114653574901	8014.753877346641	7673.863261989247	4.264705882352941	10688	7955.627490030603	556.1173306697232	4.263871955180218
8172.222262051228	7982.016202910981	7733.754463979262	4.3235294117647065	7808	7958.574646625279	462.62982428598747	4.323400308328695
8010.108987872373	7829.825614084216	7594.318891127736	4.382352941176471	5952	7827.773611589069	440.61649647977816	4.382038631971484
7972.650761284964	7753.003688911209	7470.821865763615	4.4411764705882355	4672	7748.351828982656	427.42647596083833	4.437258047283179
7923.165794118868	7719.419586432769	7570.256617733708	4.5	3968	7755.412515899137	474.5178231593025	4.495431745510121
7861.660807526689	7635.335488023614	7418.109978287348	4.5588235294117645	3456	7607.849166337264	389.1300696230638	4.557132003252685
