[S III] Delta T	T1	T2	T3
-4901.9607843137255	88790139.71938741	0.0	0.0
-4705.882352941177	87051936.12727699	0.0	0.0
-4509.803921568628	32873440.050241232	0.0	0.0
-4313.725490196079	0.0	0.0	0.0
-4117.64705882353	51743800.297442384	0.0	0.0
-3921.5686274509803	56246816.01306453	0.0	0.0
-3725.490196078431	29103227.149714753	0.0	0.0
-3529.411764705882	23171331.909413487	0.0	0.0
-3333.333333333333	0.0	0.0	0.0
-3137.254901960784	32117475.820545886	0.0	0.0
-2941.176470588235	0.0	0.0	0.0
-2745.098039215686	6558750.030479308	0.0	0.0
-2549.0196078431372	0.0	0.0	0.0
-2352.9411764705883	28681808.102357168	0.0	0.0
-2156.862745098039	61321006.67814432	0.0	183309650.44663548
-1960.78431372549	40156499.38537306	0.0	0.0
-1764.705882352941	36370122.399532974	0.0	0.0
-1568.627450980392	53056965.68147394	0.0	0.0
-1372.5490196078429	0.0	0.0	0.0
-1176.4705882352937	90058635.6895754	0.0	0.0
-980.3921568627447	96724319.49476226	0.0	183291388.89107198
-784.3137254901958	332830234.6796745	0.0	0.0
-588.2352941176468	693593394.1383466	0.0	0.0
-392.1568627450979	3726289825.70356	292320897.28365314	596863608.3869628
-196.07843137254895	59620299269.15142	9797210476.27298	7864800688.039938
0.0	600043050376.6471	740605353476.6405	718420739459.0718
196.0784313725494	49923181890.57222	6194787501.867873	6746434313.155753
392.1568627450988	6100444493.064717	0.0	269637032.9984168
588.2352941176478	3917565959.2659183	0.0	303448439.834858
784.3137254901967	2612641261.77373	0.0	0.0
980.3921568627457	2233631464.650865	0.0	0.0
1176.4705882352946	1703807228.3547146	0.0	0.0
1372.5490196078435	1109111202.8942277	0.0	0.0
1568.6274509803925	816316399.2687778	0.0	0.0
1764.7058823529414	560866399.934418	0.0	0.0
1960.7843137254904	185918367.56001323	0.0	0.0
2156.8627450980393	107730567.27229138	0.0	0.0
2352.9411764705887	83454213.50334054	0.0	0.0
2549.019607843138	8064014.153842436	0.0	0.0
2745.098039215687	5590520.509973663	0.0	0.0
2941.176470588236	53968339.46011086	0.0	0.0
3137.254901960785	0.0	0.0	0.0
3333.333333333334	0.0	0.0	0.0
3529.411764705883	0.0	0.0	0.0
3725.490196078432	0.0	0.0	0.0
3921.568627450981	0.0	0.0	0.0
4117.64705882353	0.0	0.0	0.0
4313.725490196079	0.0	0.0	0.0
4509.803921568628	17622783.834100638	0.0	0.0
4705.882352941177	7112219.901500659	0.0	0.0
4901.9607843137255	0.0	0.0	0.0
