X Center	Y Std	Y Median	Count	Y Upper Quartile	Y Lower Quartile	Y Mean	X Mean
3.896177638386786	0.22789803419270055	0.007175202156599824	4056	0.12561114262836434	-0.11260350411610895	0.010005863320811636	3.897103144599451
3.9353933246612955	0.2138133908235218	0.0019694410860719765	5159	0.11624600081668726	-0.11257591157699134	0.005176945262198578	3.936099238485762
3.9746090109358057	0.20420126881859688	0.003971987151172276	6770	0.114904721154413	-0.10433551528705881	0.008599789715409516	3.975572470995152
4.013824697210316	0.19496623110146225	0.005985636603754038	8645	0.1100632672107187	-0.09835668364236833	0.007006378253592591	4.014788954874215
4.053040383484825	0.18690720794004992	0.008291027124437165	11269	0.10526041769828168	-0.09131512431711734	0.008330784408755615	4.0539483164617565
4.092256069759335	0.17719564303041477	0.005313634263221644	15131	0.10267680311436879	-0.09050968796357209	0.0064198729082217704	4.093230549526019
4.131471756033845	0.16410895061660857	0.007608773635459586	19715	0.09677631846233029	-0.08408530653717941	0.00686212498638366	4.132294904175612
4.170687442308354	0.15786202287614357	0.005723099603834189	26169	0.09154290266310829	-0.08239691835905652	0.005390498482931199	4.171641426419462
4.209903128582864	0.14936034010243818	0.004704654078531821	34228	0.08714232056341742	-0.07672361834945943	0.006100960904632538	4.21074799961473
4.249118814857374	0.1439247595789073	0.005870415076218351	43502	0.0842684307363316	-0.07384661939786119	0.0063312836217878365	4.249865518551653
4.288334501131884	0.1368745394628276	0.004966695821845526	53647	0.08128666821752503	-0.07131694808646707	0.0062264006610402555	4.288972472321606
4.327550187406394	0.12957295157602827	0.004307576035216225	63866	0.0784106220981895	-0.06829922531261312	0.005894846558910545	4.328044826944266
4.366765873680904	0.12407887303830861	0.004921702587375787	73020	0.0748203181173214	-0.0646769732181945	0.006464818936678518	4.36712601908665
4.405981559955413	0.11839262606206798	0.0036252293792031856	79561	0.07004753835465889	-0.06270850361188843	0.005120027896096524	4.4061882219162305
4.445197246229924	0.11454471618369584	0.003696793938554217	85117	0.06829238213575467	-0.059892686847120576	0.006105415732005551	4.445310839916938
4.4844129325044335	0.1097663764949756	0.003269383636779903	86704	0.06593919539372112	-0.05763583861778517	0.006286096469279489	4.484458825344906
4.523628618778943	0.10645548253084025	0.003172392436535463	87277	0.06389390673260913	-0.05561682196444685	0.006425578523225875	4.523625025351079
4.562844305053453	0.10332530617813515	0.0023560106274835425	85193	0.061576840007114705	-0.05541974155131867	0.005348057898184051	4.562743103245907
4.6020599913279625	0.10157443360861133	0.001434638273458231	81397	0.05984362615126984	-0.0553303564436214	0.004927582100622681	4.6018531281284565
