Y Mean	Y Median	Count	Y Std	Y Upper Quartile	X Center	X Mean	Y Lower Quartile
nan	nan	0	nan	nan	3.6216678344652173	nan	nan
nan	nan	0	nan	nan	3.660883520739727	nan	nan
-0.010353010837260479	-0.010353010837260479	2048	0.00474369221697987	-0.00560931862028061	3.700099207014237	3.713225641271432	-0.01509670305424035
0.001012545083823529	-0.003503029828203958	4096	0.01287633363389432	0.006753947627378873	3.7393148932887468	3.7408569957125004	-0.009244432371759304
-0.002693916398816805	-0.002190717404318283	5120	0.006121295571131116	0.0017289032914251895	3.778530579563257	3.7781770316251397	-0.008509657859093037
-0.0023324651008946855	-0.0003860029230167301	12288	0.012879078994347948	0.0043820132731028985	3.8177462658377666	3.8116825769541562	-0.014198869889398336
0.0007431899230393856	0.001698384783700199	11264	0.01044726288011427	0.010130074623970368	3.856961952112276	3.859204191558392	-0.008987718897959246
-0.004442454152714897	-0.003849645045304097	14336	0.006440473374079431	-0.0004382011568684422	3.896177638386786	3.899859803223315	-0.008438771454988754
-8.506390488189116e-05	0.0008546038135752749	18432	0.008740530430259257	0.007554807826430449	3.9353933246612955	3.933662261190073	-0.006685226800362083
0.001510875470299444	0.0016894542651377268	13312	0.00534922184006524	0.0044920593562834095	3.9746090109358057	3.978039924876516	-0.0017085849560594761
-0.003349101837050836	-0.0026964617044699826	15360	0.00724372133457636	0.0020493411006725776	4.013824697210316	4.018630648404727	-0.006399565279619537
-0.0002797130572805846	-0.00021728837405765632	27648	0.005064492642661557	0.0029548633813871834	4.053040383484825	4.050411409012135	-0.0034997394073190786
0.0023155750049209684	0.004369878497934045	19456	0.007164575650643206	0.00700367165132132	4.092256069759335	4.09459676147829	-0.0013123445662510526
4.794978668745748e-05	0.0009111453258534909	24576	0.007300833950859406	0.004252631693847561	4.131471756033845	4.136003875091466	-0.003005103643956795
0.00042725380226957195	0.00020950807478620345	31744	0.0053792179595656886	0.00393529674801263	4.170687442308354	4.173006851923501	-0.0023530101976692547
-9.204131631668145e-05	-0.00013211982202544426	66560	0.004165501693995646	0.0019771461939469058	4.209903128582864	4.213190191813709	-0.002492561913148985
-0.0003798695304016954	0.00038239349892554386	90112	0.004848225011064964	0.002677254973690227	4.249118814857374	4.250640001030228	-0.004109035975434401
-0.00018838236401806495	-0.0006647031706517078	94208	0.004516361683408306	0.0032499208416311306	4.288334501131884	4.28718626870008	-0.003276104627158207
-3.793387360864125e-05	0.00029245658604533576	133120	0.003432961139880184	0.0020329193198896957	4.327550187406394	4.326484846579541	-0.002166463496495725
-0.00020091195584256717	-0.0003853497961210094	117760	0.0033295302835131373	0.001399048640119609	4.366765873680904	4.365961094098049	-0.0024627438713942388
2.902196411569715e-05	-1.003867727656438e-05	119808	0.0032435986291088617	0.001975728932127355	4.405981559955413	4.406277734348562	-0.001827192767248913
0.0007754531953106845	0.0007623362586466667	113664	0.0034843146772137565	0.003143893114160042	4.445197246229924	4.4426946477213285	-0.0016571597465926435
0.0002380708118534375	0.00027175115814178665	118784	0.002830490689907601	0.0019640184646532092	4.4844129325044335	4.483519350357624	-0.0015226781953243465
-7.214404043746859e-05	-0.00022274856618119165	106496	0.002622721269017452	0.0018749140877138784	4.523628618778943	4.52511337830609	-0.0017026337424635807
-0.00023064377654404943	-3.3236994938686338e-06	112640	0.0029117041396157077	0.001875834226901393	4.562844305053453	4.560803193092676	-0.0019205161113161192
-0.0001241203827915995	0.0003684803167569116	95232	0.0026944192729497062	0.0014989350481422192	4.6020599913279625	4.600282599160013	-0.0019610770484206155
0.0002282073611084475	0.00019285782695054586	101376	0.003073744586060634	0.0018301156080582138	4.641275677602472	4.639054355161021	-0.0016693687660844707
0.00014832213947862637	6.058345703129875e-05	67584	0.002507782179577079	0.0012871788724808867	4.680491363876982	4.678329432318662	-0.0014139893613621041
-0.00012492806557606905	-5.7845873404410535e-05	61440	0.0027694945070050104	0.001543232830868001	4.7197070501514915	4.719347605668718	-0.0017754246242240607
-0.00026529151386084414	-0.0003056630656759414	69632	0.0025093888211917374	0.0011465610729182144	4.758922736426001	4.758177769672026	-0.0016526587070430532
-0.00010936643633993	-8.074734680364405e-05	62464	0.002529500817416959	0.0012106974835885945	4.798138422700512	4.799797338815465	-0.001908415096687462
-0.00019905223052153428	-2.6507256937841546e-05	64512	0.0024229847822757524	0.0009778668438240837	4.837354108975021	4.837397631931684	-0.0018451461517354725
0.00020071829063782588	3.5160861411779074e-05	74752	0.0021107372729215193	0.0016638020505798847	4.876569795249531	4.876572787542838	-0.0011425023274504772
0.0006846279370762501	0.00029484612879789247	79872	0.002513875778021806	0.0024974574950556833	4.915785481524041	4.916940916137538	-0.0011762443605155021
0.00025550738799370697	0.00017272440408172915	69632	0.0019794088575006428	0.0015218582056695934	4.955001167798551	4.953674886952505	-0.001108734918827661
-0.0002087561420292521	-0.0002516981897260316	64512	0.0023356830005164895	0.0006770309387716359	4.994216854073061	4.9934522030379735	-0.0014080249859143397
-0.000425004948162088	-3.681277195592467e-05	86016	0.0027002765881226896	0.0014833946253301057	5.033432540347571	5.033771684093894	-0.0017869261270288383
-0.0005134284570327059	-0.00018528748754145005	68608	0.002535805026887352	0.0011455669777240968	5.07264822662208	5.073027551361118	-0.0018692397516151375
-9.660667117872874e-05	-9.788535643575423e-05	75776	0.0024654138324188644	0.0014170990559851768	5.11186391289659	5.109972763762684	-0.0018848297685929555
0.00018006203416709375	0.00027768298905919675	65536	0.0022855406568150515	0.001673636670238247	5.1510795991711	5.152634918078711	-0.0009240029771036239
0.00030966889481345904	-8.792433786023089e-05	54272	0.0025567610688945236	0.0016957882106698452	5.190295285445609	5.192255456927188	-0.0013212426125815333
-0.0012715746360702801	3.629642009614978e-05	49152	0.007655175344981862	0.0016875491687117084	5.229510971720119	5.231176383625922	-0.0019759265735718313
-0.00048199807505513927	-0.00029147464660207614	32768	0.002510518437469111	0.00083629789787976	5.268726657994629	5.264874800431257	-0.0014376602828343854
0.0018403863546294344	0.0010078257682075904	27648	0.0039885683122992755	0.0032414701201326224	5.307942344269139	5.309567974760996	-0.0013560565436190083
-0.001238959347864508	-0.001400314950218365	10240	0.0016141891431442725	0.0005629293722972901	5.347158030543649	5.353012638148899	-0.0029178075394819983
0.00018744223942683642	-9.489101738549026e-05	20480	0.004442449255305435	0.00311760094434469	5.3863737168181585	5.384841999310934	-0.0032902110904665773
-0.0014041043119967834	-0.00033941433056794174	10240	0.004313451440047926	0.0018385494512526703	5.425589403092668	5.42112017279973	-0.004050747034731761
-0.0019238349063017174	-0.0006403671543653271	5120	0.002575774419573802	-0.00032162068932524424	5.464805089367179	5.4529548303252415	-0.001881892006342629
-0.0016915101334533456	-0.0016915101334533452	1024	4.336808689942018e-19	-0.0016915101334533452	5.504020775641688	5.489799492115027	-0.0016915101334533452
0.0003232485134674442	0.0003232485134674442	1024	0.0	0.0003232485134674442	5.543236461916198	5.527110189444595	0.0003232485134674442
nan	nan	0	nan	nan	5.582452148190708	nan	nan
