Y Lower Quartile	Y Mean	X Center	Y Upper Quartile	Y Std	Y Median	X Mean	Count
-0.0008992325348096163	0.00021852620332953304	5.229510971720119	0.0010904096885644577	0.0012068980944157273	0.0002921657798813906	5.233273262264568	77824
-0.001350415699633796	-0.00011087849449282588	5.268726657994629	0.001031785132032966	0.0009749388248410724	-1.400491587764792e-05	5.268731898396731	12288
-0.0005752066446667134	0.0010587121134920394	5.307942344269139	0.0038340785054265325	0.0019727520386839258	-8.273552028370021e-05	5.316295424013435	12288
7.089363414796503e-05	0.0005361269868864521	5.347158030543649	0.000727389662667366	0.0007090143610350548	0.00020086022517768195	5.354918895960266	20480
-0.00035032150708010513	0.0006752050924741145	5.3863737168181585	0.0015541658386222109	0.0019061923062546689	0.0005286392390679913	5.385328749893969	16384
-0.0013604072294817451	-0.0004837190401669736	5.425589403092668	0.00029959129756031963	0.0006809005531014427	-0.00039034118857949587	5.4210888451612975	12288
0.00034282274980855705	0.00034282274980855694	5.464805089367179	0.00034282274980855705	1.0842021724855044e-19	0.00034282274980855705	5.453553331336708	4096
nan	nan	5.504020775641688	nan	nan	nan	nan	0
nan	nan	5.543236461916198	nan	nan	nan	nan	0
nan	nan	5.582452148190708	nan	nan	nan	nan	0
