Y Mean	X Center	Y Std	X Mean	Y Upper Quartile	Count	Y Lower Quartile	Y Median
3.8154996831087384	3.6216678344652173	0.6296775682234242	3.623409027336397	4.282067889619618	308	3.4705736565555374	3.8238801863327887
3.664707658703979	3.660883520739727	0.5598938628814669	3.6629095459558982	4.060169590119663	336	3.3053480822979115	3.6664357235439864
3.605848394563757	3.700099207014237	0.6746947462872099	3.7002637156022966	4.152517055200562	484	3.1578004872815653	3.653196745333294
3.6433873232833744	3.7393148932887468	0.5824308650294299	3.7399972225414255	4.039627554021802	716	3.2780955079855483	3.6430688185252516
3.715468655765001	3.778530579563257	0.5977227999888289	3.777470719733058	4.156762597566261	916	3.367170407306201	3.697317326272285
3.7616173335429814	3.8177462658377666	0.5956344018555978	3.818408794284329	4.192679034950666	1252	3.4206543686775994	3.767728418156035
3.7174156223312984	3.856961952112276	0.6319927657461585	3.857430134249912	4.1836926323374035	1568	3.3397280241637066	3.7378637189277315
3.6810021581153087	3.896177638386786	0.615456180218041	3.896635956934563	4.093803955465802	1968	3.2732739088734326	3.697942391053722
3.6543101343988447	3.9353933246612955	0.5900565233207836	3.9364163543208077	4.070606872748714	2184	3.2746063626266126	3.652265080369782
3.687937644965139	3.9746090109358057	0.5976640856045555	3.9752874163176446	4.081582851323118	2620	3.317543596542275	3.7167957317445284
3.6627466786318283	4.013824697210316	0.6286590873191485	4.014085194758943	4.120889239523593	3212	3.223149378380924	3.662899782477459
3.6667998760038363	4.053040383484825	0.6181743100473157	4.053599386766877	4.10042827651723	4196	3.278644010245449	3.6862750658288626
3.6629143400477293	4.092256069759335	0.6157682541301641	4.0939205775810805	4.113836273533304	5428	3.2465853244947875	3.6865495086293896
3.6634852135044182	4.131471756033845	0.6104436668964106	4.132284616001611	4.0953069791344126	7448	3.25252417989847	3.6825403583639713
3.6678992338689684	4.170687442308354	0.6131969803809005	4.172078955987949	4.1083072423242895	10832	3.257194627186102	3.6900362931002797
3.660598879910642	4.209903128582864	0.6102874636112312	4.210844221965977	4.094548645366984	16132	3.250143262860056	3.6833633066747904
3.646737637854179	4.249118814857374	0.6099862381411204	4.250356307440121	4.066760539861498	22400	3.2519252751693672	3.660591635746589
3.6395524181106746	4.288334501131884	0.6101553906082648	4.289041170370598	4.069837409199083	29556	3.2421425690800487	3.6557921073425286
3.6422808095677364	4.327550187406394	0.6091449322920612	4.32813751714813	4.063351105019834	34908	3.2377438595356653	3.65854006096339
3.6376393532873967	4.366765873680904	0.6103221354885164	4.3668332452092224	4.062853157133359	39112	3.2330668088914143	3.6474024778178533
3.6270104497346445	4.405981559955413	0.6035049524313674	4.406150226419042	4.044829757585806	41584	3.2185336638847137	3.6370042225516457
3.6306118057113093	4.445197246229924	0.604692124357139	4.445527097565583	4.047540400986734	43768	3.2304059470887116	3.641917922396976
