X Mean	Y Mean	Y Lower Quartile	X Center	Count	Y Std	Y Upper Quartile	Y Median
3.6246882379111685	-0.2111189339119893	-0.7353564155364127	3.6216678344652173	192	0.4376084906770525	0.3358385047873487	-0.23383889098690372
3.659686890828053	0.04424370676982343	-0.4581149171070442	3.660883520739727	448	0.7386758347299179	0.46104435808661576	0.25656220535445406
3.7039310668214713	-0.12910821558153163	-0.6739743495995734	3.700099207014237	512	0.6795352603116661	0.4668478187414194	0.022640625649619203
3.7411671268423814	0.21091681608858429	-0.20734686972181215	3.7393148932887468	1216	0.5505065277829955	0.7803220843979233	0.2895245824555382
3.7757979728937148	-0.14924948026131912	-0.5746121784641441	3.778530579563257	1152	0.6609552093509415	0.3059927684272114	-0.23269766300775463
3.8183838216553228	-0.1649628673236768	-0.5659425077817238	3.8177462658377666	1920	0.6158830735901026	0.29521286387549583	-0.24635274467857493
3.8579730906491183	-0.09579596210274585	-0.4638154868872859	3.856961952112276	3200	0.6232108781324416	0.2883289606044595	-0.17936317641445326
3.898159079022187	-0.20304559288868518	-0.8266201577132173	3.896177638386786	3456	0.6916654557864085	0.40898773955957857	-0.20795757575012574
3.9354929938937344	-0.02531797963776655	-0.4547604384267591	3.9353933246612955	3712	0.6164811920447048	0.49885932428700386	0.03348548560133539
3.9738884414241027	-0.04578899841231544	-0.4956901519379469	3.9746090109358057	4800	0.716695524052969	0.4948571947014697	-0.003932681099568595
4.014582779009641	-0.018629497213655116	-0.45349365811525866	4.013824697210316	6720	0.6405701518726742	0.4337836009873781	-0.10185099172435087
4.053728364781809	0.025330457537562287	-0.3936364772090866	4.053040383484825	8960	0.6194423224302867	0.4787198442973612	0.024618883182372583
4.093742556770132	-0.09443482708774216	-0.46511282921712893	4.092256069759335	8960	0.5838456468529472	0.30565773426026926	-0.0639824732974974
4.133467847503664	-0.020810255715345043	-0.3769650834780447	4.131471756033845	10368	0.6010713864705862	0.3191181222231152	0.03667339876920672
4.173343882517118	0.010150650112777757	-0.312873203162527	4.170687442308354	20032	0.5628001883609964	0.33300586636916224	0.030071698438396865
4.212116071555816	-0.016217209559895494	-0.2985264009742137	4.209903128582864	37184	0.5214670294688472	0.28146498703868783	0.010842759191517023
4.249992362759615	0.02495466363213987	-0.2590188409729088	4.249118814857374	60288	0.49107602009987417	0.30351022848802284	0.031702256245220925
4.288992554574252	-0.001095496910689319	-0.2534082871223081	4.288334501131884	69632	0.47963186990163525	0.25612977159277134	0.01805748773025085
4.327880686536612	-0.013177713273066289	-0.2444936902546169	4.327550187406394	86464	0.45022856040880194	0.2275044625253488	0.010283550754033768
4.366433093513358	-0.006361181956443646	-0.22488368165831793	4.366765873680904	85056	0.4624996536146272	0.25092955526720656	0.015018038014029183
4.406337211943707	0.008717098237643068	-0.1849016509534622	4.405981559955413	95424	0.4272921263555701	0.22561854779462778	0.029885782479462344
4.4456010316303685	-0.017770567480496487	-0.20349678738577198	4.445197246229924	92160	0.3961926658725897	0.18022823006175673	0.003421448289883806
4.484724650692487	0.0062192060089554775	-0.16127721876805756	4.4844129325044335	91840	0.35879487781899355	0.20273132901626137	0.015691694644546724
4.523689100863977	-0.0010854696840609922	-0.17691329239921788	4.523628618778943	93952	0.3890301594058389	0.1964353799134943	0.015944523839665162
