T([S III])	T1	T2	T3
5098.0392156862745	0.0	0.0	0.0
5294.117647058823	0.0	0.0	0.0
5490.196078431372	0.0	0.0	0.0
5686.274509803921	0.0	0.0	0.0
5882.35294117647	0.0	0.0	0.0
6078.431372549019	0.0	0.0	0.0
6274.509803921568	548763588.75	0.0	0.0
6470.588235294118	58214492.5625	0.0	0.0
6666.666666666667	0.0	0.0	0.0
6862.745098039216	76943455.75	0.0	0.0
7058.823529411765	247554655.34375	0.0	0.0
7254.901960784314	889551227.09375	0.0	0.0
7450.980392156863	2746895229.1875	0.0	0.0
7647.058823529413	20458387768.25	0.0	0.0
7843.137254901962	107797293205.9375	11194869804.5	1220243181.0
8039.2156862745105	249424947301.5625	90911954182.0	26047705419.0
8235.29411764706	294598513579.28125	350550578423.0	202987009965.0
8431.372549019608	61148100357.1875	261854511435.0	251249374104.0
8627.450980392157	2927742271.25	43997133019.0	158189019867.0
8823.529411764706	23954614.9375	4256955790.0	76754116992.0
9019.607843137255	248738354.5	806131845.0	13239580931.0
9215.686274509804	0.0	0.0	5911554170.0
9411.764705882353	0.0	0.0	3425371242.0
9607.843137254902	0.0	0.0	737703316.0
9803.921568627451	0.0	0.0	0.0
10000.0	0.0	0.0	618898996.0
10196.078431372549	0.0	0.0	745568146.0
10392.1568627451	0.0	0.0	0.0
10588.235294117649	0.0	0.0	0.0
10784.313725490198	0.0	0.0	0.0
10980.392156862747	0.0	0.0	0.0
11176.470588235296	0.0	0.0	0.0
11372.549019607844	0.0	0.0	0.0
11568.627450980393	0.0	0.0	0.0
11764.705882352942	0.0	0.0	0.0
11960.784313725491	0.0	0.0	0.0
12156.86274509804	0.0	0.0	0.0
12352.94117647059	0.0	0.0	0.0
12549.019607843138	0.0	0.0	0.0
12745.098039215687	0.0	0.0	0.0
12941.176470588236	0.0	0.0	0.0
13137.254901960785	0.0	0.0	0.0
13333.333333333334	0.0	0.0	0.0
13529.411764705883	0.0	0.0	0.0
13725.490196078432	0.0	0.0	0.0
13921.56862745098	0.0	0.0	0.0
14117.64705882353	0.0	0.0	0.0
14313.725490196079	0.0	0.0	0.0
14509.803921568628	0.0	0.0	0.0
14705.882352941177	0.0	0.0	0.0
14901.960784313726	0.0	0.0	0.0
