Y Lower Quartile	Y Upper Quartile	X Mean	Y Median	X Center	Count	Y Mean	Y Std
-0.07864502867992293	0.11163484109880559	3.6220867839178217	0.016613618320362	3.6216678344652173	976	0.016981359361535765	0.15035704077315482
-0.06351735961309088	0.09308993645350405	3.6623001114651337	0.010773986344415589	3.660883520739727	1160	0.014250302477534855	0.15585156295668562
-0.09014872924801318	0.07707092130631299	3.700314836807962	-0.009656833617083034	3.700099207014237	1448	0.003441097449941881	0.1436293181894036
-0.09357694320847984	0.08259801496835714	3.7402226558235703	0.000469136462724084	3.7393148932887468	2136	-0.003748121506276559	0.1466291403352734
-0.07336544254349245	0.08598769210662957	3.7793004742886014	0.007479031203705854	3.778530579563257	2828	0.005554950971806215	0.13164338788783736
-0.06163534278024224	0.08539465404661374	3.8184811054707875	0.006923708797406571	3.8177462658377666	3532	0.010981996940209314	0.1286405205919876
-0.07384201466121709	0.07751367496250688	3.858231214512449	0.0018190997415419058	3.856961952112276	4364	0.007235677620819263	0.13248052105827396
-0.07096593686652403	0.08023514710612244	3.8975828896054443	0.001733306428349159	3.896177638386786	5560	0.0067431080370108755	0.13133230771051774
-0.06810022858225649	0.0746223267165948	3.9360977850760017	0.007135103287304763	3.9353933246612955	6900	0.003971098118492476	0.13047800570679735
-0.06844807548890584	0.07136532698318375	3.97508272035148	0.0011347594246648859	3.9746090109358057	8760	0.0012304702311369243	0.11856775577622318
-0.07051640321720297	0.06820061471773817	4.014657930990993	-0.001282711214200011	4.013824697210316	10272	0.0007819463626699124	0.11541298650425062
-0.059776417801124165	0.06391060957297913	4.053706385971748	0.003770177249335898	4.053040383484825	12964	0.00492106351679958	0.10622406922806488
-0.05170883650984757	0.06250947179590247	4.093408080896873	0.0051889879996278605	4.092256069759335	17024	0.006963532232483961	0.10027138193413089
-0.050159997742716296	0.0566369378588783	4.13272603179562	0.003141911837173811	4.131471756033845	23288	0.004622616043008859	0.094073294686716
-0.04423508942377328	0.050961617324950345	4.171924393844627	0.002730156737229089	4.170687442308354	32764	0.00554586392246316	0.0870482279022657
-0.04359784488881454	0.04783840600991156	4.210959250700991	0.000577538333015331	4.209903128582864	47084	0.0028356384157847106	0.0816236103907844
-0.04100788274968887	0.04481049161974895	4.250012034128523	0.0011911882129262627	4.249118814857374	62456	0.0033554968345030274	0.07652915345688661
-0.037963151824246956	0.04207465261797034	4.289032252324937	0.0012908878502178175	4.288334501131884	79180	0.0036450703898553444	0.07112018577603246
-0.03641065774862848	0.03836259516549761	4.327916485127309	0.0013733045549220477	4.327550187406394	94248	0.0030652675964866817	0.0676391025861542
-0.03431547148525523	0.03612124739750216	4.3669662612906714	0.0011120519781075875	4.366765873680904	101184	0.0024356754257332676	0.06320634659266892
-0.0328100648670361	0.034183883563164576	4.406140948492191	0.0006509025816836822	4.405981559955413	104096	0.0021924074329712413	0.06076302976021802
-0.030854014587555798	0.03295000645660593	4.445197707055284	0.0010085087303815061	4.445197246229924	106472	0.0023492497766337593	0.05743832834811825
-0.030190943947637983	0.031588412219155	4.484264856319473	0.0010415790026250113	4.4844129325044335	106696	0.002121943196135106	0.05566317708261222
-0.029522459480387578	0.02965384102222843	4.523499883267952	4.8522993195395244e-05	4.523628618778943	103404	0.0011642071282052667	0.05214460011648917
-0.029002786773829874	0.02934333535229917	4.562699183505313	8.99247476611526e-05	4.562844305053453	100084	0.0009491221858674196	0.05061817977957577
-0.028453045843325874	0.029020279404579463	4.601876921092602	1.1148848070540442e-05	4.6020599913279625	95092	0.0010340443243780299	0.050500812110046395
-0.02874182441812827	0.028027304544796076	4.640818572594745	-0.00026010617480909517	4.641275677602472	87520	0.0004630147470574241	0.04874678783254636
-0.027946797351178075	0.027064195717743076	4.679703398383394	-0.0002825362322504986	4.680491363876982	73172	0.0006596751475970739	0.04773600467108407
-0.027097781295649905	0.02704986509096312	4.719265310471432	-0.00031949172773938035	4.7197070501514915	62552	0.0005527811804632389	0.04470562893052843
-0.0262471444978334	0.026441091106335537	4.759010332106675	-0.000528281929793348	4.758922736426001	60772	0.00020734735734295197	0.04338309781635718
-0.026368617752235295	0.025511967084222695	4.798459650478645	-0.0004277250674382634	4.798138422700512	67452	0.0002354363473905798	0.04165033497902318
-0.025991282422132254	0.025658470325264922	4.837271916967734	-0.00044115780768857966	4.837354108975021	67608	3.144262386942702e-05	0.04127435548316962
-0.025017931387148366	0.025890189815149737	4.876886364348309	0.0004006809393353008	4.876569795249531	69288	0.0008130997543683794	0.03999078187232072
-0.02515862609594203	0.026062469008909996	4.915893476580106	-7.981744787463897e-05	4.915785481524041	76040	0.0008163465887170921	0.040765231490807595
-0.025403767212677678	0.02493316819248114	4.9548966933432474	-0.0001210979506031725	4.955001167798551	75156	0.00026446014354053406	0.04101293708783352
-0.026025487591750714	0.026062844252585666	4.994268590241191	-5.522922783635958e-05	4.994216854073061	69988	0.0005297658064903506	0.041969024599816614
-0.026573557667763478	0.025785049409868224	5.033760059009088	-0.0004497694504310821	5.033432540347571	76248	4.623716123485506e-05	0.042459607056976274
-0.02614210323220427	0.025761463223349632	5.072312707865159	-9.595732814065736e-05	5.07264822662208	75000	0.0003806939119574947	0.041450858955767965
-0.025612187904992395	0.02566186764871921	5.111397913619222	-0.00019913463612296676	5.11186391289659	66272	0.0005708008008346319	0.04194998584605722
-0.025919058917117148	0.02541554322084895	5.150966934036323	-0.0003164981446419509	5.1510795991711	61936	0.0005465736125348544	0.04204521524683537
-0.025472529955858494	0.026239731567342137	5.189600688594977	-0.00011966454194962787	5.190295285445609	54660	0.0009093054294472406	0.04343213819251681
-0.025876029590333072	0.027585234293801837	5.228850538947541	0.0005878202232558465	5.229510971720119	45852	0.0016353589654792462	0.04589075179873532
-0.026741308136265313	0.028074844554027777	5.267706026859902	0.00014640708498881236	5.268726657994629	36052	0.0013188857390201987	0.04644010906435855
-0.029345006001082002	0.029929105795482254	5.30647996167562	-0.0006703330298547669	5.307942344269139	24688	0.0021717028248951515	0.052426158745571605
-0.032593758710885615	0.03173934982430052	5.346600181142032	-0.0017121272358551123	5.347158030543649	17056	0.001319734218257606	0.05512210064198385
-0.03472814839092779	0.03516909409869444	5.385742104563467	-0.0010336581372425247	5.3863737168181585	14460	0.002903276616571017	0.06232034524685064
-0.03384504544246034	0.037293540698505545	5.424487805849586	0.0011885373672373021	5.425589403092668	10420	0.00388620649761519	0.060036948453524586
-0.036505362850248774	0.036641599337174625	5.463222705307375	-0.0021198231013434625	5.464805089367179	5424	0.00201184794208212	0.06146308988449174
-0.03129553362119554	0.03533843444049101	5.500517641677511	0.0012449678640034214	5.504020775641688	2656	0.006095770214188949	0.061590333738464134
-0.03761600428162026	0.029494911744378422	5.53849296198077	-0.0021106786057191853	5.543236461916198	712	0.0010420227098361429	0.05862532129865858
-0.0382713686343425	0.035572693241075815	5.580608848481044	-0.00072607979612548	5.582452148190708	308	-0.0028969153861280977	0.059662356406158815
