Y Upper Quartile	Y Mean	Y Lower Quartile	X Center	Count	Y Median	Y Std	X Mean
3.6907462104079416	3.5464337372562587	3.4168908502279933	4.915785481524041	78016	3.551036188750619	0.23417321773893207	4.915491713963213
3.695835650272813	3.567143209649009	3.438087879795044	4.955001167798551	77376	3.5718420224849563	0.21680979676627338	4.954940658983282
3.7163398374244028	3.5842244238641983	3.4548987441569183	4.994216854073061	65536	3.589449231796401	0.2046562383554868	4.994067514808352
3.729463899779772	3.6050357495516514	3.485210001301805	5.033432540347571	80704	3.60588322620007	0.187625417564002	5.033881775217151
3.7474603621399196	3.63811135167707	3.5232846024038404	5.07264822662208	74112	3.633109231717748	0.17843130943359997	5.072609640136492
3.7803513380896887	3.674246068050153	3.5620566393557995	5.11186391289659	65024	3.662296180354335	0.17754699733791277	5.110722044419113
3.822375470438887	3.7222719472922057	3.608400012462525	5.1510795991711	63232	3.721434149852791	0.17079182584882532	5.150897484244829
3.8684439905817234	3.765057599376082	3.6560252283352197	5.190295285445609	54528	3.7614694178241725	0.15958900593549333	5.189625553731231
3.8933255060633383	3.79420605196837	3.680217101109598	5.229510971720119	46528	3.785428109661325	0.16958279272922205	5.229128509667043
3.9275683865853592	3.838830286262325	3.7364832250146875	5.268726657994629	36160	3.835613014137111	0.16460533258378746	5.268097630877762
3.9918149889854124	3.8930941921696713	3.7769117256659035	5.307942344269139	24064	3.870608594429093	0.15775685004885773	5.306662912479863
4.031309811455988	3.948409918221896	3.8550658677713114	5.347158030543649	17536	3.9290368474505444	0.15802556616832492	5.347441112136169
4.0747920204563375	3.993319691805385	3.8905596839769716	5.3863737168181585	14400	3.963147034591059	0.15321732769386448	5.385563090117662
4.077202260481331	4.018407808538818	3.9334375737011973	5.425589403092668	11200	4.004902296749577	0.13601594134488937	5.4244986426874275
4.104129117348924	4.01756937125861	3.9402093041626	5.464805089367179	5248	4.013742680620712	0.15271481457481517	5.462429072049988
4.134577207862359	4.071014171740512	3.9893757233969174	5.504020775641688	3200	4.068846450567189	0.1391189797112001	5.502463542646834
4.159048947589109	4.082248151492925	4.008955189813005	5.543236461916198	704	4.089441573418553	0.093444870475963	5.540166454522495
4.164243276905495	4.0593773946407055	3.9384418850299845	5.582452148190708	256	4.043307767294774	0.13128541297819557	5.574343249228173
