[S III] Delta T	T1	T2	T3
-4901.9607843137255	339909341.04241264	246806687.33485693	130609613.98151946
-4705.882352941177	309579790.2082445	225943010.7863212	216188579.4311855
-4509.803921568628	283160468.178231	171373118.68483016	125024256.44588466
-4313.725490196079	236857870.9874992	105793021.07373464	136401904.00830162
-4117.64705882353	178283590.95708954	104548291.46085685	76690560.91395205
-3921.5686274509803	122340839.0243796	70214881.15462343	131947676.26821786
-3725.490196078431	85295447.47085702	80053215.37204392	61535986.11366836
-3529.411764705882	86564612.47439212	24327938.999965154	79002595.73418793
-3333.333333333333	116941380.77147146	60079051.96038892	110291329.13238104
-3137.254901960784	101448868.91722172	57890330.63689536	74802910.7711719
-2941.176470588235	101921103.45007794	106282813.24857585	116956003.37609082
-2745.098039215686	131095361.09776776	152655835.89674187	103861825.53759971
-2549.0196078431372	176534764.17972094	81327364.84058923	143171822.78346595
-2352.9411764705883	200759963.8293821	79498839.0938806	123511642.49598803
-2156.862745098039	168822539.41364902	134367824.9154231	87722334.09107839
-1960.78431372549	201795158.84888667	146745007.64412478	114340580.84621464
-1764.705882352941	245481766.8876735	113697579.79207078	178567002.45921934
-1568.627450980392	256176996.3978105	200947193.50933322	168775669.87120435
-1372.5490196078429	418641002.91033065	161761642.59730884	224669239.39411333
-1176.4705882352937	719457551.8165227	256255613.97246832	215673630.94497183
-980.3921568627447	1632251839.3004293	497011853.1606341	358099532.51363903
-784.3137254901958	4338028198.007367	1474268502.9170551	1081780101.8757715
-588.2352941176468	12039662674.873985	3979501282.8752975	4067533667.19379
-392.1568627450979	36364641852.84405	17823010534.045166	12821136246.988258
-196.07843137254895	109446469478.28125	119552732081.40619	103569988412.73236
0.0	175496036482.4256	279605872348.0615	315424896024.6685
196.0784313725494	105792337765.56094	110593684203.58986	93542525873.64938
392.1568627450988	36097811908.40297	13886876441.85593	7714212622.520782
588.2352941176478	15089097356.291908	3783422387.9481287	1810737754.3861146
784.3137254901967	8772514679.68962	2322447372.1181154	785710854.4726291
980.3921568627457	6831361289.179907	1518426794.1253378	539947756.9333934
1176.4705882352946	6170691513.512129	1148805123.8388343	233667811.340645
1372.5490196078435	5230736754.878172	981556993.851507	178921900.99698824
1568.6274509803925	4800180998.020991	793374058.7067846	103969527.8198784
1764.7058823529414	3924911071.6565747	449458012.2913987	92212716.72603005
1960.7843137254904	2920181095.0488214	298251069.6552038	118270919.49310432
2156.8627450980393	1988550795.4010122	159341411.64755538	129158885.83885323
2352.9411764705887	1375014822.441942	138064510.93843094	136146299.14815825
2549.019607843138	824207538.9365906	149316837.91939205	75417788.51738295
2745.098039215687	507310700.60353136	69970240.3804009	59182801.11687485
2941.176470588236	350457563.2286449	138049584.59033364	60923245.83005128
3137.254901960785	292616203.86116403	66261669.298130594	120124634.3409934
3333.333333333334	206800785.3202425	48964819.10242431	0.0
3529.411764705883	158909554.30928153	58837173.64023933	40053447.61230695
3725.490196078432	96022811.22805397	25968529.45167043	12723054.971882707
3921.568627450981	87744145.89309013	68057808.37512921	13048698.747196997
4117.64705882353	84692590.84529471	69061772.059044	0.0
4313.725490196079	150023440.12689972	70969340.63522884	61492677.55119773
4509.803921568628	121099482.15441827	70864022.78428146	101016367.08008584
4705.882352941177	164591540.2752561	45664331.05184319	109003019.60059145
4901.9607843137255	160204168.4879861	71754650.53441694	11096048.415011825
