Y Lower Quartile	Count	X Mean	Y Upper Quartile	Y Median	Y Std	Y Mean	X Center
-0.7742046434797549	309	3.622881212681935	0.5082921126342019	-0.06245889437132089	0.7918082047658788	-0.06490145938207398	3.6216678344652173
-0.815122860211922	379	3.6617973012957643	0.4147290822342746	-0.2205405478820275	0.7909853115574639	-0.14360168575719834	3.660883520739727
-0.7354018117494912	468	3.7013237140412416	0.5452107510745238	-0.08089440693289382	0.8015080832768867	-0.06504919475336378	3.700099207014237
-0.7849264133348822	529	3.7403012798408684	0.5538252317021382	-0.17299163242672705	0.8216878093103617	-0.10920553955125649	3.7393148932887468
-0.8028212087229663	652	3.7794404209739705	0.4927340083027814	-0.16286133579950324	0.8005306452360882	-0.14141003529230609	3.778530579563257
-0.7460644136185823	784	3.8183479257410133	0.498870983864898	-0.14714454454299553	0.8028480943840234	-0.11145931341722003	3.8177462658377666
-0.6837332409094277	997	3.8581672336591724	0.5195403861442278	-0.10700895185170098	0.7811676036081937	-0.06180035053655336	3.856961952112276
-0.7508691148288618	1319	3.896874152083243	0.5083573100267735	-0.1416075542825874	0.7920451195839286	-0.11127609194452942	3.896177638386786
-0.692839037138631	1703	3.935867329960482	0.49961209801314904	-0.12302620253005354	0.7888491307806382	-0.07479089632895632	3.9353933246612955
-0.7123410458106885	2089	3.9754267680974618	0.5120705863530546	-0.14490977915102438	0.7910350261892997	-0.08898935153328455	3.9746090109358057
-0.7084791901617444	2755	4.0144432678607735	0.5108501726229391	-0.13486827836214887	0.7812296637053407	-0.09890548568278675	4.013824697210316
-0.7420408058040842	3361	4.053884342962199	0.5162535034540544	-0.11181526795257743	0.7925808515088361	-0.09189839236586973	4.053040383484825
-0.6934271206997108	4438	4.092950021436229	0.5406453402554224	-0.08040154538811885	0.7802205403410023	-0.06714448952121056	4.092256069759335
-0.7278012186202623	5871	4.132077707362831	0.5181404982989528	-0.10453947924450226	0.7934485741658451	-0.08507156004721766	4.131471756033845
-0.7168798104308101	7409	4.17156279484175	0.5176016077748602	-0.10860795793769328	0.7859755264118579	-0.07655237541931424	4.170687442308354
-0.6905350098897457	9658	4.210848627219041	0.5323528855731292	-0.09005789495725236	0.786060781391592	-0.06379569341351189	4.209903128582864
-0.6828540830443455	12663	4.249839082838924	0.53085546814827	-0.08490358484292623	0.7843657816046407	-0.05983208635376155	4.249118814857374
-0.6902506465803651	15306	4.289103793936964	0.5217866157563535	-0.09042548508882978	0.7802940796312721	-0.07141641151851176	4.288334501131884
-0.6831195490744818	18358	4.328127971181609	0.5101066868685235	-0.10142624079564075	0.7775935801482244	-0.07422190351332088	4.327550187406394
-0.675926431563203	21304	4.367247081326783	0.5286032835605948	-0.07703764026634684	0.7749906739378385	-0.05945160792686379	4.366765873680904
-0.6733032901337639	23491	4.406288582264116	0.5207506951276162	-0.07548644149778203	0.7717194618495906	-0.059142285493226435	4.405981559955413
-0.6660498923603733	24907	4.445476035265242	0.5067615156609468	-0.08481813472623274	0.7704857506183089	-0.06568296488718312	4.445197246229924
