X Mean	Y Mean	Y Lower Quartile	X Center	Count	Y Std	Y Upper Quartile	Y Median
3.621971792248658	0.05664954442056702	0.027603115630886653	3.6216678344652173	320	0.06147788623725027	0.05640030553993649	0.05039184402136688
3.665314238472277	-0.0025658833254599807	-0.03323553699651913	3.660883520739727	1472	0.04498181372832598	0.023621102950474687	-0.0030051639844459214
3.7011906694043715	0.014789722436739358	-0.018453104492024527	3.700099207014237	2048	0.06580089606888823	0.03319012698784107	0.014064800504262738
3.740634704470792	0.0038403655557795327	-0.03159898305179357	3.7393148932887468	4032	0.07424634861782231	0.020137517691083	-0.0060845806408189465
3.780813531248416	0.005763015602857953	-0.021639285815937555	3.778530579563257	5824	0.043857185947320694	0.022250537215905218	0.0018222708535651432
3.8169069394330903	0.006773432843894424	-0.022595752051881152	3.8177462658377666	7360	0.06212746558401112	0.024584254219515513	-0.0012555113752616585
3.856399366392587	0.007107054175983088	-0.014690742971945612	3.856961952112276	11840	0.03564353939021291	0.0289998085759415	0.0074185887827677745
3.895903647787242	0.003609518685139369	-0.02001473345933571	3.896177638386786	12800	0.04048985797924538	0.019846359212530317	0.00032709197663895103
3.9340860331535623	0.00035177081576175416	-0.02351850411855865	3.9353933246612955	13696	0.04157558535027074	0.015000124081480808	-0.000776828604483371
3.974144413873565	0.00041422012700335887	-0.02003483508573573	3.9746090109358057	14592	0.029320884768355735	0.01740220698551586	-0.00025871402176913955
4.013740923645038	0.0014019958799855303	-0.019033932468983678	4.013824697210316	19584	0.03037092077722183	0.019183290448454116	0.0018737974220257342
4.0542024661936855	0.0010673551561714005	-0.01847512187154843	4.053040383484825	21120	0.02876780420450904	0.01937980108615061	0.0009655272666055956
4.093110353529066	0.00026411964610088357	-0.017504236922522277	4.092256069759335	21824	0.02594019577637393	0.017045334858551534	0.0006563191791912312
4.133220697508285	-0.0006121938798788682	-0.017393818264976817	4.131471756033845	22784	0.029125329716176537	0.015412114177740145	-0.00236501630053109
4.172982713086596	-0.0006439725727710897	-0.013910583914227757	4.170687442308354	35392	0.023220449319152386	0.014418013159670688	-0.0006534293748567371
4.212284361394358	-0.00037082344790787794	-0.013071947593802164	4.209903128582864	63360	0.020699179491707933	0.01226482047643882	-0.00029478967614714267
4.2499911094450304	8.785943978037627e-05	-0.011648997945050229	4.249118814857374	91456	0.024674801967485838	0.011596805590887637	-0.0005512767606132677
4.2889392618402615	0.0004749684715967018	-0.009557726312715325	4.288334501131884	102976	0.016906564538216748	0.011201030076249688	-1.5891767018731956e-05
4.327728292924498	-0.0004392174908475251	-0.009204886678319249	4.327550187406394	121920	0.014662065316890129	0.008878951704383851	-0.00032926822467028137
4.3662953537355165	-0.0004696189438639472	-0.008844699656247823	4.366765873680904	115008	0.01419170308849938	0.008581824063702125	-0.00063432518767395
4.406104331922398	-0.00018745975569385006	-0.00850859355067745	4.405981559955413	123072	0.01381951218023498	0.008121876820466884	-4.668781410367313e-05
4.445381487244724	-0.0003155900977865934	-0.00835996922178551	4.445197246229924	116416	0.013191899708192917	0.007678611471082088	-0.0005376470919865998
4.484577394312711	8.008932359787157e-05	-0.007464261743651343	4.4844129325044335	112512	0.012153442270866784	0.007282018880593077	-0.00025205139203810683
4.5236938735372085	-6.417436852463907e-05	-0.007574767577568589	4.523628618778943	113344	0.012432085026696736	0.007457281695380373	0.00013236756695175124
4.56229763452378	-0.0006639812490448634	-0.007763369263418283	4.562844305053453	103680	0.012025473250753985	0.006788260416932703	-0.0005975116701055986
4.601588351268568	-0.0004157874756283685	-0.007821066341546522	4.6020599913279625	100096	0.011794817748632717	0.0074493721448849436	-7.646861900091457e-05
4.64091371128808	-0.00039487867865196956	-0.007591402878737607	4.641275677602472	95616	0.011432890298309165	0.006996941191025148	-0.00032418622818865234
4.679274497824772	-0.0003868077140261856	-0.007248979023167054	4.680491363876982	72128	0.010684653130126526	0.006492276720982784	-0.00025270110023886715
4.7195629135653405	9.165682783652285e-05	-0.006499214473945577	4.7197070501514915	61312	0.010954380850517979	0.006925126041940771	0.00022326599124690048
4.759048529935761	0.0001901172237088688	-0.006462562913156898	4.758922736426001	60800	0.011102877979183058	0.00698441977222733	-0.00023983755050129102
4.799598956086728	0.00015154743269234588	-0.006447285676281241	4.798138422700512	69888	0.010378359233468136	0.006652095097916127	7.605428498337489e-06
4.83679499568585	0.000838644923701414	-0.0052549773048582256	4.837354108975021	66496	0.00954303748680175	0.007129203246615048	0.0007070931059919969
4.877538101427428	-0.0001272053425280542	-0.006590417970005798	4.876569795249531	67392	0.010003234520128735	0.0063027420880112815	-0.00027792944897836626
4.915270450382053	0.00012005213786574217	-0.0060719167035193046	4.915785481524041	77632	0.0103053502025248	0.006176605973036124	0.00030624865674420585
4.954959223809327	-0.00018922065862700646	-0.006806582428110735	4.955001167798551	78144	0.010517543721183258	0.006613043641715822	-7.415785882172842e-05
4.994020652936493	-0.00020647247293308413	-0.006582737849507114	4.994216854073061	66048	0.010407016245696048	0.006226130026809485	2.594395299676237e-05
5.033824446100045	-0.00033642927596507036	-0.006969666388060077	5.033432540347571	80128	0.010580968216366336	0.006446051408717209	-0.0006455680409056386
