X Mean	Y Std	Count	Y Median	Y Upper Quartile	Y Mean	Y Lower Quartile	X Center
3.62242557836423	0.7828562141647353	301	-0.23738535085634685	0.4779977887742688	-0.13607370188780785	-0.7558852512057834	3.6216678344652173
3.661294891978658	0.8029774987551762	348	-0.18835740714242277	0.4553926036961715	-0.1275787521014024	-0.7373820920605326	3.660883520739727
3.7005821662694562	0.8080209881418543	434	-0.2452473467387426	0.4426218208163355	-0.14586010397551227	-0.7738017799911406	3.700099207014237
3.739638036768128	0.7976453157688076	556	-0.11781027049020201	0.5109213021325267	-0.08180667905201675	-0.6881405224341383	3.7393148932887468
3.7792089555934183	0.814033300592956	724	-0.1611944566917023	0.47516752735933077	-0.1418736208012591	-0.8140841830776115	3.778530579563257
3.8181217013595043	0.766024876685601	835	-0.20067512081655	0.41027484346698334	-0.13387659123235907	-0.7093898835924755	3.8177462658377666
3.8577030502713225	0.8063743274992086	1002	-0.07542109912691486	0.5916593892339925	-0.06367182474015537	-0.7146279570802033	3.856961952112276
3.897051729450043	0.7860949521345034	1352	-0.1214671692125236	0.5320690892479785	-0.07766964693978817	-0.6922774343971835	3.896177638386786
3.936065805590268	0.7864335635298663	1649	-0.0685096467889901	0.554574875337234	-0.06249918260354782	-0.6629936405795753	3.9353933246612955
3.9754347547033455	0.7956084470049101	2068	-0.1408382688202019	0.5019155061890168	-0.09332963227293539	-0.7448684843050993	3.9746090109358057
4.0147500279570325	0.787901478923674	2708	-0.08741718288117295	0.5490983310609091	-0.0579843417451074	-0.6823747268039028	4.013824697210316
4.053802488623446	0.7884743442317691	3462	-0.10939175810116054	0.5349673136233156	-0.08222676121855457	-0.7234846314475274	4.053040383484825
4.093103545437218	0.7882411132858358	4363	-0.11403258154723873	0.5257794015804418	-0.08864691714255092	-0.7287942561618002	4.092256069759335
4.131789814745328	0.7824484881404586	5702	-0.12832094607343736	0.5170896260891912	-0.08550096197369379	-0.7156263479979796	4.131471756033845
4.171454177611613	0.7840648405855561	7609	-0.09806861081957982	0.5148809359882836	-0.07413333207327089	-0.7019677811492837	4.170687442308354
4.210800663773858	0.776401708403466	9754	-0.09870972299008526	0.5112219998844769	-0.0729251864031012	-0.6866305520635938	4.209903128582864
4.249814581352117	0.7741136041802138	12396	-0.09249381609963006	0.5195077464798162	-0.06384255279987704	-0.6678104247170812	4.249118814857374
4.288901865790153	0.7765667893844992	15297	-0.08199940284295025	0.5279956644721321	-0.06749678057338875	-0.6871723073935798	4.288334501131884
4.328145893116813	0.7776264921077453	18188	-0.10325207324406313	0.5110209435245893	-0.07768199474417008	-0.7009256872290177	4.327550187406394
4.367087609526417	0.7846684506144651	21340	-0.0742258816374319	0.5391439906778871	-0.0564968938253259	-0.6807119852670533	4.366765873680904
4.406285328488196	0.772686491541123	23353	-0.09619052712792533	0.509866488082536	-0.06871275559611965	-0.6783499683816845	4.405981559955413
4.44540462593012	0.7718524512986839	24626	-0.0871320913361411	0.504780761438413	-0.06916084409074746	-0.6736264978943601	4.445197246229924
4.484456076526795	0.7703582958395456	25984	-0.07405070628174527	0.5140601746060662	-0.057977266659663254	-0.6611363557366818	4.4844129325044335
4.523614141460704	0.7671629495811184	26325	-0.07303401614537017	0.5109303724887435	-0.05743338405919287	-0.6493759811530024	4.523628618778943
4.56283329661449	0.7610496877048871	26194	-0.05860311361138252	0.5072788666735392	-0.05468898514208896	-0.647008186452337	4.562844305053453
4.6020390130223285	0.7558421574060279	25688	-0.06264414109233729	0.5042054391918682	-0.05450597228728581	-0.6356529714151707	4.6020599913279625
4.641046128031874	0.7536969109106875	24601	-0.06545362184324906	0.495200835059618	-0.05430710473986228	-0.6243585342294699	4.641275677602472
4.680192638858728	0.746588458630813	23047	-0.05383721829948441	0.4981025108374644	-0.0519236545648973	-0.6195597671030288	4.680491363876982
4.719597410566427	0.740760272138427	21676	-0.06130423610255528	0.4776321215857281	-0.05434098672060947	-0.6125311584067255	4.7197070501514915
4.75933609323779	0.7303795239022456	22498	-0.05309282724886779	0.4660556967428095	-0.053368663530342926	-0.5851045097222498	4.758922736426001
4.798580178191846	0.7196737568958077	24368	-0.05376030094269035	0.45969444379405455	-0.05041861087967589	-0.5784420749907292	4.798138422700512
4.837640555846599	0.710040150099892	27302	-0.04459981134521927	0.4475696243871099	-0.04721080616126926	-0.5571598778910537	4.837354108975021
4.877043229066389	0.7031318693025642	30571	-0.044592028018962	0.4404464229003713	-0.04678873052977195	-0.5426556553832289	4.876569795249531
4.916203582656421	0.6890821163181803	33933	-0.04404076955794299	0.4213915678322069	-0.05058799834280089	-0.5304073966638407	4.915785481524041
4.955128273486082	0.6742897610788937	36864	-0.04999386014747184	0.3945809608661575	-0.05904857170269352	-0.5250046222879452	4.955001167798551
4.994524910702104	0.6632797019515805	38582	-0.038363017060929726	0.39154215459346897	-0.05057349457916724	-0.49158434215090185	4.994216854073061
5.033693094174468	0.6433486555921374	42528	-0.032947621007618284	0.3753350699164526	-0.04826364822180533	-0.47610993288259396	5.033432540347571
5.0726084724157685	0.6318134095506521	43980	-0.039830313429328995	0.35618374887870236	-0.05793373363832891	-0.4636917332146697	5.07264822662208
5.111549474534012	0.6180640636780294	42731	-0.03714254070002145	0.3441671077351634	-0.054806104694172145	-0.44811735027154453	5.11186391289659
5.150867279603437	0.596136382943756	40718	-0.0372658689890584	0.31739675976156834	-0.0577431233713295	-0.4218887700444243	5.1510795991711
5.189789481567898	0.581160870143091	37728	-0.04003270673976099	0.3033002469466119	-0.05919857095774057	-0.40330781830257667	5.190295285445609
