X Center	Y Std	Y Mean	X Mean	Y Upper Quartile	Y Median	Y Lower Quartile	Count
2.0294117647058822	nan	nan	nan	nan	nan	nan	0
2.0882352941176467	nan	nan	nan	nan	nan	nan	0
2.1470588235294117	nan	nan	nan	nan	nan	nan	0
2.2058823529411766	nan	nan	nan	nan	nan	nan	0
2.264705882352941	nan	nan	nan	nan	nan	nan	0
2.3235294117647056	nan	nan	nan	nan	nan	nan	0
2.3823529411764706	nan	nan	nan	nan	nan	nan	0
2.4411764705882355	nan	nan	nan	nan	nan	nan	0
2.5	nan	nan	nan	nan	nan	nan	0
2.5588235294117645	nan	nan	nan	nan	nan	nan	0
2.6176470588235294	nan	nan	nan	nan	nan	nan	0
2.6764705882352944	nan	nan	nan	nan	nan	nan	0
2.735294117647059	nan	nan	nan	nan	nan	nan	0
2.7941176470588234	nan	nan	nan	nan	nan	nan	0
2.852941176470588	0.0	3.794458219675352	2.8665707440579764	3.794458219675352	3.794458219675352	3.794458219675352	1
2.9117647058823533	0.28348177394665197	3.216502396563838	2.9276439930384885	3.3582432835371643	3.216502396563838	3.0747615095905125	2
2.9705882352941178	0.5519864303960006	3.986660140389231	2.9826675416383863	4.343747094027286	4.1149810856315625	3.708833844290852	9
3.0294117647058822	0.5280386924175089	3.7980692612580547	3.0377405530689394	4.09776891163325	3.843008578744489	3.4728436176289295	36
3.0882352941176467	0.6138631948145508	3.707061182851897	3.093758025206118	4.153694735327734	3.7117590124954223	3.3169853350297913	102
3.147058823529412	0.5492664086364102	3.6188070777235555	3.152638180689727	4.003124640085194	3.6092963833272114	3.2142783190482875	270
3.2058823529411766	0.5758913447073101	3.699869786270286	3.2100969633874716	4.093884463197045	3.7449515739029	3.324226000458566	688
3.264705882352941	0.5714005937391031	3.680016330890842	3.2670613481503574	4.053731968910037	3.717623734869212	3.314741907459584	1249
3.3235294117647056	0.5683052070747728	3.655763213468662	3.325537749822744	4.030232223088188	3.6729076898736084	3.283737612771118	2017
3.3823529411764706	0.5808975141055522	3.6893244883592513	3.383835429436915	4.098487931578023	3.7158873612658443	3.3141507505940693	2680
3.4411764705882355	0.5612498102139755	3.68834826746222	3.442168600020471	4.052074105705469	3.699670247868516	3.345220531326092	3171
3.5	0.5684399565332106	3.7105014542135564	3.4997819160983172	4.093155249064072	3.7269590120769056	3.363214894580956	3447
3.5588235294117645	0.5614307901254285	3.721574406179915	3.5580303720117183	4.094927199671163	3.7398488089914528	3.3772613142369563	3403
3.617647058823529	0.5726547015138052	3.716166779434043	3.6173858871186617	4.1215645653307185	3.7308520551684756	3.3492720432011804	3038
3.6764705882352944	0.5455244415619043	3.761685848382246	3.675988072494588	4.135300371861793	3.7798795251075337	3.4143252537505444	2801
3.735294117647059	0.5273063713882455	3.792298041509294	3.7355087974034964	4.149295037280629	3.8063159211140314	3.4582479002839897	2552
3.7941176470588234	0.5288855579586026	3.822181265451916	3.7934771327673733	4.182205674443894	3.8447987851405157	3.4971158998956886	2362
3.852941176470588	0.5189588492855407	3.873972865373935	3.8520097220358047	4.23536394091466	3.899553297400894	3.5567999156547043	2022
3.9117647058823533	0.5114323318148578	3.9082388293351142	3.9104745726275505	4.255669718487509	3.92952928510227	3.605801033413787	1825
3.9705882352941178	0.4978410146568106	3.9270884202247136	3.9697500986645538	4.254971740666353	3.953999160526353	3.630901576243585	1447
4.029411764705882	0.4872498116196937	3.953807441781386	4.028176324334066	4.296569380936798	3.968527331564845	3.6542779409892017	978
4.088235294117647	0.4932729758446864	3.9648272401210782	4.085760817615812	4.298100905045239	4.0012456926865	3.6833204843660186	771
4.147058823529411	0.46377124298013384	3.958799199478514	4.144608628334146	4.2422005234981235	3.9572684929797823	3.6901149151235475	500
4.205882352941176	0.49512916933105466	3.9587389243695923	4.202655418133374	4.28890847221796	4.005346227386065	3.648688833594824	330
4.264705882352941	0.4380794167436313	4.031974421919947	4.262267622768024	4.329186824388026	4.052031631579104	3.7853436693756124	240
4.3235294117647065	0.4586948657486776	3.95348281383273	4.322249409171513	4.267952217653727	3.9748768611131076	3.6987025377105347	151
4.382352941176471	0.46892977081452064	4.000128994356959	4.378139952592915	4.2983897785924015	4.032221278734416	3.7384853802623343	101
4.4411764705882355	0.4876769501555276	3.9547844333927964	4.441523509156841	4.261063040376601	4.07520398686319	3.722941430442202	62
4.5	0.4139016547019149	4.054059814506927	4.50395914857853	4.321619482654691	4.020028751321107	3.7990883760967	51
4.5588235294117645	0.6233917035836921	3.935127545192562	4.5588384858586	4.369503874945109	3.984349682498375	3.5726820692196792	29
4.617647058823529	0.4062197149905277	4.129437781959977	4.619323649709716	4.340677618384678	4.083057019431813	3.8504324988245484	23
4.6764705882352935	0.5367941757181895	4.0684144034768295	4.676827145317087	4.429792855856473	3.9900051801965226	3.9284501010513795	21
4.735294117647059	0.6302133533571161	3.9501977115942086	4.738290575138443	4.342479465167717	4.12691659253679	3.377178120361778	11
4.794117647058823	0.6247068832140314	3.9869359619833467	4.786322030079902	4.600124308181959	3.9053562198270715	3.5924101050139003	12
4.852941176470589	0.3342485223435904	4.137449498759518	4.864149327872535	4.415430712201827	4.159508499571833	3.923503789026028	6
4.911764705882353	0.39622153987770425	4.013870862911242	4.9167964801966635	4.189390760364694	4.045104287138756	3.7977311781638106	11
4.970588235294118	0.4297905053459256	4.082790535293033	4.9810430642474275	4.259181447378892	4.1124526143278315	3.8927168329750623	21
