X Mean	Y Mean	Y Lower Quartile	X Center	Y Upper Quartile	Y Std	Count	Y Median
3.6240184344581654	-0.20833204792276638	-1.1006330038631036	3.6216678344652173	0.5956554441329731	0.9641383613537841	128	-0.23655422919280175
3.658870252972303	-0.1750161064015454	-0.6621720231319461	3.660883520739727	0.35855548204831894	0.7811211945626981	336	-0.4476404287894895
3.6997747275464437	0.23150649911492086	-0.4121964834300966	3.700099207014237	0.9286916736130753	0.8099788275523007	480	0.1405913245906283
3.7411618600564642	-0.14502337246939875	-0.8367203847470703	3.7393148932887468	0.40426611827187164	0.8240467208210945	816	-0.19024851381968144
3.7802111784181833	-0.11100581799056276	-0.6313040359223243	3.778530579563257	0.3100710500184314	0.680604631428623	928	-0.20592792462347798
3.817741554179675	-0.13820474212485478	-0.738661616406715	3.8177462658377666	0.5256418603120845	0.7514045295132451	1504	-0.2820504580297656
3.8578983959107727	0.07245546211523676	-0.5770145947215218	3.856961952112276	0.6405380106279049	0.7928393821097989	2192	0.08186031634067174
3.8962685439907525	-0.10648499169580877	-0.7387437200823334	3.896177638386786	0.5063174849956664	0.7523864486656919	2608	-0.10998727481164264
3.9367140228590283	-0.09308289722312293	-0.7581216463384113	3.9353933246612955	0.45279126969918665	0.7756550030196869	2624	-0.08224013355322568
3.975646066750098	-0.11115006719122425	-0.6726253481085882	3.9746090109358057	0.45941325620448176	0.7788533118477511	3488	-0.1674887963957466
4.014573073690939	-0.1228392261128726	-0.6797973687422127	4.013824697210316	0.35910753311563093	0.7257970702538553	4032	-0.15314223750281108
4.054088179433988	-0.103521834821043	-0.614077269335811	4.053040383484825	0.42445103576059706	0.7234712070427594	5184	-0.14717400434393313
4.092930146454203	-0.07075464419167649	-0.5205641848929505	4.092256069759335	0.4232296298272722	0.6787679791944147	5776	-0.04647470620452101
4.132796379229197	-0.07606347277936383	-0.5159532795754704	4.131471756033845	0.362407072538573	0.6743501888275225	8256	-0.08421150556559007
4.172246264343078	0.008858752646849414	-0.44081187137701244	4.170687442308354	0.44952334680103295	0.6733801641671989	14016	0.01687731690941626
4.21173050161731	-0.019076794258838074	-0.4721318381062484	4.209903128582864	0.41917310759540677	0.6611745615464112	24512	-0.009118179721007137
4.250379317418804	-0.008180913451559243	-0.43364251920062463	4.249118814857374	0.39941099487577025	0.637186135141403	37392	0.00890755547362998
4.289416426946735	0.004554423102510637	-0.4052672994154803	4.288334501131884	0.41291246526488257	0.6344306363703409	47888	0.03204726628468708
4.327721180323425	-0.0016488933548533188	-0.3793237601034068	4.327550187406394	0.38567263660423423	0.6242483707029486	58192	0.005153885004772508
4.366749344748025	-0.0011023061723560957	-0.35996227932016783	4.366765873680904	0.36120167177557777	0.5943879701911009	61712	0.023764045103263673
4.406581240035723	4.734857234377632e-05	-0.35079212601833376	4.405981559955413	0.3637754773096562	0.590257977306889	65456	0.0189152454044343
4.445336570736335	-0.009990426657987179	-0.3423763506741584	4.445197246229924	0.33878435181967337	0.5783095400154861	69472	0.010509147864037602
4.48468089318305	0.011148395287973326	-0.31394678372085055	4.4844129325044335	0.34094308561094966	0.5603370990514354	70896	0.0279608176273918
4.523598437176995	0.01509447951535787	-0.30210422269727977	4.523628618778943	0.32707592272104863	0.5491553152106669	69952	0.029794575010101392
4.5627580964693	0.006890670706286868	-0.2958442752518095	4.562844305053453	0.32510910375976776	0.5460334687009146	70176	0.017450839500972492
