X Center	Y Lower Quartile	Y Mean	Y Median	Y Upper Quartile	Count	Y Std	X Mean
3.6216678344652173	nan	nan	nan	nan	0	nan	nan
3.660883520739727	-728.8419427263625	-538.5659311656186	-606.8569431877522	-416.58093162700834	1024	267.9831825852166	3.656045803525883
3.700099207014237	-486.3321768308833	-326.8464975305515	-168.4064903288463	174.56025471192152	3328	908.1352175252433	3.7051528448953404
3.7393148932887468	-500.80914748235136	-113.5155720724408	-138.81732081987684	313.6895264353034	4352	504.53835414363095	3.7411696975543807
3.778530579563257	-185.63919586251768	190.80167247117342	127.86152374959056	449.66017051048243	7168	472.36952972662687	3.7813927626314885
3.8177462658377666	-118.7284455770423	74.38795477899994	165.83609942187923	364.9579301887079	8960	633.3780939142108	3.8197488058137243
3.856961952112276	-241.26090973795544	-7.297374567792401	-9.014035853306268	232.04101990944037	13056	364.3204577369241	3.8580764745044047
3.896177638386786	-277.5926873597018	-83.23452658320878	-72.17687669141014	108.46894682296988	14080	267.4439514835189	3.898629261908235
3.9353933246612955	-251.90855435235426	-33.46857835810153	23.788551053901756	220.4514678122714	14336	323.3075074241129	3.9333053661067803
3.9746090109358057	-168.91506138664136	-9.921797077743435	-39.551740446789154	214.35562340914157	16384	306.8607802312998	3.9753206640161176
4.013824697210316	-225.41811862439863	-30.825811074983687	-6.3696655480634945	215.97396202868367	18176	321.9145302367875	4.015786360220809
4.053040383484825	-139.35028549813796	12.126754084046825	61.77913898242332	193.4239032510177	23808	286.93864980378527	4.053564922592318
4.092256069759335	-162.59930043929853	-28.542210222381357	-3.6902969463881163	171.35502933548082	20480	291.13314178455045	4.091605365429899
4.131471756033845	-137.03797991066494	12.148136261590242	12.215595971504627	169.654030892445	22784	245.02328466090498	4.130735489828508
4.170687442308354	-117.75014621989794	-4.109356491924881	5.797274944434321	128.47221142370472	30976	220.8292940103409	4.170756448684868
4.209903128582864	-107.56091464950077	7.161574458719552	-8.281089313164557	112.34326344210785	68352	178.6446918059525	4.211608879592359
4.249118814857374	-107.31659840489556	-15.312387828778222	-9.109729956118827	76.36598235555721	92672	155.0355808233637	4.250287221044381
4.288334501131884	-80.47514756903274	3.584062939677971	6.654420917974676	98.34965348233254	105984	144.42142730879314	4.288627401485055
4.327550187406394	-77.18612328058225	-3.6803911727688736	2.9886866573506268	75.92136129595747	123136	149.57691900466216	4.3280799692702745
4.366765873680904	-70.57204124971804	-0.24087956952515838	8.345409896152887	68.73192893994292	115712	117.13736358547183	4.366719051600483
4.405981559955413	-74.28008393333312	4.471247787443505	3.705983092162569	80.3129677985321	121856	124.25561172528482	4.406387219052439
4.445197246229924	-58.21832552975866	0.3758212013102791	-2.87260208352518	56.932018538645934	116224	108.63016111778549	4.4447639837166895
4.4844129325044335	-48.66368016906563	4.633471161830408	3.152967639775852	65.55061692437812	117248	95.75128479854858	4.484605320695056
4.523628618778943	-45.834601632870545	4.026108150668622	4.04632488002153	65.29177291001179	109056	91.79559980327154	4.524183110175742
4.562844305053453	-57.448898963981264	-4.716629424819639	-7.5934227659636235	41.83772502789725	105216	85.42183613320717	4.5629927153264696
4.6020599913279625	-53.295448955084794	3.254663432024524	0.5706428735447844	61.82931333337183	101632	86.44627391366502	4.602144851229582
4.641275677602472	-59.4589837515382	-3.1713084499095254	0.3898940572034917	47.16159783150579	92160	84.37762820733742	4.640971618591796
4.680491363876982	-41.308129149219894	-0.4270801253933284	2.7159115168433345	50.82650949207891	77312	83.43703953604329	4.679581180245499
4.7197070501514915	-53.38068892732554	-5.663184674137421	-3.2970090217058896	43.44061856372173	59904	73.57658147852268	4.720840044374852
