Count	Y Lower Quartile	X Center	Y Median	Y Upper Quartile	Y Std	Y Mean	X Mean
0	nan	3.6216678344652173	nan	nan	nan	nan	nan
0	nan	3.660883520739727	nan	nan	nan	nan	nan
0	nan	3.700099207014237	nan	nan	nan	nan	nan
0	nan	3.7393148932887468	nan	nan	nan	nan	nan
8192	-26.893823665963282	3.778530579563257	13.170742336929834	53.23530833982295	40.064566002893116	13.170742336929834	3.7756333592622724
12288	-276.89794046433417	3.8177462658377666	-111.05476179607103	89.96278875471762	149.99955932652557	-99.32997116856252	3.813267287712259
12288	-154.76023742028156	3.856961952112276	-102.463929397416	-46.28274095591223	44.29521795947862	-101.16896925786993	3.8616983177720066
12288	-47.5464316102225	3.896177638386786	-19.670065043063005	-18.30808730448007	13.473544341445919	-28.508194652588525	3.8947231616796594
8192	-173.7566272262502	3.9353933246612955	-123.18440039651068	-72.61217356677116	50.57222682973951	-123.18440039651068	3.928874241623297
20480	-13.11495775784715	3.9746090109358057	15.465200880920747	44.914841161975346	107.96591467610993	14.800859503686661	3.9684883112432936
28672	-19.41992142786512	4.013824697210316	21.877966818761706	65.09624155043457	81.93913112306149	19.282922483136904	4.012496372849665
12288	-97.32520184128589	4.053040383484825	-82.54963467182824	-45.240501785156084	21.916773794089323	-75.03844609942341	4.05584057394179
20480	42.900616463937695	4.092256069759335	45.02835817733285	47.71517940886042	73.87599704997072	11.680494455634108	4.086132077718294
28672	-71.5424606310371	4.131471756033845	-17.07204714270665	70.91159750391307	76.6669424129787	-2.137632967296408	4.135858374592339
36864	-2.6579422945869737	4.170687442308354	7.950287856590876	57.499723499147876	53.78201221501143	22.595322291741063	4.171738828231543
77824	-49.938626917341026	4.209903128582864	-10.30710057883698	17.786802010848987	62.044506949714524	-2.877757977154033	4.210559803259338
106496	-35.520395517238285	4.249118814857374	4.429786129166132	17.226090958745772	41.715765722338595	-11.698364895419077	4.250065119161302
122880	-26.780532729399056	4.288334501131884	-1.7366473071829205	30.623847438020675	41.2135202539981	-1.6124548285845777	4.287828508998783
106496	-13.751277338881664	4.327550187406394	-3.3079531090611454	18.54885616176216	28.743587417960228	-0.7435006328231654	4.329474677414857
114688	-12.232110850905883	4.366765873680904	-0.9535299761510032	19.335804298539642	33.172523495946876	4.42541389762638	4.362361436960073
122880	-17.49465001475437	4.405981559955413	0.19184500514847969	12.579873855014739	24.004206829624454	0.027094542358463515	4.405440261420584
131072	-16.018534298783834	4.445197246229924	-1.2203935762499896	16.24717715189263	27.210907116410205	-1.1449466975833502	4.4457943782901115
110592	-17.250935827745707	4.4844129325044335	-1.482881657397229	13.20565776744661	25.28961483031958	-3.263174455419243	4.481316584174727
110592	-16.502342724497794	4.523628618778943	-6.871821315084162	11.264956267279558	23.428928357149648	-6.173487912280304	4.525478806076671
110592	-8.644297530241602	4.562844305053453	4.644114739263387	25.46142688395048	22.880104610879577	5.592438824790642	4.562800935258496
98304	-25.95750914269138	4.6020599913279625	2.3252868899899113	15.248242012531136	35.38504443908407	-3.3656517661765597	4.60577611721723
94208	-22.872185482208806	4.641275677602472	-3.3597399616701296	15.917763346889842	19.71448470616135	-4.587164365140621	4.643549782568179
106496	-12.002260574141474	4.680491363876982	-3.0773030337222735	12.782515272447199	20.537846946900014	-0.2298467080458627	4.6855234163551565
40960	-6.6881472637342085	4.7197070501514915	4.741915538797002	17.679854842548593	13.776428196836253	5.9834284045618915	4.722496610489236
49152	-15.129414852828631	4.758922736426001	1.211123158503142	16.437709500420624	20.409254572215353	0.31291738363779587	4.761448874804992
45056	-10.552102697583905	4.798138422700512	-1.376908504682433	11.605676278692044	13.315605315730718	-1.8178064032042378	4.796595501937845
81920	-15.138838150199263	4.837354108975021	-2.7423157186995013	7.27136280805189	14.996090888912589	-4.1406046241843795	4.8374658062503375
98304	-10.43689786971845	4.876569795249531	-0.044754517154615314	7.263036842342444	11.399056137483264	-2.5735529792607394	4.878120913641966
61440	-11.514932414840587	4.915785481524041	1.083993819212992	9.24736123756702	13.752730955480036	0.3822913972087311	4.915703147424637
69632	-12.335233730880645	4.955001167798551	1.6549295891763904	8.399586181973064	13.365099290686514	-0.028966094944039737	4.951593784720154
57344	-9.345325909487656	4.994216854073061	1.0162248157039357	3.698165561650967	11.72163284000017	-2.533916685487514	4.992995053922691
90112	-9.30853712258795	5.033432540347571	2.0619041898553405	12.214443677672534	15.053711452477021	1.977835246491023	5.036088810315402
69632	-8.519510336278472	5.07264822662208	-1.6511164801231644	6.531307880266468	12.746866695042216	-1.5575100362321417	5.067399111322906
81920	-2.683617591599159	5.11186391289659	5.9036794131807255	13.109961810081131	13.656287855061862	3.7906545309710054	5.111743778753134
73728	-12.05927758623875	5.1510795991711	0.4876619931037567	14.648937899453813	14.821708664764312	-0.6463210509416766	5.153322143093671
49152	-12.680000544425184	5.190295285445609	2.470729290653253	7.52432427271151	11.33000926683515	-2.268169433272457	5.193853995627239
77824	-6.328240018394354	5.229510971720119	-0.9203769819196168	10.685417095550292	11.345544943637742	-0.18733325096074718	5.233207675834932
12288	-20.837082473493865	5.268726657994629	7.562568635239586	17.008859697039952	16.08342119733314	1.2447819529285578	5.268713389113279
12288	-11.717616216486931	5.307942344269139	-1.9245940828877792	3.462909740912437	6.283813848150755	-3.3931001861540913	5.316388127361939
20480	-6.884351494951261	5.347158030543649	0.5904141158353013	3.624801980697157	11.653658389713694	-4.440811771513109	5.354683684199273
16384	-0.534462591909687	5.3863737168181585	3.9714510070944016	7.889820932387465	4.9026320168613156	3.3839073333833767	5.385653708257392
12288	5.546107162079352	5.425589403092668	6.385371355991083	7.858004106541557	0.9555614456078712	6.596494208203997	5.421161869034255
4096	-20.310334834686728	5.464805089367179	-20.310334834686728	-20.310334834686728	0.0	-20.310334834686728	5.453260857194295
0	nan	5.504020775641688	nan	nan	nan	nan	nan
0	nan	5.543236461916198	nan	nan	nan	nan	nan
0	nan	5.582452148190708	nan	nan	nan	nan	nan
