log10[ N([Cl III]) ]	T1	T2	T3
2.0294117647058822	39311723.125	0.0	0.0
2.0882352941176467	60660184.875	0.0	0.0
2.1470588235294117	0.0	0.0	0.0
2.2058823529411766	53853531.25	0.0	0.0
2.264705882352941	66769689.875	0.0	0.0
2.3235294117647056	155039046.5625	0.0	0.0
2.3823529411764706	226439560.75	0.0	0.0
2.4411764705882355	158225734.5	0.0	0.0
2.5	137735607.0	0.0	0.0
2.5588235294117645	101051671.75	0.0	0.0
2.6176470588235294	393814666.3125	0.0	0.0
2.6764705882352944	421947659.4375	0.0	0.0
2.735294117647059	522711677.0625	0.0	0.0
2.7941176470588234	680109332.1875	0.0	0.0
2.852941176470588	1054112896.625	0.0	0.0
2.9117647058823533	1318545142.875	0.0	0.0
2.9705882352941178	2349386843.5625	0.0	0.0
3.0294117647058822	2644765061.5625	0.0	0.0
3.0882352941176467	3957112891.6875	0.0	0.0
3.147058823529412	4156722463.6875	0.0	0.0
3.2058823529411766	5400010438.1875	0.0	0.0
3.264705882352941	5320405218.3125	246374299.0	0.0
3.3235294117647056	7108257372.28125	506302678.5	0.0
3.3823529411764706	7280084347.65625	1933931681.0	0.0
3.4411764705882355	4938713263.21875	6257563447.0	148273462.0
3.5	3724506031.8125	9720473277.0	0.0
3.5588235294117645	1618691775.5625	12161511068.0	2808745203.0
3.617647058823529	1567409006.9375	11121583275.0	3332422202.0
3.6764705882352944	790616907.6875	7516149608.0	6524928537.0
3.735294117647059	335184652.5625	5123170268.5	7506780347.0
3.7941176470588234	248644782.34375	2010087074.5	5659565300.0
3.852941176470588	54231460.96875	1408572434.5	8123452440.0
3.9117647058823533	29165532.53125	468976461.5	8252495190.0
3.9705882352941178	22461444.9375	0.0	6457521031.0
4.029411764705882	15326519.0	145936355.0	3745131336.0
4.088235294117647	0.0	0.0	2766310930.0
4.147058823529411	23709681.375	0.0	824332784.0
4.205882352941176	0.0	0.0	741574611.0
4.264705882352941	0.0	0.0	0.0
4.3235294117647065	0.0	0.0	0.0
4.382352941176471	8108928.265625	0.0	0.0
4.4411764705882355	6713008.390625	0.0	0.0
4.5	5705228.625	0.0	0.0
4.5588235294117645	0.0	0.0	0.0
4.617647058823529	6857163.75	0.0	0.0
4.6764705882352935	0.0	0.0	0.0
4.735294117647059	0.0	0.0	0.0
4.794117647058823	0.0	0.0	0.0
4.852941176470589	0.0	0.0	0.0
4.911764705882353	0.0	0.0	0.0
4.970588235294118	0.0	0.0	0.0
