Count	Y Std	Y Lower Quartile	Y Mean	Y Median	Y Upper Quartile	X Mean	X Center
0	nan	nan	nan	nan	nan	nan	3.6216678344652173
512	0.007796500591753969	-0.012005908894239725	-0.004209408302485751	-0.004209408302485754	0.0035870922892682175	3.6640614399590805	3.660883520739727
3072	0.02711071697049685	-0.017047981084277828	-0.0020481294868857727	-0.002958015827870096	0.007156494522568968	3.7049706204401467	3.700099207014237
5120	0.021275283490030047	-0.033115312799420274	-0.013957490387624436	-0.011406580639496981	0.0039157010544316005	3.7419701946912896	3.7393148932887468
7424	0.01853212073234005	-0.010829112272369847	-0.0012921988102164784	-0.003218263667894952	0.010531125731747502	3.783756536059953	3.778530579563257
8192	0.018238384214337156	-0.006605790234941329	0.0017275093042536458	0.00285422868131555	0.01577845385014618	3.818353984030361	3.8177462658377666
12288	0.01797893286320514	-0.01308196629050095	0.0003135695865034216	0.0008017658031733288	0.013546994224116801	3.8586173076601806	3.856961952112276
13568	0.018851959943963652	-0.013207670108285706	-0.0002520263727609511	1.4847904703499159e-05	0.01203343268180123	3.898968434458146	3.896177638386786
14592	0.014681522658322552	-0.012637743957983035	-0.0003453302566889166	-0.0013018795331927106	0.008446211051980929	3.932007243087063	3.9353933246612955
16640	0.015652394238401226	-0.00659595457582317	0.0023765703891526512	0.004830607414496546	0.013701207943376915	3.973722236290717	3.9746090109358057
18944	0.013815446980393673	-0.009955928594189312	0.00015631580614775063	-0.0009259999261130789	0.009553934315829541	4.015204878014761	4.013824697210316
23040	0.012606934058351364	-0.005761378636865981	0.0010322753736084593	0.0002606237778848011	0.010308667373959864	4.053105305212156	4.053040383484825
20736	0.015228422410704474	-0.006888429325419664	-0.00039963469397232514	0.0013804160416706062	0.007401361816093379	4.0925099892395975	4.092256069759335
23296	0.012539567633253913	-0.00702020337575339	0.000730318675662604	-0.000633104622002247	0.00869538125773153	4.132581390167283	4.131471756033845
31488	0.013540967862128713	-0.008463787634200859	-0.0008149727054793926	-0.001792475058641291	0.006634348912938524	4.172205122762455	4.170687442308354
66304	0.010802866934679677	-0.005392306637647342	-0.0005225111794360531	-0.000567505804599302	0.005208208139394679	4.211618137962047	4.209903128582864
92416	0.00867868736777999	-0.005319277791555156	-0.0003566785652772869	-0.00047424313249425657	0.005416614583532802	4.249763470415598	4.249118814857374
105984	0.008366505181373572	-0.0056085622050678656	0.0002088883816511414	0.00023227666180681325	0.005538732764926974	4.288342821696208	4.288334501131884
126976	0.006831867459930773	-0.004925818718854593	-0.0003211917748272228	-0.00029531877768306924	0.004290267053320163	4.328421468196261	4.327550187406394
111104	0.006636253679478169	-0.003934808436646185	0.0005227383363917436	5.1422620644535816e-05	0.004770279711870234	4.366776803073852	4.366765873680904
122112	0.0067053654328271105	-0.004160322471487481	-0.0004027383716603501	-0.0005074712599011491	0.0038470330832356334	4.40591580503057	4.405981559955413
115968	0.006379757267405389	-0.004616242452974123	-0.0005002728103096707	-0.00029037034045713696	0.003124027117018116	4.444423680202048	4.445197246229924
118016	0.005584031287562134	-0.0037132451250312406	-0.00024947782604082137	-6.146096302122361e-05	0.0027692910457819196	4.484225572223272	4.4844129325044335
107776	0.005735478766852978	-0.0034103204228834844	-3.0535029025928855e-05	-0.00027483722230938737	0.00327727107972418	4.523389718071414	4.523628618778943
108032	0.005668983300456595	-0.002965792454976431	0.0005123980338694414	0.0004548018203447114	0.004209302540042283	4.562753455857047	4.562844305053453
101120	0.005709185782316087	-0.003791167577745545	-6.057538794248802e-05	-7.053105681276107e-05	0.003780155083651079	4.602339800395794	4.6020599913279625
92928	0.00574312580348397	-0.003475181472795832	-9.99627784758846e-05	5.80053832066222e-07	0.003642293815610671	4.641087970185848	4.641275677602472
75008	0.005683671149792332	-0.003193882587055015	0.0004659617338368186	0.0001222328270192649	0.003949150916890085	4.6791910784471	4.680491363876982
62208	0.005501139149135368	-0.0036704518264713457	-0.0003447937800411091	7.136227955144853e-05	0.0028821761599449242	4.720414570043459	4.7197070501514915
58368	0.005208635050858033	-0.0037845958015088046	-5.1605136971440915e-05	-8.798176900539002e-05	0.0035661215251249355	4.759395682776008	4.758922736426001
71936	0.005050790952405445	-0.003710522335135022	-0.00025790375631193346	-0.00020740750978868392	0.0027342661888388026	4.80089989220925	4.798138422700512
61440	0.0047340064343760644	-0.003040781301011032	4.4114565965379324e-05	-8.245206950420578e-05	0.0028444611297338313	4.83659878084559	4.837354108975021
69376	0.004713874501488597	-0.0023988671097252704	0.00048282159704730133	0.00034147518256057396	0.0037217837840829845	4.876621859678049	4.876569795249531
79104	0.00468963386781591	-0.0033399546719676924	-0.00014201244187020198	1.1875757487223873e-05	0.00296703672762938	4.915769722626351	4.915785481524041
78592	0.004954266877317526	-0.0032743558178433742	-0.00010141971588378263	5.5257762318345e-05	0.0033582817369617	4.955409633597465	4.955001167798551
63488	0.005136482047029502	-0.003883031706253247	-0.00025097486719856323	-0.0005761283149807508	0.003649649490155141	4.994270545160068	4.994216854073061
83712	0.005152307723753379	-0.002885165500378693	0.00010426855726482889	0.0002628806018569797	0.003242596272213135	5.034131102042259	5.033432540347571
74496	0.004981514952822183	-0.003528920228837779	-5.203967109572157e-05	0.00013840632882191242	0.003171967549665819	5.072931357826638	5.07264822662208
63744	0.005020045101211363	-0.0031136632483277494	6.0452710937278174e-05	-5.91757125194903e-05	0.0030992109041196006	5.112150713277072	5.11186391289659
62464	0.0053834087222076775	-0.002786684055733426	0.000644575623631173	0.0001112980213185214	0.004206527457324224	5.151139279070168	5.1510795991711
58368	0.00529206669739027	-0.0038279661888804086	-0.0006484868323439751	-0.0009292147061709644	0.0029889108620722808	5.190057387403967	5.190295285445609
43008	0.005589092795420269	-0.004395311114438313	-0.000458181656060523	-0.0006123766769279143	0.0030336340444555463	5.229518335994849	5.229510971720119
37376	0.00735779432710538	-0.004097936202254151	-0.0014122451120492869	-0.000896333450895096	0.002584082308901652	5.266817510913705	5.268726657994629
24320	0.005927669463685076	-0.004771828393642431	-0.00039071454761423967	0.0001890859345605418	0.0035245838104245165	5.306259746372875	5.307942344269139
15360	0.005847695092352253	-0.0026755894800609293	0.00029689773918401783	0.0003354921522995603	0.0033545746705620537	5.346082092432908	5.347158030543649
17152	0.006811032582968538	-0.0038050586564382094	-6.859714408727151e-05	-0.00035636689340007944	0.0030116462294565486	5.385102639806062	5.3863737168181585
11520	0.008040080815429358	-0.00715801631700334	-0.0003083631703051834	0.0023940287384771395	0.004882131241077417	5.423354827170859	5.425589403092668
4352	0.007264034336659758	-0.004727916381886295	0.0005144662458560216	0.001619255871278661	0.007089613872266058	5.462825710605874	5.464805089367179
2304	0.005318746159183882	-0.0036597112325136255	-0.003196080312800683	-0.0013453577856124325	-0.0002612046826824301	5.494653607678784	5.504020775641688
1024	0.0059004213582359456	-0.0027705284554202024	0.0030354478779353097	0.002370651332928012	0.008176627666283524	5.5387454236479945	5.543236461916198
0	nan	nan	nan	nan	nan	nan	5.582452148190708
