log10[ N([Cl III]) ]	T1	T2	T3
2.0294117647058822	132466078.79296875	64772669.20703125	20654708.328125
2.0882352941176467	146473015.16308594	75086328.20898438	28230391.109375
2.1470588235294117	174318386.30273438	112117311.55078125	37122958.7421875
2.2058823529411766	170494774.05859375	99774746.34765625	37137064.109375
2.264705882352941	219939378.66552734	146221310.25976562	67851036.4765625
2.3235294117647056	292829403.23535156	147194923.3671875	58697062.890625
2.3823529411764706	293728338.68896484	151914992.9921875	79620272.640625
2.4411764705882355	338166480.4667969	223451704.88671875	90991860.25
2.5	418236872.4926758	206546531.51171875	107581220.27734375
2.5588235294117645	502177948.8261719	292042022.78125	118617892.34765625
2.6176470588235294	476154196.4194336	319503482.8984375	120422902.5
2.6764705882352944	580165480.0566406	354309652.00683594	202256997.515625
2.735294117647059	616248967.6455078	456342041.2441406	194347831.05859375
2.7941176470588234	785633689.0205078	490594500.2089844	232834418.09765625
2.852941176470588	876595903.7802734	620356407.5820312	316894226.265625
2.9117647058823533	921099328.8598633	703426104.5097656	387389733.37890625
2.9705882352941178	1139342019.671875	845783469.4863281	501337210.10546875
3.0294117647058822	1262961877.4667969	998812962.1132812	570748063.3847656
3.0882352941176467	1460294878.2646484	1090541719.3867188	687636470.0859375
3.147058823529412	1587379418.9892578	1389783978.350586	798242580.7734375
3.2058823529411766	1799871822.5480957	1663669612.6767578	1119183389.3554688
3.264705882352941	2015440664.8425293	1812059510.930664	1407921525.1757812
3.3235294117647056	2233601755.4331055	2299010241.751953	1560514043.015625
3.3823529411764706	2422079300.6347656	2778946105.182617	2171471010.4375
3.4411764705882355	2657512711.26709	3063486996.8710938	2681397659.810547
3.5	2825581383.5302734	3361626036.7148438	3237156575.0039062
3.5588235294117645	2768785211.7145996	3690058001.2841797	3802191308.5839844
3.617647058823529	2950889368.381592	3859869613.919922	4215119945.0273438
3.6764705882352944	2910675594.630615	3837575747.794922	4515589698.755859
3.735294117647059	2697779265.2561035	3853053542.3964844	4598810170.0703125
3.7941176470588234	2661880716.2180176	3550356933.201172	4293621818.029297
3.852941176470588	2538421833.8686523	3293267998.776367	3951060909.6015625
3.9117647058823533	2186471134.3911133	2720146194.1865234	3339097606.6660156
3.9705882352941178	1882831394.5561523	2160716356.661133	2788388656.8945312
4.029411764705882	1629269493.3706055	1906015596.0048828	2235845893.0253906
4.088235294117647	1343449745.1535645	1421386626.1582031	1657859288.1699219
4.147058823529411	1164284076.7595215	1179433581.708496	1260071189.9433594
4.205882352941176	1025622716.6152344	854354732.6191406	980059030.4472656
4.264705882352941	861933123.1768799	608606427.2207031	729496611.5996094
4.3235294117647065	722588801.050293	421179037.8544922	454064029.22265625
4.382352941176471	547492182.4624023	357085011.18359375	382419868.9765625
4.4411764705882355	496599845.21606445	240022936.01367188	283728787.3691406
4.5	414923927.2480469	206075118.0986328	126578475.30859375
4.5588235294117645	372104868.1455078	152254466.87890625	166026832.8857422
4.617647058823529	295742704.29296875	144407905.4609375	102919696.89257812
4.6764705882352935	253093067.40014648	108987513.00195312	82284763.82226562
4.735294117647059	240295492.17456055	87451377.92285156	45270845.01953125
4.794117647058823	208275085.96899414	83774386.02734375	40864373.6328125
4.852941176470589	155178517.81445312	51377830.463378906	27726211.599609375
4.911764705882353	146617241.14013672	59919502.45019531	10016026.27734375
4.970588235294118	121104091.56469727	54154380.22753906	18394162.595703125
