X Center	X Mean	Y Std	Y Lower Quartile	Y Median	Y Upper Quartile	Count	Y Mean
3.9746090109358057	3.9744172192928673	0.46517445828681303	-0.06794226802673987	0.1434478349156896	0.2591339533429009	11264	0.14236846279945123
4.013824697210316	4.0146942130356695	0.35380977317189855	-0.15031767282115377	0.15178982434092575	0.18638259563805135	10240	0.021927792147305523
4.053040383484825	4.048789263764769	0.25392751464961616	-0.11380436628889663	0.0029655161819985994	0.15467138309299164	20480	0.016565251930704777
4.092256069759335	4.0940325543842375	0.26533318723566757	-0.03980016710765888	0.038140586454119114	0.19363889764858577	16384	0.0015238153953299506
4.131471756033845	4.133931809624228	0.2940545510934858	-0.1058943648904842	0.16190540666152356	0.2776052327945786	19456	0.1283922245033759
4.170687442308354	4.172653983091189	0.29074876175380715	-0.07519706787799897	-0.016597724811582077	0.10250282330840266	30720	-0.05602586006576649
4.209903128582864	4.213286549661492	0.1919062621044231	-0.06559142091681022	0.028301852714338636	0.10822314950539937	60416	-0.006660276882861101
4.249118814857374	4.2510701282383385	0.12257972026630184	-0.030368488250899887	0.011590546156059043	0.09741634079699098	84992	0.027048515965492324
4.288334501131884	4.289449272981438	0.1745937963327726	-0.08720037191512212	0.010370041220326032	0.07488343837988345	94208	-0.01803575916124345
4.327550187406394	4.327319210587382	0.17448340036716598	-0.08295784734439146	0.008195569478073279	0.0797183462778688	120832	-0.01146544377585203
4.366765873680904	4.36566985758137	0.16699699058691062	-0.11883752548923886	-0.03245199933063948	0.03740276054345061	119808	-0.03782580799710878
4.405981559955413	4.406787210131382	0.15031178401642423	-0.06373222891683913	-0.0005001481087476696	0.046448093429409365	119808	-0.02190327742946196
4.445197246229924	4.443339201898747	0.10353518818730625	-0.06412970580072842	-0.0038319466562022155	0.05118385620945138	111616	-0.011896562952625362
4.4844129325044335	4.483551639588526	0.09057995585745013	-0.05386584704255081	-0.0023216553099278787	0.05433954930423166	115712	0.00022529378833307262
4.523628618778943	4.524733166232279	0.07776459943334774	-0.03541666657611758	0.0059769215139012025	0.05478948838697088	107520	0.005233108060223576
4.562844305053453	4.561080803475723	0.06216939516908636	-0.03550974203765383	0.0002950767814407123	0.040507115511140945	115712	-0.00013441935807952365
4.6020599913279625	4.6001506965189325	0.059424328695189904	-0.038993516698711934	-0.006618425576967943	0.030702226404200016	91136	-0.0016671551776124454
4.641275677602472	4.638644010104805	0.057941822457186064	-0.03890633633641148	-0.006691015461450351	0.024272338423504174	102400	-0.012189358753573831
4.680491363876982	4.678196910168759	0.056326825103411075	-0.037052830065852575	-0.002335115514004973	0.036006291689449924	68608	-0.004681039717191035
4.7197070501514915	4.7200285598555025	0.04359860123855589	-0.03288801037503046	0.0033744165285992285	0.0299109564677393	63488	-0.0013532299367660851
4.758922736426001	4.758044046865102	0.04075832476441142	-0.03255504664354576	-0.0013934588657742316	0.025614387625892385	63488	-0.008515864197474172
4.798138422700512	4.798859923493708	0.034805669033302504	-0.025358515454330984	0.0012615788070942744	0.02009460890433874	65536	-0.002090281020306825
4.837354108975021	4.8373539310011715	0.029123839003888898	-0.020877596047145845	-0.008196757821590225	0.017612035879710514	64512	-0.0027530948604362233
4.876569795249531	4.876756279282492	0.029675392791762616	-0.018122800425708813	-0.0038938063212918504	0.017441174791716064	75776	-0.00043466776973955586
4.915785481524041	4.917258076945225	0.024616409490386976	-0.013908095600771084	0.003058813806710665	0.014087330872083928	78848	0.0007269638665520135
4.955001167798551	4.954004941014665	0.02152107080120518	-0.022661172120569183	-0.012642206193150353	0.005225262407258378	71680	-0.0075498999025136885
4.994216854073061	4.993749352522431	0.023791596837390176	-0.018352352260782592	-0.0030644066624891855	0.015496847554144235	61440	3.147353635134971e-05
5.033432540347571	5.033663957884413	0.020395819856538357	-0.015333803512493032	-0.0033544498274742257	0.014480550464903262	88064	-0.001322998216830932
5.07264822662208	5.073393286385936	0.01875507093705935	-0.014195063687402034	-0.006763980247734336	0.011592937707171748	67584	-0.0023834994787516927
5.11186391289659	5.109673422707107	0.016398081310102376	-0.011915237535322224	-0.001314532403498865	0.01037786631939851	74752	-0.001416999731701134
5.1510795991711	5.152108750414504	0.01590918291265682	-0.013588265094537848	0.0011266524016058084	0.013241694127304368	66560	0.00029653535512309695
5.190295285445609	5.191760166729024	0.015734015752294925	-0.01315499381884884	-0.003188924854509346	0.005062124335369191	53248	-0.003404757098309353
5.229510971720119	5.230552082106846	0.035085063858927054	-0.011705492910436934	-0.00025023525048657047	0.010850236136945534	50176	0.003789854639579153
5.268726657994629	5.2650166366620095	0.01581018989575962	-0.013941388938158208	-0.005178666986113828	0.003989960922267326	32768	-0.005895552733431366
5.307942344269139	5.309056351763478	0.018435087710300824	-0.014518250923775807	-0.002410727450907523	0.009644968000588313	26624	-0.003349697627667165
5.347158030543649	5.350895499044252	0.00981723426856714	-0.004295823542836604	0.00454522065963485	0.015072846719161488	11264	0.005816834000414931
5.3863737168181585	5.384789330443015	0.010811924253426714	-0.006913685055866594	0.0022635687362559795	0.00520014299635662	20480	0.0005406538218250148
5.425589403092668	5.421245436512554	0.025681924526594783	-0.008639918410764905	0.0027769968536656905	0.014602936161887504	10240	0.006187312768455822
5.464805089367179	5.452994475532359	0.014482969382659307	-0.0028735563079323005	0.009832006596114155	0.021347190271088248	5120	0.010437383778818097
5.504020775641688	5.490257392629259	2.168404344971009e-19	0.0013785490053397176	0.0013785490053397176	0.0013785490053397176	1024	0.0013785490053397178
5.543236461916198	5.5278295908854895	0.0	0.02128995717797812	0.02128995717797812	0.02128995717797812	1024	0.02128995717797812
5.582452148190708	nan	nan	nan	nan	nan	0	nan
