log10[ N([Cl III]) ]	T1	T2	T3
2.0294117647058822	72643108.90429688	78347490.51281738	57566271.9777832
2.0882352941176467	77447151.66589355	77459002.71759033	62361708.385009766
2.1470588235294117	94821143.96966553	87564319.76257324	71397888.76501465
2.2058823529411766	103961771.19851685	103956966.14709473	73867766.33740234
2.264705882352941	123722619.25372314	114408724.33825684	84776759.03393555
2.3235294117647056	139133754.4152527	133649785.015625	100702844.90356445
2.3823529411764706	162779942.09262085	151083194.85961914	110125999.26831055
2.4411764705882355	179474079.89492798	168944209.26086426	127294778.98754883
2.5	208504421.13952637	199548891.55999756	158230400.74499512
2.5588235294117645	233383834.79370117	224345380.5822754	165124799.27575684
2.6176470588235294	259892212.5369873	251854112.50146484	196724751.26379395
2.6764705882352944	295562796.7331543	294200207.0817871	224565897.28515625
2.735294117647059	337830085.0567932	329875429.2910156	267253487.54162598
2.7941176470588234	380738774.6170044	371146867.58465576	296877683.70751953
2.852941176470588	431364642.2215576	429362734.0488281	356242589.1970215
2.9117647058823533	475683904.75823975	492078695.7285156	411108297.26220703
2.9705882352941178	524388397.77734375	543223474.7700195	455663069.02648926
3.0294117647058822	603529699.160614	607423933.0397949	527530482.1184082
3.0882352941176467	664340766.2553406	672480499.3630981	599081998.258667
3.147058823529412	725808278.2907104	781056831.4952393	676242718.8897705
3.2058823529411766	814248278.3929138	846617067.7301025	786038501.548584
3.264705882352941	874830608.3946686	938978260.543457	873327294.8536987
3.3235294117647056	961345068.4301758	1041396631.5825195	994920026.2272949
3.3823529411764706	1030195141.7262573	1121692767.0826416	1088775041.0389404
3.4411764705882355	1096542337.1272888	1189915824.526062	1178910067.177002
3.5	1137480362.9085693	1295457717.7487793	1289562440.4053955
3.5588235294117645	1201566037.7267761	1362392064.1676025	1340433205.5230713
3.617647058823529	1250271011.7019653	1410127019.933899	1440783444.5709229
3.6764705882352944	1264401039.6830444	1411354692.7156982	1498773758.583435
3.735294117647059	1265776774.9459534	1412548253.477478	1514813048.4332275
3.7941176470588234	1278523053.9612732	1420849044.5979004	1530535106.1674805
3.852941176470588	1260376425.4744568	1392780493.9354858	1496251875.515564
3.9117647058823533	1214150230.6018372	1323764936.5200806	1447732686.1087646
3.9705882352941178	1173646056.9978943	1250568048.7686157	1363096154.2995605
4.029411764705882	1119213854.4633179	1173665264.5483398	1218262133.7121582
4.088235294117647	1053277857.3513489	1096907939.1287231	1117301989.6170654
4.147058823529411	980336944.3252258	969714284.4191895	1021040363.4881592
4.205882352941176	885040713.0501404	883785657.2423096	912931183.7871094
4.264705882352941	829680625.1952515	798902699.6329956	783074860.1601562
4.3235294117647065	766668597.1103516	708628906.9524536	664360234.3381348
4.382352941176471	660014603.6143799	616409489.0841064	593449775.8555908
4.4411764705882355	606203451.1908875	548379052.0499268	485274832.8289795
4.5	551772892.5109558	468322481.5369873	444817899.9083252
4.5588235294117645	485620998.39764404	409657164.8949585	357505068.8848877
4.617647058823529	431331770.045166	362144561.10046387	321717413.21435547
4.6764705882352935	386296996.6372986	319472177.3138428	279835678.1489258
4.735294117647059	334546578.50564575	265939645.12945557	242520984.99328613
4.794117647058823	288769421.6583557	242523955.36395264	204985304.5180664
4.852941176470589	254193282.23742676	209736029.07281494	167603640.0354004
4.911764705882353	219107815.17919922	177309672.03125	159405057.18469238
4.970588235294118	204349897.68121338	161767305.61273193	134121767.28356934
