Y Median	Y Lower Quartile	X Center	Count	Y Mean	Y Std	Y Upper Quartile	X Mean
nan	nan	2.8075630150895257	0	nan	nan	nan	nan
8853.284067243354	8783.021854730127	2.8663865445012906	12288	8830.396749687636	33.50547927399485	8854.884327089432	2.880366016856757
8972.582702852334	8745.961062181173	2.925210073913055	8192	8972.582702852334	226.62164067116097	9199.204343523495	2.942841174454781
8813.261880154594	8745.23974763595	2.9840336033248196	24576	8820.947557223002	111.41221216137532	8860.634359139602	2.9958542949541367
8720.576097979425	8605.887878539066	3.0428571327365845	20480	8707.549815682612	136.42374497284524	8796.306143832902	3.023060562310787
8913.622437908494	8851.589897654536	3.1016806621483495	49152	8920.269113683935	202.17306747605843	8944.151301580829	3.0982487641290235
8794.243509619919	8640.872366036618	3.160504191560114	24576	8752.351817512916	223.63108056007326	8957.63059702979	3.152878107871261
8790.94999454544	8672.267350459628	3.2193277209718785	36864	8845.87177883592	239.72194921647736	8914.634663086388	3.2221556749589926
8780.427838689902	8718.797816013373	3.2781512503836434	49152	8830.016691934836	215.1597610019967	8990.650378503544	3.2837283487917226
8778.8976776441	8659.280535691534	3.3369747797954084	77824	8797.107378442146	173.32404072143657	8920.008264800219	3.334648330823733
8788.182111292685	8701.55800422652	3.395798309207173	86016	8807.522791344212	165.67899963934875	8896.401987642425	3.3970250663236174
8859.601982917231	8784.630768283592	3.4546218386189373	102400	8885.958585731154	175.55463846080116	9024.525412068308	3.454245784206668
8886.831673448509	8631.795605421623	3.5134453680307023	131072	8772.27833058019	404.0398229864546	9038.236548183637	3.518202494980007
8835.891294587158	8182.878455160849	3.5722688974424672	151552	8644.623067910754	428.31899721962895	8983.18340575336	3.576134733808565
8558.092962451132	8201.410179196395	3.6310924268542317	188416	8549.29158290831	383.0125446202738	8877.73222585981	3.6295286856660707
8729.907103683938	8414.285675097639	3.689915956265996	106496	8696.67286252987	410.7117750935695	9005.158517538775	3.690991030419924
8814.834161622168	8411.857266144154	3.748739485677761	135168	8678.161527740709	357.478757753776	8968.876110340352	3.7509339350311057
8827.4617329722	8625.783114212087	3.807563015089526	143360	8794.721723600282	351.9798224027174	9011.267784248606	3.80684082930441
8997.405108451261	8743.888060444071	3.8663865445012906	131072	8881.701494706595	404.6573328269066	9178.65524466936	3.8683021285735073
8984.094069112061	8711.60441494341	3.925210073913055	110592	8963.234912941096	387.52050917449054	9257.889244872125	3.9241518550739083
9113.788713436828	9031.549253454483	3.9840336033248196	139264	9091.003608135303	328.0794189856422	9228.255755383592	3.9858455541001776
9142.929319027946	9044.05459874854	4.042857132736584	114688	9136.322871328202	283.5494097461669	9251.874589220382	4.039789729634243
9270.429553720816	9140.917595354367	4.1016806621483495	155648	9257.025613478643	202.5215583681356	9326.468879885671	4.101835197626728
9299.621648933942	9007.197529654306	4.160504191560114	126976	9257.704395382347	298.80451062065316	9539.167148388957	4.164047656378554
9482.204097336064	9297.93248960885	4.219327720971879	102400	9433.298026762675	351.82692681594204	9610.36035449551	4.219545660316395
9687.104339222653	9249.371514440028	4.278151250383644	69632	9565.372280485377	384.06954615295416	9847.326402686456	4.267861354667382
9628.036216676122	9508.062287511846	4.336974779795408	81920	9623.046081566845	397.46754043090317	9831.833470244328	4.331142920313155
9601.036120305163	9330.817800920504	4.395798309207173	65536	9613.224429071173	404.4712458083295	9977.069588822618	4.387496304713386
9460.251040753625	9178.235640399816	4.454621838618937	49152	9487.660483541435	382.39199492842033	9733.89861287463	4.45303933597365
9720.983988256492	9194.90999680717	4.513445368030702	20480	9681.718761221633	527.2874512477553	9983.00715985255	4.514704336179453
9732.75728553485	9259.517618644504	4.572268897442467	36864	9787.18383236809	548.7066028193109	10337.492874561256	4.566337402929987
9963.978433886561	9315.28482299968	4.631092426854232	36864	9954.358452165361	696.344020202719	10604.925448273269	4.628703619357132
10555.089420940263	9131.34127084581	4.689915956265997	12288	10271.612998544935	839.5786026800639	11128.408303848732	4.701793640635228
10591.113602318332	10260.690766265925	4.748739485677762	12288	10489.44932318922	162.08954157552785	10616.5436009834	4.740087663648768
10935.210289423754	10601.379492408823	4.807563015089526	16384	10760.591913745458	480.9204253211619	11094.42271076039	4.80142284499766
10270.240710183834	10270.240710183834	4.866386544501291	4096	10270.240710183834	0.0	10270.240710183834	4.874961726167187
nan	nan	4.925210073913055	0	nan	nan	nan	nan
nan	nan	4.98403360332482	0	nan	nan	nan	nan
11322.431337675094	11322.431337675094	5.042857132736584	4096	11322.43133767509	3.637978807091713e-12	11322.431337675094	5.020256600866572
nan	nan	5.1016806621483495	0	nan	nan	nan	nan
nan	nan	5.160504191560115	0	nan	nan	nan	nan
nan	nan	5.219327720971879	0	nan	nan	nan	nan
nan	nan	5.278151250383644	0	nan	nan	nan	nan
nan	nan	5.336974779795408	0	nan	nan	nan	nan
nan	nan	5.395798309207173	0	nan	nan	nan	nan
nan	nan	5.454621838618937	0	nan	nan	nan	nan
nan	nan	5.513445368030702	0	nan	nan	nan	nan
nan	nan	5.572268897442467	0	nan	nan	nan	nan
nan	nan	5.631092426854233	0	nan	nan	nan	nan
nan	nan	5.689915956265997	0	nan	nan	nan	nan
nan	nan	5.748739485677762	0	nan	nan	nan	nan
